field,count,count_null,max,mean,min,stddev_samp,state,year
E_CCS4,317,284845,2621.00,2618.16,2601.00,4.51,NV,2006
E_CCS5,65,285097,2621.00,2615.12,2601.00,5.52,NV,2006
E_CCS6,30,285132,2621.00,2612.70,2601.00,5.34,NV,2006
E_CCS7,17,285145,2619.00,2612.35,2604.00,3.82,NV,2006
E_CCS8,2,285160,2610.00,2607.00,2604.00,4.24,NV,2006
FEMALE,284666,496,1.00,0.58,0.00,0.49,NV,2006
HCUP_ED,285162,0,4.00,0.57,0.00,0.62,NV,2006
HCUP_OS,285162,0,1.00,0.05,0.00,0.23,NV,2006
HOSPBRTH,285162,0,1.00,0.13,0.00,0.34,NV,2006
INTENSIVECARE,285162,0,9.00,1.57,0.00,2.96,NV,2006
LOS,285157,5,245.00,4.30,0.00,6.36,NV,2006
LOS_X,285162,0,2192.00,4.31,0.00,7.69,NV,2006
MDC,285162,0,25.00,9.71,0.00,5.44,NV,2006
MDC18,285162,0,25.00,9.71,0.00,5.44,NV,2006
MDC24,285162,0,25.00,9.71,0.00,5.44,NV,2006
MDNUM1_R,284367,795,4314.00,1780.59,2.00,1288.98,NV,2006
MDNUM2_R,174477,110685,4508.00,1577.64,2.00,1237.36,NV,2006
MEDINCSTQ,271343,13819,4.00,2.38,1.00,1.14,NV,2006
NDX,285162,0,15.00,6.47,0.00,4.27,NV,2006
NECODE,285162,0,8.00,0.16,0.00,0.50,NV,2006
NEOMAT,285162,0,3.00,0.42,0.00,0.72,NV,2006
NPR,285162,0,10.00,1.54,0.00,1.89,NV,2006
PAY1,278218,6944,6.00,2.59,1.00,1.23,NV,2006
PAY2,123726,161436,6.00,3.32,1.00,1.41,NV,2006
PL_NHCS2006,282908,2254,6.00,1.86,1.00,1.45,NV,2006
PL_RUCA10_2005,271587,13575,10.00,1.55,1.00,1.71,NV,2006
PL_RUCA2005,271587,13575,10.60,1.56,1.00,1.76,NV,2006
PL_RUCA4_2005,271587,13575,4.00,1.16,1.00,0.56,NV,2006
PL_RUCC2003,282908,2254,9.00,1.73,1.00,1.52,NV,2006
PL_UIC2003,282908,2254,12.00,1.72,1.00,1.70,NV,2006
PL_UR_CAT4,282908,2254,4.00,1.44,1.00,0.80,NV,2006
PL_UR_CAT5,282908,2254,5.00,1.45,1.00,0.83,NV,2006
PNUM_R,247408,37754,585686.00,411067.85,6.00,167363.19,NV,2006
PRCCS1,181388,103774,231.00,125.55,1.00,65.33,NV,2006
PRCCS2,103334,181828,231.00,121.24,1.00,67.94,NV,2006
PRCCS3,62301,222861,231.00,118.50,1.00,72.96,NV,2006
PRCCS4,35490,249672,231.00,118.26,1.00,72.11,NV,2006
PRCCS5,23117,262045,231.00,116.07,1.00,74.32,NV,2006
PRCCS6,16418,268744,231.00,113.81,1.00,73.84,NV,2006
PRCCS7,7337,277825,231.00,117.61,1.00,75.98,NV,2006
PRCCS8,4864,280298,231.00,146.36,1.00,79.46,NV,2006
PRCCS9,2965,282197,231.00,140.47,1.00,78.78,NV,2006
PRCCS10,2040,283122,231.00,141.71,1.00,79.06,NV,2006
PRDAY1,181321,103841,167.00,1.20,-4.00,3.26,NV,2006
PROCTYPE,285162,0,1.00,0.64,0.00,0.48,NV,2006
TOTCHG,284926,236,997566.00,33118.62,25.00,52210.03,NV,2006
ZIPINC_QRTL,271343,13819,4.00,2.54,1.00,1.10,NV,2006
AYEAR,285162,0,2006.00,2005.99,2000.00,0.10,NV,2006
DMONTH,285162,0,12.00,6.52,1.00,3.45,NV,2006
PRMONTH1,181321,103841,12.00,6.56,1.00,3.44,NV,2006
