field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,212088,34,109.00,47.63,0.00,28.89,NE,2011
AGEDAY,28173,183949,364.00,11.04,0.00,47.30,NE,2011
AGEMONTH,32897,179225,131.00,8.72,0.00,24.82,NE,2011
AHOUR,212097,25,2359.00,1228.20,0.00,599.92,NE,2011
AMONTH,212122,0,12.00,6.41,1.00,3.42,NE,2011
ATYPE,211772,350,5.00,2.29,1.00,1.06,NE,2011
AWEEKEND,212122,0,1.00,0.18,0.00,0.39,NE,2011
BLOOD,2561,209561,159.00,5.62,1.00,6.86,NE,2011
DHOUR,212115,7,2359.00,1360.37,0.00,312.64,NE,2011
DIED,212104,18,1.00,0.02,0.00,0.13,NE,2011
DISPUB04,212104,18,70.00,5.21,1.00,13.49,NE,2011
DISPUNIFORM,212104,18,99.00,2.40,1.00,3.19,NE,2011
DQTR,212122,0,4.00,2.47,1.00,1.11,NE,2011
DRG,212122,0,999.00,550.44,1.00,271.16,NE,2011
DRG24,212122,0,579.00,317.55,1.00,158.62,NE,2011
DRGVER,212122,0,29.00,28.24,28.00,0.43,NE,2011
DRG_NoPOA,212122,0,999.00,549.15,1.00,270.56,NE,2011
DXCCS1,212121,1,670.00,191.55,1.00,139.81,NE,2011
DXCCS2,200002,12120,670.00,174.50,1.00,155.39,NE,2011
DXCCS3,181482,30640,670.00,174.77,1.00,159.98,NE,2011
DXCCS4,164131,47991,670.00,173.36,1.00,162.87,NE,2011
DXCCS5,148029,64093,670.00,173.05,1.00,164.65,NE,2011
DXCCS6,133220,78902,670.00,174.34,1.00,165.63,NE,2011
DXCCS7,119387,92735,670.00,175.88,1.00,165.54,NE,2011
DXCCS8,106208,105914,670.00,178.60,1.00,165.87,NE,2011
DXCCS9,91937,120185,670.00,181.92,1.00,165.89,NE,2011
DaysToEvent,212094,28,18986.00,15784.60,12601.00,1743.25,NE,2011
E_CCS1,37349,174773,2621.00,2531.85,662.00,389.65,NE,2011
E_CCS2,3053,209069,2621.00,2516.31,662.00,433.30,NE,2011
E_CCS3,585,211537,2621.00,2518.52,662.00,432.02,NE,2011
E_CCS4,132,211990,2621.00,2574.95,662.00,292.85,NE,2011
E_CCS5,26,212096,2621.00,2618.15,2603.00,4.83,NE,2011
HCUP_ED,212122,0,4.00,0.34,0.00,0.48,NE,2011
HCUP_OS,212122,0,1.00,0.03,0.00,0.17,NE,2011
HCUP_SURGERY_BROAD,212122,0,1.00,0.41,0.00,0.49,NE,2011
HCUP_SURGERY_NARROW,212122,0,1.00,0.33,0.00,0.47,NE,2011
HOSPBRTH,212122,0,1.00,0.12,0.00,0.32,NE,2011
LOS,212122,0,365.00,4.28,0.00,6.10,NE,2011
LOS_X,212122,0,365.00,4.28,0.00,6.10,NE,2011
MDC,212122,0,24.00,10.17,0.00,5.71,NE,2011
MDC24,212122,0,24.00,10.20,0.00,5.70,NE,2011
MDC_NoPOA,212122,0,24.00,10.20,0.00,5.69,NE,2011
MEDINCSTQ,210185,1937,4.00,2.37,1.00,1.10,NE,2011
NCHRONIC,212122,0,9.00,2.97,0.00,2.37,NE,2011
NDX,212122,0,9.00,6.40,1.00,2.83,NE,2011
NECODE,212122,0,6.00,0.19,0.00,0.45,NE,2011
NEOMAT,212122,0,3.00,0.37,0.00,0.69,NE,2011
NPR,212122,0,6.00,1.47,0.00,1.74,NE,2011
ORPROC,212122,0,1.00,0.32,0.00,0.47,NE,2011
OS_TIME,212122,0,68.00,0.09,0.00,0.80,NE,2011
PAY1,212122,0,6.00,2.20,1.00,1.15,NE,2011
PAY2,159454,52668,6.00,4.20,1.00,1.77,NE,2011
PAY3,124897,87225,6.00,5.77,1.00,0.85,NE,2011
PL_CBSA,211854,268,2.00,1.37,0.00,0.80,NE,2011
PL_MSA1993,211854,268,1.00,0.55,0.00,0.50,NE,2011
PL_NCHS2006,211854,268,6.00,4.05,1.00,1.28,NE,2011
PL_RUCA10_2005,210177,1945,10.00,3.60,1.00,3.27,NE,2011
PL_RUCA2005,210177,1945,10.60,3.66,1.00,3.36,NE,2011
PL_RUCA4_2005,210177,1945,4.00,1.82,1.00,1.09,NE,2011
PL_RUCC2003,211854,268,9.00,3.88,1.00,2.41,NE,2011
