field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,600118,141,523.00,247.65,1.00,143.27,KY,2001
AGE,600256,3,120.00,49.01,0.00,27.07,KY,2001
AGEDAY,58798,541461,364.00,23.22,0.00,67.57,KY,2001
AGEMONTH,75802,524457,131.00,12.74,0.00,28.21,KY,2001
AMONTH,600259,0,12.00,6.44,1.00,3.47,KY,2001
ASOURCE,595856,4403,5.00,3.31,1.00,1.94,KY,2001
ATYPE,581240,19019,4.00,2.07,1.00,1.02,KY,2001
AWEEKEND,600259,0,1.00,0.19,0.00,0.39,KY,2001
BWT,24119,576140,8626.00,3303.01,283.00,615.85,KY,2001
DIED,600241,18,1.00,0.02,0.00,0.15,KY,2001
DISPUB92,600241,18,99.00,2.38,1.00,5.06,KY,2001
DISPUNIFORM,600241,18,99.00,2.32,1.00,3.99,KY,2001
DQTR,600259,0,4.00,2.49,1.00,1.13,KY,2001
DRG,600259,0,523.00,247.89,1.00,143.24,KY,2001
DRG18,600259,0,511.00,245.61,1.00,141.81,KY,2001
DRGVER,600259,0,19.00,18.25,18.00,0.43,KY,2001
DXCCS1,600259,0,259.00,141.27,1.00,61.50,KY,2001
DXCCS2,544142,56117,2621.00,135.16,1.00,182.54,KY,2001
DXCCS3,461091,139168,2621.00,138.33,1.00,231.38,KY,2001
DXCCS4,385651,214608,2621.00,144.54,1.00,277.55,KY,2001
DXCCS5,316460,283799,2621.00,152.72,1.00,318.37,KY,2001
DXCCS6,251791,348468,2621.00,162.10,1.00,352.73,KY,2001
DXCCS7,198545,401714,2621.00,176.22,1.00,396.83,KY,2001
DXCCS8,153542,446717,2621.00,199.20,1.00,457.76,KY,2001
DXCCS9,115786,484473,2621.00,247.82,1.00,564.46,KY,2001
DXCCS10,12057,588202,2621.00,2465.85,1.00,587.43,KY,2001
FEMALE,600234,25,1.00,0.59,0.00,0.49,KY,2001
LOS,600246,13,365.00,4.65,0.00,6.45,KY,2001
LOS_X,600259,0,981.00,4.66,0.00,6.95,KY,2001
MDC,600259,0,25.00,9.04,1.00,5.48,KY,2001
MDC18,600259,0,25.00,9.04,1.00,5.48,KY,2001
NDX,600259,0,10.00,5.06,1.00,2.75,KY,2001
NEOMAT,600259,0,3.00,0.26,0.00,0.60,KY,2001
NPR,600259,0,6.00,1.25,0.00,1.61,KY,2001
