field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,54973,0,107.00,49.20,0.00,28.06,VT,2005
AGEDAY,6704,48269,364.00,10.02,0.00,44.95,VT,2005
AGEMONTH,7582,47391,131.00,7.06,0.00,22.46,VT,2005
AMONTH,54967,6,12.00,6.39,1.00,3.44,VT,2005
ASOURCE,54960,13,5.00,3.24,1.00,1.92,VT,2005
ATYPE,54968,5,4.00,2.02,1.00,0.98,VT,2005
AWEEKEND,54967,6,1.00,0.19,0.00,0.39,VT,2005
BWT,6246,48727,8318.00,3378.32,330.00,610.25,VT,2005
CPTDAY1,22457,32516,208.00,2.86,-4.00,6.60,VT,2005
CPTDAY2,21339,33634,154.00,2.70,-3.00,6.24,VT,2005
CPTDAY3,19142,35831,190.00,2.64,-3.00,6.71,VT,2005
CPTDAY4,16399,38574,194.00,2.75,-3.00,6.54,VT,2005
CPTDAY5,13711,41262,159.00,2.96,-3.00,6.79,VT,2005
CPTDAY6,11001,43972,294.00,3.36,-4.00,7.89,VT,2005
CPTDAY7,8537,46436,283.00,3.83,-3.00,8.42,VT,2005
CPTDAY8,6527,48446,166.00,4.49,-3.00,8.41,VT,2005
CPTDAY9,4837,50136,200.00,5.44,-4.00,10.37,VT,2005
CPTDAY10,3604,51369,201.00,6.52,-3.00,12.17,VT,2005
CPTDAY11,2656,52317,211.00,7.73,-3.00,14.26,VT,2005
CPTDAY12,1889,53084,205.00,9.45,-3.00,16.73,VT,2005
CPTDAY13,1357,53616,167.00,10.70,-3.00,18.03,VT,2005
CPTDAY14,968,54005,165.00,12.64,-2.00,20.44,VT,2005
CPTDAY15,682,54291,295.00,14.20,-3.00,22.50,VT,2005
CPTDAY16,487,54486,225.00,16.35,-2.00,26.11,VT,2005
CPTDAY17,281,54692,174.00,14.76,-1.00,23.14,VT,2005
CPTDAY18,124,54849,153.00,13.56,-1.00,20.88,VT,2005
CPTDAY19,38,54935,78.00,13.11,0.00,15.47,VT,2005
CPTDAY20,8,54965,54.00,14.00,0.00,17.25,VT,2005
DISPUB92,54972,1,65.00,4.68,1.00,10.60,VT,2005
DISPUNIFORM,54972,1,20.00,3.13,1.00,3.46,VT,2005
DQTR,54973,0,4.00,2.47,1.00,1.11,VT,2005
DRG,54973,0,559.00,284.15,1.00,148.30,VT,2005
DRG18,54973,0,511.00,264.23,1.00,140.31,VT,2005
DRGVER,54973,0,23.00,22.24,22.00,0.43,VT,2005
DXCCS1,54973,0,259.00,151.94,1.00,64.24,VT,2005
DXCCS2,50243,4730,259.00,133.79,1.00,66.92,VT,2005
DXCCS3,44323,10650,259.00,124.91,1.00,66.13,VT,2005
DXCCS4,38774,16199,259.00,120.26,1.00,65.71,VT,2005
DXCCS5,33167,21806,259.00,117.44,1.00,65.65,VT,2005
DXCCS6,27951,27022,259.00,117.72,1.00,66.06,VT,2005
DXCCS7,23112,31861,259.00,117.54,1.00,66.92,VT,2005
DXCCS8,18763,36210,259.00,119.18,1.00,67.62,VT,2005
DXCCS9,14635,40338,259.00,120.49,1.00,69.67,VT,2005
DXCCS10,10015,44958,259.00,123.07,1.00,69.72,VT,2005
DXCCS11,7157,47816,259.00,123.37,2.00,70.98,VT,2005
DXCCS12,5639,49334,259.00,125.51,1.00,72.30,VT,2005
DXCCS13,4375,50598,259.00,126.03,1.00,71.54,VT,2005
DXCCS14,3396,51577,259.00,127.58,2.00,73.10,VT,2005
DXCCS15,2612,52361,259.00,127.19,1.00,73.29,VT,2005
DXCCS16,1921,53052,259.00,127.52,1.00,74.66,VT,2005
DXCCS17,1423,53550,259.00,125.03,2.00,74.36,VT,2005
DXCCS18,779,54194,259.00,129.14,1.00,76.56,VT,2005
DXCCS19,586,54387,259.00,128.73,2.00,77.85,VT,2005
DXCCS20,432,54541,259.00,126.99,1.00,74.02,VT,2005
E_CCS1,9545,45428,2621.00,2612.30,2601.00,5.86,VT,2005
E_CCS2,3098,51875,2621.00,2618.69,2601.00,4.31,VT,2005
E_CCS3,384,54589,2621.00,2616.61,2601.00,4.73,VT,2005
E_CCS4,64,54909,2621.00,2617.80,2601.00,4.02,VT,2005
