field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,1082323,22,110.00,47.63,0.00,27.40,NC,2004
AGEDAY,129030,953315,364.00,12.37,0.00,50.01,NC,2004
AGEMONTH,152262,930083,131.00,9.00,0.00,24.77,NC,2004
AMONTH,1082345,0,12.00,6.50,1.00,3.46,NC,2004
ASOURCE,1072430,9915,5.00,3.31,1.00,1.94,NC,2004
ATYPE,1079253,3092,4.00,2.02,1.00,1.00,NC,2004
AWEEKEND,1082327,18,1.00,0.19,0.00,0.39,NC,2004
BWT,25329,1057016,9073.00,3226.00,297.00,662.33,NC,2004
DIED,1082345,0,1.00,0.02,0.00,0.15,NC,2004
DISPUB92,1082345,0,65.00,3.52,1.00,9.26,NC,2004
DISPUNIFORM,1082345,0,99.00,2.38,1.00,3.30,NC,2004
DQTR,1082345,0,4.00,2.50,1.00,1.12,NC,2004
DRG,1082345,0,543.00,278.26,1.00,146.51,NC,2004
DRG18,1082345,0,511.00,262.80,1.00,141.74,NC,2004
DRGVER,1082345,0,22.00,21.25,21.00,0.43,NC,2004
DXCCS1,1082345,0,259.00,146.71,1.00,64.41,NC,2004
DXCCS2,1020465,61880,259.00,123.66,1.00,65.16,NC,2004
DXCCS3,901797,180548,259.00,120.91,1.00,64.29,NC,2004
DXCCS4,787270,295075,259.00,118.79,1.00,64.26,NC,2004
DXCCS5,680428,401917,259.00,117.51,1.00,64.69,NC,2004
DXCCS6,579820,502525,259.00,117.68,1.00,65.46,NC,2004
DXCCS7,488427,593918,259.00,118.29,1.00,66.28,NC,2004
DXCCS8,404107,678238,259.00,119.18,1.00,67.20,NC,2004
DXCCS9,322683,759662,259.00,120.14,1.00,67.98,NC,2004
DXCCS10,11970,1070375,259.00,120.15,1.00,68.16,NC,2004
DXCCS11,10523,1071822,259.00,121.21,1.00,68.75,NC,2004
DXCCS12,9258,1073087,259.00,120.76,1.00,69.31,NC,2004
DXCCS13,8104,1074241,259.00,121.59,1.00,69.18,NC,2004
DXCCS14,6913,1075432,259.00,123.35,1.00,71.02,NC,2004
DXCCS15,4995,1077350,259.00,122.42,1.00,70.23,NC,2004
DXCCS16,450,1081895,259.00,114.74,3.00,70.61,NC,2004
DXCCS17,369,1081976,259.00,122.65,2.00,71.02,NC,2004
E_CCS2,13331,1069014,2621.00,2613.13,2601.00,6.47,NC,2004
E_CCS3,2032,1080313,2621.00,2612.94,2601.00,6.73,NC,2004
E_CCS4,206,1082139,2621.00,2613.96,2601.00,5.15,NC,2004
E_CCS5,28,1082317,2621.00,2614.82,2603.00,4.60,NC,2004
E_CCS6,3,1082342,2613.00,2613.00,2613.00,0.00,NC,2004
LOS,1082327,18,338.00,4.74,0.00,6.18,NC,2004
LOS_X,1082345,0,338.00,4.74,-14.00,6.18,NC,2004
MDC,1082345,0,25.00,9.72,1.00,5.63,NC,2004
MDC18,1082345,0,25.00,9.72,1.00,5.63,NC,2004
NDX,1082345,0,17.00,5.84,1.00,2.86,NC,2004
NECODE,1082345,0,7.00,0.16,0.00,0.41,NC,2004
NEOMAT,1082345,0,3.00,0.34,0.00,0.67,NC,2004
NPR,1082345,0,6.00,1.42,0.00,1.64,NC,2004
PAY1,1082318,27,6.00,2.15,1.00,1.17,NC,2004
PAY2,539623,542722,6.00,2.60,1.00,1.39,NC,2004
PL_CBSA,1080415,1930,2.00,1.55,0.00,0.66,NC,2004
PL_MSA1993,1080440,1905,1.00,0.63,0.00,0.48,NC,2004
PL_RUCA,1060160,22185,10.50,3.91,1.00,3.37,NC,2004
PL_RUCA10,1060160,22185,10.00,3.84,1.00,3.27,NC,2004
PL_RUCA4,1060160,22185,4.00,1.80,1.00,1.07,NC,2004
PL_RUCC2003,1080440,1905,9.00,3.06,1.00,1.87,NC,2004
PL_UIC2003,1080440,1905,12.00,3.09,1.00,2.17,NC,2004
PL_UR_CAT4,1080440,1905,4.00,2.30,1.00,0.83,NC,2004
PL_UR_CAT5,1080440,1905,5.00,2.32,1.00,0.89,NC,2004
PRCCS2,388181,694164,231.00,123.22,1.00,65.82,NC,2004
PRCCS3,226624,855721,231.00,119.24,1.00,68.04,NC,2004
PRCCS4,127367,954978,231.00,121.33,1.00,70.55,NC,2004
PRCCS5,77347,1004998,231.00,117.69,1.00,74.69,NC,2004
PRCCS6,48334,1034011,231.00,136.01,1.00,79.48,NC,2004
PRDAY1,668154,414191,255.00,1.35,-4.00,3.13,NC,2004
PRDAY2,388168,694177,260.00,1.58,-4.00,3.58,NC,2004
PRDAY3,226620,855725,161.00,1.98,-4.00,4.37,NC,2004
PRDAY4,127363,954982,148.00,2.61,-4.00,5.49,NC,2004
PRDAY5,77346,1004999,189.00,3.31,-4.00,6.60,NC,2004
PRDAY6,48332,1034013,189.00,4.15,-4.00,7.73,NC,2004
PSTCO2,1080457,1888,78030.00,37260.69,1001.00,2466.37,NC,2004
RACE,594493,487852,6.00,1.57,1.00,1.25,NC,2004
TOTCHG,1082159,186,499012.00,15190.66,25.00,24230.36,NC,2004
TOTCHG_X,1082162,183,499012.23,15190.60,1.80,24230.35,NC,2004
YEAR,1082345,0,2004.00,2004.00,2004.00,0.00,NC,2004
AYEAR,1082327,18,2004.00,2003.99,2003.00,0.12,NC,2004
DMONTH,1082345,0,12.00,6.49,1.00,3.46,NC,2004
BMONTH,1082345,0,12.00,6.53,1.00,3.43,NC,2004
BYEAR,1082345,0,2004.00,1955.91,1894.00,27.50,NC,2004
