field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,103826,7,106.00,48.19,0.00,29.73,SD,2008
AGEDAY,13751,90082,364.00,18.17,0.00,60.75,SD,2008
AGEMONTH,16473,87360,131.00,9.89,0.00,26.26,SD,2008
AMONTH,103833,0,12.00,6.40,1.00,3.45,SD,2008
ATYPE,101321,2512,5.00,2.34,1.00,0.99,SD,2008
AWEEKEND,103833,0,1.00,0.18,0.00,0.38,SD,2008
DIED,103833,0,1.00,0.02,0.00,0.14,SD,2008
DISPUB04,103833,0,70.00,6.17,1.00,15.62,SD,2008
DISPUNIFORM,103833,0,20.00,2.24,1.00,2.99,SD,2008
DQTR,103833,0,4.00,2.48,1.00,1.12,SD,2008
DRG,103833,0,999.00,554.58,3.00,271.06,SD,2008
DRG24,103833,0,579.00,314.73,1.00,156.37,SD,2008
DRGVER,103833,0,26.00,25.24,25.00,0.43,SD,2008
DRG_NoPOA,103833,0,999.00,553.27,3.00,270.56,SD,2008
DXCCS1,103832,1,670.00,197.68,1.00,145.69,SD,2008
DXCCS2,95360,8473,670.00,167.54,1.00,173.81,SD,2008
DXCCS3,84769,19064,670.00,181.20,1.00,186.12,SD,2008
DXCCS4,75008,28825,670.00,184.41,1.00,184.81,SD,2008
DXCCS5,65834,37999,670.00,182.01,1.00,178.54,SD,2008
DXCCS6,57544,46289,670.00,179.56,1.00,171.64,SD,2008
DXCCS7,49925,53908,670.00,176.78,1.00,165.46,SD,2008
DXCCS8,43211,60622,670.00,174.74,1.00,157.87,SD,2008
DXCCS9,37000,66833,670.00,174.55,1.00,154.70,SD,2008
DXCCS10,30188,73645,670.00,174.60,1.00,151.25,SD,2008
DXCCS11,25502,78331,670.00,175.36,1.00,149.15,SD,2008
DXCCS12,21370,82463,670.00,175.28,1.00,144.32,SD,2008
DXCCS13,17791,86042,670.00,175.53,1.00,142.12,SD,2008
DXCCS14,14789,89044,670.00,175.53,1.00,140.53,SD,2008
DXCCS15,12178,91655,670.00,179.35,1.00,141.69,SD,2008
DXCCS46,23,103810,259.00,190.83,38.00,81.14,SD,2008
DXCCS47,20,103813,259.00,209.10,3.00,81.04,SD,2008
DXCCS48,16,103817,663.00,234.81,29.00,140.93,SD,2008
DXCCS49,10,103823,663.00,241.30,118.00,158.60,SD,2008
DXCCS50,6,103827,663.00,292.33,155.00,187.93,SD,2008
DXCCS51,4,103829,257.00,181.50,101.00,77.05,SD,2008
DXCCS52,3,103830,257.00,250.67,238.00,10.97,SD,2008
DXCCS53,2,103831,257.00,133.50,10.00,174.66,SD,2008
E_CCS2,6611,97222,2621.00,2458.07,662.00,528.14,SD,2008
E_CCS3,854,102979,2621.00,2228.53,662.00,778.58,SD,2008
E_CCS4,106,103727,2621.00,1970.63,662.00,923.17,SD,2008
E_CCS5,13,103820,2617.00,2312.85,662.00,732.68,SD,2008
E_CCS6,3,103830,2617.00,2614.33,2613.00,2.31,SD,2008
FEMALE,103820,13,1.00,0.59,0.00,0.49,SD,2008
HCUP_ED,103833,0,4.00,0.72,0.00,1.05,SD,2008
HCUP_OS,103833,0,0.00,0.00,0.00,0.00,SD,2008
HOSPBRTH,103833,0,1.00,0.11,0.00,0.32,SD,2008
HospitalUnit,103833,0,4.00,1.27,1.00,0.80,SD,2008
LOS,103832,1,308.00,4.45,0.00,6.56,SD,2008
LOS_X,103833,0,404.00,4.45,0.00,6.67,SD,2008
MDC,103833,0,25.00,10.28,0.00,5.79,SD,2008
MDC24,103833,0,25.00,10.31,0.00,5.79,SD,2008
MDNUM1_R,102676,1157,4096.00,2335.59,2.00,1030.95,SD,2008
MDNUM2_R,56204,47629,4177.00,2386.64,2.00,934.01,SD,2008
MDNUM3_R,37032,66801,4187.00,2098.87,4.00,1110.73,SD,2008
MEDINCSTQ,100052,3781,4.00,2.36,1.00,1.05,SD,2008
MRN_R,103833,0,757388.00,607973.44,355.00,187593.83,SD,2008
NDX,103833,0,61.00,7.61,1.00,5.81,SD,2008
NECODE,103833,0,6.00,0.17,0.00,0.55,SD,2008
NEOMAT,103833,0,3.00,0.36,0.00,0.68,SD,2008
NPR,103833,0,46.00,1.40,0.00,2.13,SD,2008
PAY1,103833,0,6.00,2.16,1.00,1.15,SD,2008
PL_CBSA,101615,2218,2.00,1.06,0.00,0.86,SD,2008
PL_MSA1993,101615,2218,1.00,0.36,0.00,0.48,SD,2008
PL_NCHS2006,101615,2218,6.00,4.93,1.00,0.88,SD,2008
PL_RUCA10_2005,100185,3648,10.00,5.18,1.00,3.70,SD,2008
PL_RUCA2005,100185,3648,10.60,5.25,1.00,3.79,SD,2008
PL_RUCA4_2005,100185,3648,4.00,2.33,1.00,1.25,SD,2008
PL_RUCC2003,101615,2218,9.00,5.64,1.00,2.41,SD,2008
PL_UIC2003,101615,2218,12.00,5.96,1.00,3.61,SD,2008
PL_UR_CAT4,101615,2218,4.00,2.93,1.00,0.87,SD,2008
PRCCS1,57158,46675,231.00,116.40,1.00,56.43,SD,2008
PRCCS2,33066,70767,231.00,108.76,1.00,66.89,SD,2008
PRCCS34,4,103829,211.00,110.00,41.00,83.85,SD,2008
PRCCS35,4,103829,211.00,94.25,37.00,81.20,SD,2008
PRCCS36,4,103829,211.00,95.25,41.00,80.28,SD,2008
PRCCS37,2,103831,211.00,125.50,40.00,120.92,SD,2008
PRCCS38,2,103831,211.00,126.00,41.00,120.21,SD,2008
PRCCS39,2,103831,211.00,125.50,40.00,120.92,SD,2008
PRCCS40,2,103831,211.00,126.00,41.00,120.21,SD,2008
PRDAY2,33066,70767,151.00,1.33,-3.00,3.86,SD,2008
PRDAY3,19217,84616,147.00,1.62,-3.00,4.34,SD,2008
PRDAY4,11678,92155,181.00,2.00,-3.00,5.50,SD,2008
PRDAY5,7567,96266,181.00,2.53,-3.00,6.96,SD,2008
PRDAY6,5017,98816,335.00,3.17,-2.00,9.09,SD,2008
PRDAY7,3435,100398,335.00,3.79,-2.00,9.67,SD,2008
PRDAY8,2148,101685,129.00,5.04,-2.00,9.97,SD,2008
PRDAY9,1358,102475,129.00,6.66,-2.00,12.06,SD,2008
PRDAY10,987,102846,132.00,8.07,-1.00,14.41,SD,2008
PRDAY11,739,103094,129.00,9.38,-2.00,15.98,SD,2008
PRDAY12,569,103264,145.00,9.76,-2.00,15.28,SD,2008
PRDAY13,438,103395,145.00,10.39,-1.00,17.00,SD,2008
PRDAY14,342,103491,158.00,11.98,-1.00,19.83,SD,2008
PRDAY15,265,103568,108.00,10.73,-1.00,14.46,SD,2008
PRDAY16,208,103625,108.00,12.85,0.00,15.83,SD,2008
PROCTYPE,103833,0,1.00,0.55,0.00,0.50,SD,2008
PSTCO,89666,14167,46137.00,46075.95,46003.00,36.82,SD,2008
PSTCO2,101615,2218,56045.00,43730.06,1003.00,6866.23,SD,2008
RACE,103817,16,6.00,1.88,1.00,1.79,SD,2008
ZIPINC_QRTL,100052,3781,4.00,2.03,1.00,0.87,SD,2008
HOSPID,103833,0,46055.00,46027.26,46001.00,7.83,SD,2008
AYEAR,103833,0,2008.00,2007.99,2007.00,0.10,SD,2008
DMONTH,103833,0,12.00,6.42,1.00,3.45,SD,2008
BMONTH,103833,0,12.00,6.54,1.00,3.43,SD,2008
BYEAR,103833,0,2008.00,1959.35,1901.00,29.83,SD,2008
PRMONTH1,57158,46675,12.00,6.48,1.00,3.44,SD,2008
PRMONTH2,33066,70767,12.00,6.54,1.00,3.44,SD,2008
PRMONTH3,19217,84616,12.00,6.60,1.00,3.43,SD,2008
PRMONTH4,11678,92155,12.00,6.63,1.00,3.43,SD,2008
PRMONTH5,7567,96266,12.00,6.64,1.00,3.43,SD,2008
PRMONTH6,5017,98816,12.00,6.67,1.00,3.45,SD,2008
PRMONTH7,3435,100398,12.00,6.69,1.00,3.48,SD,2008
PRMONTH8,2148,101685,12.00,6.74,1.00,3.47,SD,2008
PRMONTH9,1358,102475,12.00,6.68,1.00,3.48,SD,2008
PRMONTH10,987,102846,12.00,6.66,1.00,3.47,SD,2008
PRMONTH11,739,103094,12.00,6.68,1.00,3.47,SD,2008
PRMONTH12,569,103264,12.00,6.65,1.00,3.41,SD,2008
PRMONTH13,438,103395,12.00,6.64,1.00,3.41,SD,2008
PRMONTH14,342,103491,12.00,6.68,1.00,3.37,SD,2008
PRMONTH15,265,103568,12.00,6.87,1.00,3.40,SD,2008
PRMONTH16,208,103625,12.00,6.64,1.00,3.45,SD,2008
PRMONTH17,167,103666,12.00,6.82,1.00,3.44,SD,2008
PRMONTH18,138,103695,12.00,6.67,1.00,3.47,SD,2008
PRMONTH19,108,103725,12.00,6.52,1.00,3.53,SD,2008
PRMONTH20,85,103748,12.00,6.27,1.00,3.48,SD,2008
PRMONTH21,69,103764,12.00,6.12,1.00,3.40,SD,2008
PRMONTH22,57,103776,12.00,6.33,1.00,3.45,SD,2008
PRMONTH23,48,103785,12.00,6.42,1.00,3.40,SD,2008
PRMONTH24,43,103790,12.00,6.67,1.00,3.50,SD,2008
PRMONTH25,31,103802,12.00,6.48,1.00,3.71,SD,2008
PRMONTH26,28,103805,12.00,6.04,1.00,3.66,SD,2008
PRMONTH27,21,103812,12.00,6.33,1.00,3.57,SD,2008
PRMONTH28,19,103814,12.00,5.89,1.00,3.62,SD,2008
PRMONTH29,14,103819,12.00,7.71,3.00,3.24,SD,2008
PRMONTH30,12,103821,12.00,6.58,1.00,3.65,SD,2008
PRMONTH31,9,103824,12.00,6.89,1.00,3.98,SD,2008
PRMONTH32,5,103828,12.00,7.20,3.00,3.70,SD,2008
PRMONTH33,5,103828,12.00,7.40,3.00,3.91,SD,2008
PRMONTH34,4,103829,10.00,6.00,3.00,2.94,SD,2008
PRMONTH35,4,103829,11.00,6.25,3.00,3.40,SD,2008
PRMONTH36,4,103829,11.00,6.25,3.00,3.40,SD,2008
PRMONTH37,2,103831,6.00,5.50,5.00,0.71,SD,2008
PRMONTH38,2,103831,6.00,6.00,6.00,0.00,SD,2008
PRMONTH39,2,103831,6.00,6.00,6.00,0.00,SD,2008
PRMONTH40,2,103831,6.00,6.00,6.00,0.00,SD,2008
PRYEAR2,33066,70767,2008.00,2007.99,2007.00,0.10,SD,2008
PRYEAR3,19217,84616,2008.00,2007.99,2007.00,0.11,SD,2008
PRYEAR4,11678,92155,2008.00,2007.99,2007.00,0.12,SD,2008
PRYEAR5,7567,96266,2008.00,2007.98,2007.00,0.12,SD,2008
PRYEAR6,5017,98816,2008.00,2007.98,2007.00,0.14,SD,2008
PRYEAR7,3435,100398,2008.00,2007.97,2007.00,0.16,SD,2008
PRYEAR8,2148,101685,2008.00,2007.97,2007.00,0.18,SD,2008
PRYEAR9,1358,102475,2008.00,2007.96,2007.00,0.20,SD,2008
PRYEAR10,987,102846,2008.00,2007.95,2007.00,0.22,SD,2008
PRYEAR11,739,103094,2008.00,2007.94,2007.00,0.23,SD,2008
PRYEAR12,569,103264,2008.00,2007.95,2007.00,0.22,SD,2008
PRYEAR13,438,103395,2008.00,2007.94,2007.00,0.24,SD,2008
PRYEAR14,342,103491,2008.00,2007.93,2007.00,0.26,SD,2008
PRYEAR15,265,103568,2008.00,2007.91,2007.00,0.28,SD,2008
PRYEAR16,208,103625,2008.00,2007.93,2007.00,0.25,SD,2008
PRYEAR17,167,103666,2008.00,2007.92,2007.00,0.27,SD,2008
PRYEAR18,138,103695,2008.00,2007.94,2007.00,0.23,SD,2008
PRYEAR19,108,103725,2008.00,2007.94,2007.00,0.23,SD,2008
PRYEAR20,85,103748,2008.00,2007.95,2007.00,0.21,SD,2008
PRYEAR21,69,103764,2008.00,2007.94,2007.00,0.24,SD,2008
PRYEAR22,57,103776,2008.00,2007.93,2007.00,0.26,SD,2008
PRYEAR23,48,103785,2008.00,2007.92,2007.00,0.28,SD,2008
PRYEAR24,43,103790,2008.00,2007.91,2007.00,0.29,SD,2008
PRYEAR25,31,103802,2008.00,2007.94,2007.00,0.25,SD,2008
PRYEAR26,28,103805,2008.00,2008.00,2008.00,0.00,SD,2008
PRYEAR27,21,103812,2008.00,2008.00,2008.00,0.00,SD,2008
PRYEAR28,19,103814,2008.00,2008.00,2008.00,0.00,SD,2008
PRYEAR29,14,103819,2008.00,2007.93,2007.00,0.27,SD,2008
