field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,145999,12,119.00,50.11,0.00,27.98,RI,2007
AMONTH,146011,0,12.00,6.44,1.00,3.43,RI,2007
ASOURCE,124374,21637,5.00,2.48,1.00,1.88,RI,2007
ATYPE,145843,168,4.00,1.82,1.00,1.03,RI,2007
AWEEKEND,146011,0,1.00,0.20,0.00,0.40,RI,2007
BWT,37950,108061,9138.00,4200.96,243.00,2228.16,RI,2007
CPTDAY1,3887,142124,1.00,-0.24,-4.00,0.51,RI,2007
CPTDAY2,3475,142536,5.00,-0.18,-4.00,0.43,RI,2007
CPTDAY3,3004,143007,1.00,-0.18,-4.00,0.43,RI,2007
CPTDAY4,2449,143562,1.00,-0.20,-4.00,0.44,RI,2007
CPTDAY5,2145,143866,1.00,-0.21,-4.00,0.45,RI,2007
CPTDAY6,1972,144039,1.00,-0.21,-4.00,0.45,RI,2007
CPTDAY7,1872,144139,1.00,-0.21,-4.00,0.45,RI,2007
CPTDAY8,1820,144191,1.00,-0.21,-4.00,0.45,RI,2007
CPTDAY9,1782,144229,1.00,-0.21,-4.00,0.45,RI,2007
CPTDAY10,1726,144285,1.00,-0.20,-4.00,0.45,RI,2007
CPTDAY11,1649,144362,1.00,-0.20,-4.00,0.45,RI,2007
DIED,146011,0,1.00,0.02,0.00,0.14,RI,2007
DISPUB04,146011,0,65.00,4.14,1.00,10.02,RI,2007
DISPUNIFORM,146011,0,99.00,2.85,1.00,3.33,RI,2007
DQTR,146011,0,4.00,2.49,1.00,1.12,RI,2007
DRG,146011,0,999.00,365.41,1.00,218.03,RI,2007
DRG24,146011,0,579.00,308.31,1.00,159.33,RI,2007
DRGVER,146011,0,25.00,24.25,24.00,0.43,RI,2007
DXCCS1,145993,18,670.00,204.50,1.00,167.25,RI,2007
DXCCS2,133026,12985,670.00,186.27,1.00,168.06,RI,2007
DXCCS3,119685,26326,670.00,187.03,1.00,179.18,RI,2007
DXCCS4,106092,39919,670.00,187.50,1.00,185.01,RI,2007
DXCCS5,92227,53784,670.00,180.76,1.00,180.23,RI,2007
