field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,165410,0,832.00,360.47,1.00,223.18,ME,2003
AGE,165400,10,107.00,50.71,0.00,27.13,ME,2003
AGEDAY,15407,150003,364.00,12.17,0.00,49.09,ME,2003
AGEMONTH,18651,146759,131.00,11.20,0.00,28.32,ME,2003
AMDC,165410,0,25.00,9.83,1.00,5.78,ME,2003
AMONTH,165410,0,12.00,6.48,1.00,3.44,ME,2003
ASOURCE,165300,110,5.00,3.01,1.00,1.92,ME,2003
ATYPE,165154,256,4.00,2.04,1.00,0.95,ME,2003
AWEEKEND,165410,0,1.00,0.19,0.00,0.40,ME,2003
DIED,165410,0,1.00,0.03,0.00,0.16,ME,2003
DISPUB92,165410,0,72.00,3.60,1.00,9.19,ME,2003
DISPUNIFORM,165410,0,99.00,2.61,1.00,3.43,ME,2003
DQTR,165410,0,4.00,2.50,1.00,1.11,ME,2003
DRG,165410,0,540.00,274.16,1.00,147.72,ME,2003
DRG18,165410,0,511.00,259.87,1.00,140.79,ME,2003
DRGVER,165410,0,21.00,20.25,20.00,0.43,ME,2003
DXCCS1,165410,0,259.00,142.02,1.00,64.51,ME,2003
DXCCS2,154355,11055,259.00,125.20,1.00,63.95,ME,2003
DXCCS3,138704,26706,259.00,120.63,1.00,63.73,ME,2003
DXCCS4,122637,42773,259.00,117.53,1.00,63.58,ME,2003
DXCCS5,106147,59263,259.00,116.61,1.00,63.77,ME,2003
DXCCS6,90186,75224,259.00,116.79,1.00,64.40,ME,2003
DXCCS7,74972,90438,259.00,117.17,1.00,65.16,ME,2003
DXCCS8,59796,105614,259.00,117.81,1.00,66.01,ME,2003
DXCCS9,45172,120238,259.00,118.41,1.00,66.34,ME,2003
DXCCS10,1725,163685,259.00,114.92,1.00,65.93,ME,2003
E_CCS1,24147,141263,2621.00,2613.77,2601.00,6.05,ME,2003
E_CCS2,4499,160911,2621.00,2614.47,2601.00,7.14,ME,2003
E_CCS3,470,164940,2621.00,2614.65,2601.00,5.37,ME,2003
E_CCS4,77,165333,2621.00,2615.47,2601.00,6.47,ME,2003
E_CCS5,5,165405,2621.00,2618.40,2613.00,3.71,ME,2003
FEMALE,165410,0,1.00,0.57,0.00,0.50,ME,2003
LOS,165410,0,327.00,4.88,0.00,7.15,ME,2003
LOS_X,165410,0,327.00,4.88,0.00,7.15,ME,2003
MDC,165410,0,25.00,9.82,1.00,5.78,ME,2003
MDC18,165410,0,25.00,9.82,1.00,5.78,ME,2003
MRN_R,165410,0,126890.00,63441.98,2.00,36661.69,ME,2003
NDX,165410,0,10.00,5.80,1.00,2.74,ME,2003
NECODE,165410,0,5.00,0.18,0.00,0.46,ME,2003
NEOMAT,165410,0,3.00,0.26,0.00,0.60,ME,2003
NPR,165410,0,6.00,1.26,0.00,1.59,ME,2003
PAY1,165352,58,6.00,2.01,1.00,1.09,ME,2003
PAY2,79111,86299,6.00,2.79,1.00,0.82,ME,2003
PL_CBSA,165197,213,2.00,1.24,0.00,0.90,ME,2003
PL_MSA1993,165198,212,1.00,0.56,0.00,0.50,ME,2003
PL_RUCA4,165092,318,4.00,2.22,1.00,1.22,ME,2003
PL_UIC2003,165198,212,12.00,4.23,1.00,2.92,ME,2003
PL_UR_CAT4,165198,212,4.00,2.75,1.00,0.92,ME,2003
PL_UR_CAT5,165198,212,5.00,2.84,1.00,1.08,ME,2003
PRCCS1,92104,73306,231.00,123.04,1.00,61.88,ME,2003
PRCCS2,52864,112546,231.00,119.46,1.00,66.77,ME,2003
PRCCS3,30353,135057,231.00,116.10,1.00,70.86,ME,2003
PRCCS4,16501,148909,231.00,116.24,1.00,73.87,ME,2003
PRCCS5,10372,155038,231.00,112.02,1.00,75.72,ME,2003
PRCCS6,6232,159178,231.00,129.09,1.00,79.85,ME,2003
PRDAY1,92103,73307,197.00,1.27,-3.00,3.34,ME,2003
PRDAY2,52864,112546,325.00,1.54,-3.00,4.13,ME,2003
PRDAY3,30353,135057,166.00,2.09,-3.00,4.72,ME,2003
PRDAY4,16501,148909,173.00,2.91,-3.00,6.38,ME,2003
PRDAY5,10372,155038,161.00,3.56,-3.00,7.41,ME,2003
PRDAY6,6232,159178,161.00,4.54,-3.00,8.71,ME,2003
PSTCO,165233,177,55000.00,23153.54,1000.00,1919.69,ME,2003
PSTCO2,165198,212,55127.00,23153.83,1073.00,1913.34,ME,2003
