field,count,count_null,max,mean,min,stddev_samp,state,year
CPTCCS23,64741,1004922,243.00,227.17,4.00,21.18,NJ,2011
CPTCCS24,61247,1008416,243.00,227.41,5.00,20.54,NJ,2011
CPTCCS25,57879,1011784,243.00,227.56,7.00,20.77,NJ,2011
CPTCCS26,54627,1015036,243.00,227.59,7.00,20.86,NJ,2011
CPTCCS27,51309,1018354,243.00,227.89,4.00,20.44,NJ,2011
CPTCCS28,48143,1021520,243.00,227.86,7.00,20.82,NJ,2011
CPTCCS29,45069,1024594,243.00,228.12,7.00,20.36,NJ,2011
CPTCCS30,42169,1027494,243.00,227.88,4.00,21.53,NJ,2011
DHOUR,1069648,15,2300.00,1443.45,0.00,392.96,NJ,2011
DIED,1069663,0,1.00,0.02,0.00,0.14,NJ,2011
DISPUB04,1069663,0,70.00,5.11,1.00,13.01,NJ,2011
DISPUNIFORM,1069663,0,20.00,2.59,1.00,3.18,NJ,2011
DQTR,1069663,0,4.00,2.48,1.00,1.12,NJ,2011
DRG,1069663,0,999.00,527.72,1.00,271.02,NJ,2011
DRG24,1069663,0,579.00,303.77,1.00,161.95,NJ,2011
DRGVER,1069663,0,29.00,28.24,28.00,0.43,NJ,2011
DRG_NoPOA,1069663,0,999.00,527.72,1.00,271.02,NJ,2011
DXCCS1,1069661,2,670.00,182.36,1.00,144.22,NJ,2011
DXCCS2,997357,72306,670.00,166.23,1.00,154.52,NJ,2011
DXCCS3,896689,172974,670.00,170.33,1.00,163.05,NJ,2011
DXCCS4,807648,262015,670.00,170.40,1.00,166.69,NJ,2011
DXCCS5,725215,344448,670.00,170.48,1.00,168.67,NJ,2011
DXCCS6,647595,422068,670.00,170.95,1.00,169.26,NJ,2011
DXCCS7,574764,494899,670.00,172.34,1.00,169.88,NJ,2011
DXCCS8,507491,562172,670.00,173.59,1.00,169.05,NJ,2011
DXCCS9,443273,626390,670.00,174.25,1.00,167.96,NJ,2011
DXCCS10,359954,709709,670.00,175.23,1.00,166.68,NJ,2011
DXCCS11,313605,756058,670.00,176.16,1.00,166.28,NJ,2011
DXCCS12,271783,797880,670.00,176.93,1.00,165.44,NJ,2011
DXCCS13,233358,836305,670.00,178.07,1.00,165.33,NJ,2011
DXCCS14,192844,876819,670.00,177.73,1.00,164.23,NJ,2011
DXCCS15,158841,910822,670.00,177.81,1.00,162.51,NJ,2011
DXCCS16,129110,940553,670.00,179.40,1.00,163.37,NJ,2011
DXCCS17,109013,960650,670.00,178.75,1.00,161.25,NJ,2011
DXCCS18,91257,978406,670.00,179.26,1.00,160.73,NJ,2011
DXCCS19,73373,996290,670.00,180.17,1.00,160.76,NJ,2011
DXCCS20,58721,1010942,670.00,181.13,1.00,160.82,NJ,2011
DXCCS21,43562,1026101,670.00,179.55,1.00,157.04,NJ,2011
DXCCS22,35795,1033868,670.00,179.46,1.00,156.89,NJ,2011
DXCCS23,28725,1040938,670.00,180.83,1.00,156.93,NJ,2011
DXCCS24,21272,1048391,670.00,182.81,1.00,159.28,NJ,2011
E_CCS1,154617,915046,2621.00,2551.29,662.00,340.22,NJ,2011
E_CCS2,37884,1031779,2621.00,2572.51,662.00,296.55,NJ,2011
E_CCS3,12471,1057192,2621.00,2578.80,662.00,276.42,NJ,2011
E_CCS4,4073,1065590,2621.00,2598.31,662.00,200.07,NJ,2011
E_CCS5,520,1069143,2621.00,2596.03,662.00,209.19,NJ,2011
E_CCS6,96,1069567,2621.00,2577.81,662.00,280.95,NJ,2011
E_CCS7,14,1069649,2621.00,2618.64,2603.00,4.68,NJ,2011
HCUP_ED,1069663,0,4.00,0.62,0.00,0.53,NJ,2011
HCUP_OS,1069663,0,4.00,0.03,0.00,0.17,NJ,2011
HCUP_SURGERY_BROAD,1069663,0,1.00,0.36,0.00,0.48,NJ,2011
HCUP_SURGERY_NARROW,1069663,0,1.00,0.27,0.00,0.44,NJ,2011
HOSPBRTH,1069663,0,1.00,0.09,0.00,0.29,NJ,2011
LOS,1069644,19,364.00,4.87,0.00,6.53,NJ,2011
LOS_X,1069663,0,1401.00,4.88,0.00,7.06,NJ,2011
MDC,1069663,0,25.00,9.70,0.00,5.64,NJ,2011
MDC24,1069663,0,25.00,9.70,0.00,5.65,NJ,2011
MDC_NoPOA,1069663,0,25.00,9.70,0.00,5.64,NJ,2011
MDNUM1_R,1069562,101,69696.00,54699.38,45779.00,6129.84,NJ,2011
MDNUM2_R,710466,359197,70262.00,54944.44,45779.00,6133.75,NJ,2011
MEDINCSTQ,1059033,10630,4.00,2.30,1.00,1.11,NJ,2011
MOMNUM_R,111340,958323,9670618.00,6405676.17,406.00,3238609.77,NJ,2011
MRN_R,1069662,1,9903427.00,5847852.61,13.00,3459052.49,NJ,2011
