field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,291793,10,109.00,51.74,0.00,26.70,WV,2006
AGEDAY,24148,267655,364.00,22.74,0.00,67.26,WV,2006
AGEMONTH,31519,260284,131.00,13.24,0.00,28.38,WV,2006
AMONTH,291803,0,12.00,6.46,1.00,3.45,WV,2006
APSDRG_X,291803,0,9112.00,2806.56,10.00,1656.81,WV,2006
ASOURCE,291205,598,5.00,2.90,1.00,1.94,WV,2006
ATYPE,290876,927,5.00,1.93,1.00,0.99,WV,2006
AWEEKEND,291803,0,1.00,0.19,0.00,0.39,WV,2006
DIED,291803,0,1.00,0.02,0.00,0.15,WV,2006
DISPUB92,291803,0,66.00,3.77,1.00,10.26,WV,2006
DISPUNIFORM,291803,0,99.00,2.31,1.00,3.43,WV,2006
DQTR,291803,0,4.00,2.49,1.00,1.12,WV,2006
DRG,291803,0,579.00,277.78,1.00,159.65,WV,2006
DRG18,291803,0,511.00,243.54,1.00,141.58,WV,2006
DRG24,291803,0,579.00,287.30,1.00,165.41,WV,2006
DRGVER,291803,0,24.00,23.25,23.00,0.43,WV,2006
DXCCS1,291798,5,259.00,141.49,1.00,61.82,WV,2006
DXCCS2,275699,16104,259.00,122.75,1.00,61.34,WV,2006
DXCCS3,251932,39871,259.00,118.64,1.00,61.53,WV,2006
DXCCS4,227099,64704,259.00,116.20,1.00,62.01,WV,2006
DXCCS5,200518,91285,259.00,115.00,1.00,62.51,WV,2006
DXCCS6,170260,121543,259.00,114.98,1.00,63.50,WV,2006
DXCCS7,146973,144830,259.00,115.38,1.00,64.53,WV,2006
DXCCS8,124907,166896,259.00,116.27,1.00,65.33,WV,2006
DXCCS9,104069,187734,259.00,117.03,1.00,66.28,WV,2006
E_CCS1,21063,270740,2621.00,2611.57,2601.00,6.06,WV,2006
E_CCS2,787,291016,2621.00,2617.19,2601.00,4.67,WV,2006
E_CCS3,109,291694,2621.00,2614.27,2601.00,4.58,WV,2006
E_CCS4,14,291789,2621.00,2615.29,2613.00,3.75,WV,2006
FEMALE,291758,45,1.00,0.58,0.00,0.49,WV,2006
HCUP_ED,291803,0,4.00,0.61,0.00,0.77,WV,2006
HCUP_OS,291803,0,1.00,0.10,0.00,0.30,WV,2006
HOSPBRTH,291803,0,1.00,0.07,0.00,0.25,WV,2006
LOS,291796,7,365.00,4.92,0.00,7.26,WV,2006
LOS_X,291803,0,1100.00,4.93,0.00,7.74,WV,2006
MDC,291803,0,25.00,8.98,0.00,5.55,WV,2006
MDC18,291803,0,25.00,8.98,0.00,5.55,WV,2006
MDC24,291803,0,25.00,8.98,0.00,5.55,WV,2006
MEDINCSTQ,268236,23567,4.00,2.25,1.00,1.09,WV,2006
NDX,291803,0,9.00,6.15,1.00,2.73,WV,2006
NECODE,291803,0,4.00,0.08,0.00,0.29,WV,2006
NEOMAT,291803,0,3.00,0.23,0.00,0.56,WV,2006
NPR,291803,0,6.00,1.26,0.00,1.66,WV,2006
PAY1,289466,2337,6.00,2.13,1.00,1.35,WV,2006
PAY2,120598,171205,6.00,2.76,1.00,1.37,WV,2006
PL_CBSA,289689,2114,2.00,1.23,0.00,0.84,WV,2006
PL_MSA1993,289689,2114,1.00,0.41,0.00,0.49,WV,2006
PL_NHCS2006,289689,2114,6.00,4.47,1.00,1.19,WV,2006
PL_RUCA10_2005,268895,22908,10.00,4.19,1.00,3.33,WV,2006
PL_RUCA2005,268895,22908,10.60,4.25,1.00,3.43,WV,2006
PL_RUCA4_2005,268895,22908,4.00,1.97,1.00,1.11,WV,2006
PL_UR_CAT4,289689,2114,4.00,2.75,1.00,0.87,WV,2006
PL_UR_CAT5,289689,2114,5.00,2.82,1.00,1.00,WV,2006
PRCCS1,156694,135109,231.00,118.07,1.00,61.34,WV,2006
PRCCS2,90528,201275,231.00,117.05,1.00,65.36,WV,2006
PRCCS3,53215,238588,231.00,109.62,1.00,67.13,WV,2006
PRCCS4,31346,260457,231.00,109.19,1.00,69.65,WV,2006
PRCCS5,20639,271164,231.00,105.49,1.00,73.20,WV,2006
PRCCS6,14881,276922,231.00,102.31,1.00,71.75,WV,2006
PROCTYPE,291803,0,1.00,0.54,0.00,0.50,WV,2006
TOTCHG,291683,120,995418.00,14359.02,34.00,21976.91,WV,2006
ZIPINC_QRTL,268236,23567,4.00,1.36,1.00,0.66,WV,2006
AYEAR,291803,0,2006.00,2005.99,2003.00,0.11,WV,2006
DMONTH,291803,0,12.00,6.48,1.00,3.45,WV,2006
BMONTH,291803,0,12.00,6.50,1.00,3.41,WV,2006
