field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,777429,0,956.00,327.41,1.00,219.23,MA,1999
ADRGRISKMORTALITY,770518,6911,4.00,1.55,0.00,0.83,MA,1999
ADRGSEV,770518,6911,4.00,1.87,0.00,0.87,MA,1999
AGE,777217,212,113.00,49.51,0.00,28.37,MA,1999
AMDC,777429,0,25.00,9.72,0.00,5.64,MA,1999
AMONTH,777429,0,12.00,6.47,1.00,3.46,MA,1999
ASOURCE,753559,23870,5.00,3.29,1.00,1.88,MA,1999
ATYPE,777130,299,4.00,1.98,1.00,1.00,MA,1999
AWEEKEND,777428,1,1.00,0.20,0.00,0.40,MA,1999
BWT,82580,694849,8119.00,3356.08,256.00,630.19,MA,1999
DIED,767675,9754,1.00,0.02,0.00,0.16,MA,1999
DISPUB92,767675,9754,51.00,2.65,1.00,3.50,MA,1999
DISPUNIFORM,767675,9754,20.00,2.83,1.00,3.42,MA,1999
DQTR,777429,0,4.00,2.49,1.00,1.12,MA,1999
DRG,777429,0,511.00,261.80,1.00,142.03,MA,1999
DRG10,777429,0,492.00,256.03,1.00,138.03,MA,1999
DRG18,777429,0,511.00,261.77,1.00,142.04,MA,1999
DRGVER,777429,0,17.00,16.25,16.00,0.43,MA,1999
DXCCS1,777217,212,2607.00,143.99,1.00,65.02,MA,1999
DXCCS2,701772,75657,2620.00,141.34,1.00,205.69,MA,1999
DXCCS3,585877,191552,2620.00,149.39,1.00,281.86,MA,1999
DXCCS4,475191,302238,2620.00,161.18,1.00,343.94,MA,1999
DXCCS5,376290,401139,2620.00,180.20,1.00,410.57,MA,1999
DXCCS6,289296,488133,2620.00,203.63,1.00,475.78,MA,1999
DXCCS7,215630,561799,2620.00,226.54,1.00,528.48,MA,1999
DXCCS8,157076,620353,2620.00,255.05,1.00,585.58,MA,1999
DXCCS9,110163,667266,2620.00,317.66,1.00,690.25,MA,1999
DXCCS10,28060,749369,2620.00,1382.78,1.00,1250.46,MA,1999
DXCCS11,9940,767489,2620.00,398.14,1.00,797.51,MA,1999
DXCCS12,5997,771432,2620.00,358.86,1.00,743.48,MA,1999
DXCCS13,3926,773503,2620.00,375.21,1.00,766.43,MA,1999
DXCCS14,2608,774821,2620.00,389.89,1.00,784.40,MA,1999
DXCCS15,1715,775714,2620.00,475.06,1.00,879.19,MA,1999
DXCCS16,404,777025,2620.00,2612.42,2601.00,6.28,MA,1999
FEMALE,777371,58,1.00,0.58,0.00,0.49,MA,1999
LOS,777422,7,293.00,4.94,0.00,6.73,MA,1999
LOS_X,777429,0,434.00,4.94,-5.00,6.82,MA,1999
MDC,777429,0,25.00,9.70,0.00,5.64,MA,1999
MDC10,777429,0,25.00,9.70,0.00,5.64,MA,1999
MDC18,777429,0,25.00,9.70,0.00,5.64,MA,1999
NDX,777429,0,16.00,4.81,0.00,2.74,MA,1999
NEOMAT,777429,0,3.00,0.33,0.00,0.66,MA,1999
NPR,777429,0,15.00,1.34,0.00,1.66,MA,1999
PAY1,776638,791,6.00,2.16,1.00,1.12,MA,1999
PAY2,353235,424194,6.00,2.81,1.00,1.09,MA,1999
PRCCS1,474340,303089,231.00,125.55,1.00,63.62,MA,1999
PRCCS2,260881,516548,231.00,126.53,1.00,65.80,MA,1999
PRCCS3,139794,637635,231.00,120.20,1.00,68.35,MA,1999
PRCCS4,71192,706237,231.00,124.51,1.00,72.38,MA,1999
PRCCS5,39443,737986,231.00,124.53,1.00,76.00,MA,1999
PRCCS6,23036,754393,231.00,132.09,1.00,78.22,MA,1999
PRCCS7,12476,764953,231.00,138.03,1.00,78.28,MA,1999
PRCCS8,8119,769310,231.00,142.23,1.00,78.39,MA,1999
PRCCS9,5106,772323,231.00,145.22,1.00,77.47,MA,1999
PRCCS10,3261,774168,231.00,146.82,1.00,78.22,MA,1999
PRCCS11,585,776844,231.00,151.52,1.00,77.45,MA,1999
PRCCS12,430,776999,231.00,154.18,1.00,76.67,MA,1999
PRCCS13,322,777107,231.00,155.17,3.00,77.33,MA,1999
PRCCS14,250,777179,231.00,167.89,3.00,74.20,MA,1999
PRCCS15,190,777239,231.00,175.00,3.00,70.58,MA,1999
PRDAY1,474275,303154,365.00,1.21,-4.00,3.19,MA,1999
PRDAY2,260832,516597,280.00,1.52,-4.00,3.83,MA,1999
PRDAY3,138795,638634,208.00,2.06,-4.00,4.83,MA,1999
RACE,735344,42085,6.00,1.29,1.00,0.85,MA,1999
TOTCHG,777151,278,999453.00,11790.38,57.00,22404.09,MA,1999
