field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,808583,0,956.00,390.00,1.00,233.10,MA,2001
ADRGRISKMORTALITY,808583,0,4.00,1.56,0.00,0.85,MA,2001
ADRGSEV,808583,0,4.00,1.89,0.00,0.84,MA,2001
AGE,808542,41,109.00,49.66,0.00,28.20,MA,2001
AMDC,808583,0,25.00,9.73,0.00,5.65,MA,2001
AMONTH,808583,0,12.00,6.44,1.00,3.43,MA,2001
ASOURCE,775959,32624,5.00,3.25,1.00,1.92,MA,2001
ATYPE,808220,363,4.00,1.92,1.00,1.00,MA,2001
AWEEKEND,808583,0,1.00,0.20,0.00,0.40,MA,2001
BWT,82690,725893,7246.00,3339.96,239.00,630.73,MA,2001
DIED,799216,9367,1.00,0.02,0.00,0.15,MA,2001
DISPUB92,799216,9367,51.00,2.69,1.00,3.62,MA,2001
DISPUNIFORM,799216,9367,20.00,2.84,1.00,3.38,MA,2001
DQTR,808583,0,4.00,2.49,1.00,1.11,MA,2001
DRG,808583,0,523.00,263.75,1.00,142.48,MA,2001
DRG18,808583,0,511.00,261.29,1.00,141.10,MA,2001
DRGVER,808583,0,19.00,18.24,18.00,0.43,MA,2001
DXCCS1,808452,131,2616.00,144.28,1.00,65.18,MA,2001
DXCCS2,745848,62735,2621.00,145.75,1.00,246.06,MA,2001
DXCCS3,636467,172116,2621.00,153.29,1.00,302.48,MA,2001
DXCCS4,527570,281013,2621.00,166.33,1.00,361.92,MA,2001
DXCCS5,427594,380989,2621.00,183.64,1.00,420.51,MA,2001
DXCCS6,337343,471240,2621.00,201.24,1.00,469.45,MA,2001
DXCCS7,259787,548796,2621.00,222.21,1.00,519.26,MA,2001
DXCCS8,195642,612941,2621.00,247.29,1.00,570.98,MA,2001
DXCCS9,143925,664658,2621.00,284.79,1.00,638.15,MA,2001
DXCCS10,88139,720444,2621.00,443.71,1.00,850.79,MA,2001
DXCCS11,57471,751112,2621.00,351.47,1.00,738.28,MA,2001
DXCCS12,37163,771420,2621.00,343.73,1.00,726.50,MA,2001
DXCCS13,25613,782970,2621.00,368.50,1.00,759.83,MA,2001
DXCCS14,17809,790774,2621.00,407.88,1.00,807.77,MA,2001
DXCCS15,11567,797016,2621.00,482.75,1.00,889.10,MA,2001
DXCCS16,2628,805955,2620.00,2612.65,2601.00,6.14,MA,2001
FEMALE,808551,32,1.00,0.58,0.00,0.49,MA,2001
LOS,808574,9,364.00,4.93,0.00,7.01,MA,2001
LOS_X,808583,0,2134.00,4.94,0.00,7.61,MA,2001
MDC,808583,0,25.00,9.71,0.00,5.65,MA,2001
MDC18,808583,0,25.00,9.71,0.00,5.65,MA,2001
NDX,808583,0,16.00,5.35,0.00,3.22,MA,2001
NEOMAT,808583,0,3.00,0.32,0.00,0.65,MA,2001
NPR,808583,0,15.00,1.38,0.00,1.75,MA,2001
PAY1,807684,899,6.00,2.15,1.00,1.12,MA,2001
PAY2,374931,433652,6.00,2.73,1.00,0.96,MA,2001
PRCCS1,497748,310835,231.00,126.85,1.00,65.03,MA,2001
PRCCS2,278153,530430,231.00,126.68,1.00,66.76,MA,2001
PRCCS3,149396,659187,231.00,119.45,1.00,69.07,MA,2001
PRCCS4,77997,730586,231.00,124.27,1.00,73.22,MA,2001
PRCCS5,44602,763981,231.00,124.47,1.00,76.90,MA,2001
PRCCS6,26018,782565,231.00,132.98,1.00,79.29,MA,2001
PRCCS7,15288,793295,231.00,132.76,1.00,78.92,MA,2001
PRCCS8,9835,798748,231.00,136.41,1.00,78.87,MA,2001
PRCCS9,5920,802663,231.00,139.45,1.00,78.74,MA,2001
PRCCS10,3833,804750,231.00,139.56,1.00,78.95,MA,2001
PRCCS11,2444,806139,231.00,140.60,1.00,78.21,MA,2001
PRCCS12,1786,806797,231.00,137.70,1.00,78.98,MA,2001
PRCCS13,1273,807310,231.00,136.90,1.00,79.12,MA,2001
PRCCS14,961,807622,231.00,138.78,1.00,78.49,MA,2001
PRCCS15,694,807889,231.00,138.75,2.00,78.64,MA,2001
PRDAY1,497753,310830,261.00,1.27,-3.00,3.24,MA,2001
PRDAY2,278172,530411,262.00,1.57,-3.00,3.91,MA,2001
PRDAY3,149404,659179,263.00,2.07,-3.00,4.93,MA,2001
RACE,771693,36890,6.00,1.34,1.00,0.94,MA,2001
TOTCHG,805125,3458,988468.00,13679.68,25.00,26300.77,MA,2001
AYEAR,808583,0,2001.00,2000.99,1995.00,0.11,MA,2001
DMONTH,808583,0,12.00,6.46,1.00,3.43,MA,2001
