field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,2579197,187,121.00,42.69,0.00,27.50,NY,1991
AGEDAY,336894,2242490,364.00,19.33,0.00,62.10,NY,1991
SEX,2579381,3,2.00,1.58,1.00,0.49,NY,1991
RACE,2579384,0,6.00,1.78,1.00,1.32,NY,1991
DQTR,2579384,0,4.00,2.51,1.00,1.12,NY,1991
LOS,2576412,2972,2368.00,8.42,0.00,17.65,NY,1991
DISP,2579384,0,20.00,2.11,1.00,3.63,NY,1991
DIED,2579384,0,1.00,0.03,0.00,0.18,NY,1991
NDX,2579384,0,5.00,3.03,1.00,1.53,NY,1991
DXV1,2579340,44,0.00,0.00,0.00,0.00,NY,1991
DCCHPR1,2579384,0,259.00,144.56,1.00,65.57,NY,1991
NPR,2579384,0,5.00,1.86,0.00,1.57,NY,1991
PRV1,1985096,594288,0.00,0.00,0.00,0.00,NY,1991
PCCHPR1,1985122,594262,231.00,141.70,1.00,65.14,NY,1991
DRG,2579384,0,492.00,268.63,1.00,137.79,NY,1991
MDC,2579384,0,25.00,10.24,0.00,5.79,NY,1991
DRGVER,2579384,0,9.00,7.51,7.00,0.87,NY,1991
DRG10,2579384,0,492.00,269.01,1.00,137.89,NY,1991
MDC10,2579384,0,25.00,10.26,0.00,5.80,NY,1991
PAY1,2578172,1212,6.00,2.36,1.00,1.16,NY,1991
DSNUM,2579384,0,2.00,2.00,2.00,0.00,NY,1991
DSTYPE,2579384,0,1.00,1.00,1.00,0.00,NY,1991
ADAYWK,2579384,0,7.00,3.91,1.00,1.85,NY,1991
AMONTH,2579384,0,12.00,6.51,1.00,3.44,NY,1991
LOS_X,2579384,0,3687.00,8.43,0.00,18.10,NY,1991
NEOMAT,2579384,0,3.00,0.37,0.00,0.68,NY,1991
DXSYS,2579384,0,1.00,1.00,1.00,0.00,NY,1991
DSNDX,2579384,0,5.00,5.00,5.00,0.00,NY,1991
PRSYS,2579384,0,1.00,1.00,1.00,0.00,NY,1991
DSNPR,2579384,0,5.00,5.00,5.00,0.00,NY,1991
PRDAY1,1984625,594759,1240.00,2.00,0.00,6.93,NY,1991
PAY1_N,2578172,1212,12.00,2.89,1.00,2.11,NY,1991
PAY2,864472,1714912,6.00,3.78,1.00,1.34,NY,1991
PAY2_N,864472,1714912,12.00,5.82,1.00,3.51,NY,1991
DXV3,1453489,1125895,0.00,0.00,0.00,0.00,NY,1991
DXV4,1037550,1541834,0.00,0.00,0.00,0.00,NY,1991
DXV5,726566,1852818,0.00,0.00,0.00,0.00,NY,1991
DCCHPR2,2024907,554477,259.00,126.70,1.00,67.26,NY,1991
DCCHPR3,1453526,1125858,259.00,118.64,1.00,64.46,NY,1991
DCCHPR4,1037569,1541815,259.00,115.22,1.00,63.09,NY,1991
DCCHPR5,726577,1852807,259.00,113.19,1.00,62.41,NY,1991
PRV2,1284751,1294633,0.00,0.00,0.00,0.00,NY,1991
PRV3,789916,1789468,0.00,0.00,0.00,0.00,NY,1991
PRV4,449693,2129691,0.00,0.00,0.00,0.00,NY,1991
PRV5,260512,2318872,0.00,0.00,0.00,0.00,NY,1991
PCCHPR2,1284764,1294620,231.00,150.55,1.00,64.86,NY,1991
PCCHPR3,789920,1789464,231.00,159.40,1.00,64.97,NY,1991
PCCHPR4,449696,2129688,231.00,170.11,1.00,62.02,NY,1991
PCCHPR5,260512,2318872,231.00,176.95,1.00,60.51,NY,1991
PRDAY2,1276925,1302459,1707.00,2.65,0.00,8.17,NY,1991
PRDAY3,781742,1797642,2085.00,3.40,0.00,10.20,NY,1991
PRDAY4,442756,2136628,945.00,4.46,0.00,12.09,NY,1991
PRDAY5,255110,2324274,891.00,5.71,0.00,14.58,NY,1991
PSTCO,2505622,73762,36123.00,36059.94,36001.00,32.10,NY,1991
BWT,297774,2281610,9000.00,3295.24,100.00,645.33,NY,1991
TMDX1,2579384,0,1.00,1.00,1.00,0.00,NY,1991
TMDX2,1888126,691258,1.00,0.89,0.00,0.31,NY,1991
TMDX3,1352687,1226697,1.00,0.88,0.00,0.32,NY,1991
TMDX4,963945,1615439,1.00,0.88,0.00,0.33,NY,1991
TMDX5,673128,1906256,1.00,0.88,0.00,0.33,NY,1991
AYEAR,2579384,0,1991.00,1990.98,1981.00,0.14,NY,1991
