field,count,count_null,max,mean,min,stddev_samp,state,year
CPTDAY4,23385,28795,206.00,2.16,-4.00,5.80,VT,2012
CPTDAY5,20910,31270,209.00,2.12,-4.00,5.54,VT,2012
CPTDAY6,18134,34046,188.00,2.28,-4.00,5.92,VT,2012
CPTDAY7,15300,36880,208.00,2.42,-4.00,6.11,VT,2012
CPTDAY8,12590,39590,209.00,2.63,-4.00,6.68,VT,2012
CPTDAY9,10317,41863,204.00,2.81,-4.00,7.16,VT,2012
CPTDAY10,8417,43763,206.00,2.93,-3.00,7.02,VT,2012
CPTDAY11,6860,45320,187.00,3.24,-3.00,7.61,VT,2012
CPTDAY12,5527,46653,195.00,3.34,-4.00,8.02,VT,2012
CPTDAY13,4570,47610,197.00,3.52,-4.00,9.34,VT,2012
CPTDAY14,3797,48383,120.00,3.51,-4.00,7.78,VT,2012
CPTDAY15,3215,48965,116.00,3.62,-3.00,8.14,VT,2012
CPTDAY16,2790,49390,147.00,3.58,-3.00,8.64,VT,2012
CPTDAY17,2472,49708,189.00,3.66,-3.00,10.45,VT,2012
CPTDAY18,2206,49974,101.00,3.16,-3.00,7.63,VT,2012
CPTDAY19,1991,50189,126.00,3.05,-3.00,7.66,VT,2012
CPTDAY20,1819,50361,125.00,2.61,-3.00,7.02,VT,2012
CPTDAY21,1696,50484,127.00,2.70,-3.00,7.74,VT,2012
CPTDAY22,1604,50576,112.00,2.50,-3.00,6.92,VT,2012
CPTDAY23,1517,50663,113.00,2.40,-3.00,6.43,VT,2012
CPTDAY24,1429,50751,138.00,2.34,-3.00,6.63,VT,2012
CPTDAY25,1350,50830,79.00,2.09,-3.00,5.08,VT,2012
CPTDAY26,1276,50904,161.00,2.07,-2.00,5.73,VT,2012
CPTDAY27,1220,50960,48.00,1.94,-2.00,3.11,VT,2012
CPTDAY28,1158,51022,51.00,1.98,-3.00,3.01,VT,2012
CPTDAY29,1113,51067,74.00,1.96,-3.00,3.15,VT,2012
CPTDAY30,1062,51118,17.00,2.01,-3.00,2.31,VT,2012
CPTDAY31,1001,51179,64.00,2.04,-2.00,3.05,VT,2012
CPTDAY32,955,51225,36.00,2.00,-3.00,2.50,VT,2012
CPTDAY33,910,51270,37.00,2.11,-2.00,2.60,VT,2012
CPTDAY34,863,51317,17.00,2.10,-2.00,2.37,VT,2012
CPTDAY35,808,51372,14.00,2.15,-3.00,2.33,VT,2012
CPTDAY36,767,51413,38.00,2.18,-3.00,2.79,VT,2012
CPTDAY37,725,51455,22.00,2.25,-2.00,2.52,VT,2012
CPTDAY38,691,51489,13.00,2.37,-3.00,2.37,VT,2012
CPTDAY39,664,51516,17.00,2.46,-2.00,2.64,VT,2012
CPTDAY40,622,51558,36.00,2.68,-2.00,3.02,VT,2012
CPTDAY41,593,51587,19.00,2.49,-2.00,2.74,VT,2012
CPTDAY42,563,51617,20.00,2.62,-3.00,2.85,VT,2012
CPTDAY43,533,51647,13.00,2.67,-2.00,2.87,VT,2012
CPTDAY44,502,51678,14.00,2.65,-2.00,2.82,VT,2012
CPTDAY45,476,51704,22.00,2.94,-2.00,2.88,VT,2012
CPTDAY46,447,51733,23.00,2.99,-2.00,2.89,VT,2012
CPTDAY47,425,51755,17.00,2.92,-2.00,2.65,VT,2012
CPTDAY48,398,51782,14.00,3.02,-2.00,2.65,VT,2012
CPTDAY49,377,51803,15.00,3.20,-2.00,2.70,VT,2012
CPTDAY50,357,51823,12.00,3.19,-2.00,2.80,VT,2012
DIED,52178,2,1.00,0.02,0.00,0.16,VT,2012
DISPUB04,52178,2,70.00,5.47,1.00,12.68,VT,2012
DISPUNIFORM,52178,2,99.00,3.09,1.00,3.59,VT,2012
DQTR,52180,0,4.00,2.49,1.00,1.12,VT,2012
DRG,52180,0,999.00,533.44,3.00,271.23,VT,2012
DRG24,52180,0,579.00,310.90,1.00,165.51,VT,2012
DRGVER,52180,0,30.00,29.24,29.00,0.43,VT,2012
DRG_NoPOA,52180,0,999.00,532.59,3.00,270.73,VT,2012
DXCCS1,52178,2,670.00,179.39,1.00,129.43,VT,2012
DXCCS2,49952,2228,670.00,175.55,1.00,157.20,VT,2012
HCUP_OS,52180,0,4.00,0.04,0.00,0.20,VT,2012
HOSPBRTH,52180,0,1.00,0.11,0.00,0.31,VT,2012
LOS,52177,3,280.00,4.42,0.00,6.72,VT,2012
LOS_X,52180,0,2556.00,4.49,0.00,13.38,VT,2012
MDC,52180,0,25.00,9.87,0.00,5.74,VT,2012
MDC24,52180,0,25.00,9.89,0.00,5.74,VT,2012
MDC_NoPOA,52180,0,25.00,9.89,0.00,5.73,VT,2012
MEDINCSTQ,50879,1301,4.00,2.35,1.00,1.10,VT,2012
MRN_R,52180,0,1246470.00,804241.44,18.00,423904.36,VT,2012
NCHRONIC,52180,0,17.00,4.31,0.00,3.47,VT,2012
NCPT,52180,0,322.00,5.68,0.00,9.03,VT,2012
NDX,52180,0,20.00,9.47,0.00,5.72,VT,2012
NECODE,52180,0,9.00,0.53,0.00,1.29,VT,2012
NEOMAT,52180,0,3.00,0.33,0.00,0.67,VT,2012
NPR,52180,0,20.00,1.69,0.00,2.24,VT,2012
ORPROC,52180,0,1.00,0.28,0.00,0.45,VT,2012
PAY1,51792,388,6.00,2.01,1.00,1.04,VT,2012
PAY2,40900,11280,6.00,3.13,1.00,0.94,VT,2012
PAY3,19865,32315,6.00,3.46,1.00,0.67,VT,2012
PL_CBSA,52118,62,2.00,1.13,0.00,0.75,VT,2012
PL_MSA1993,52118,62,1.00,0.36,0.00,0.48,VT,2012
PL_NCHS2006,52118,62,6.00,4.83,1.00,0.85,VT,2012
PL_RUCA10_2005,50010,2170,10.00,5.69,1.00,3.35,VT,2012
PRDAY3,12722,39458,307.00,1.37,-4.00,4.44,VT,2012
PRDAY4,7436,44744,307.00,1.90,-3.00,5.41,VT,2012
PRDAY5,4712,47468,297.00,2.44,-3.00,6.77,VT,2012
PRDAY6,3051,49129,287.00,2.95,-3.00,8.05,VT,2012
PRDAY7,2039,50141,126.00,3.56,-3.00,7.72,VT,2012
PRDAY8,1220,50960,283.00,5.43,-3.00,11.88,VT,2012
PRDAY9,872,51308,307.00,6.29,-2.00,14.12,VT,2012
PRDAY10,579,51601,307.00,7.54,-2.00,16.14,VT,2012
PRDAY11,455,51725,307.00,8.33,-2.00,19.05,VT,2012
PRDAY12,335,51845,297.00,10.32,-2.00,22.07,VT,2012
PRDAY13,279,51901,287.00,11.16,-1.00,22.78,VT,2012
PRDAY14,220,51960,126.00,10.39,0.00,16.85,VT,2012
PRDAY15,182,51998,283.00,12.58,-1.00,26.53,VT,2012
PRDAY16,114,52066,30.00,12.98,1.00,8.30,VT,2012
PRDAY17,100,52080,30.00,14.22,1.00,7.82,VT,2012
PRDAY18,85,52095,31.00,15.15,1.00,8.74,VT,2012
PRDAY19,77,52103,30.00,15.13,1.00,8.31,VT,2012
PRDAY20,54,52126,31.00,14.00,1.00,9.82,VT,2012
PROCTYPE,52180,0,3.00,1.91,0.00,1.11,VT,2012
PSTCO,48127,4053,50027.00,49169.34,33001.00,3392.58,VT,2012
PSTCO2,52119,61,78030.00,47970.77,1069.00,5703.69,VT,2012
