field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,206342,10,108.00,47.65,0.00,29.21,NE,2003
AGEDAY,27820,178532,364.00,15.05,0.00,55.40,NE,2003
AGEMONTH,32987,173365,131.00,9.09,0.00,24.74,NE,2003
AMONTH,206352,0,12.00,6.49,1.00,3.46,NE,2003
ASOURCE,206248,104,5.00,3.74,1.00,1.82,NE,2003
ATYPE,206260,92,5.00,2.37,1.00,0.97,NE,2003
AWEEKEND,206352,0,1.00,0.18,0.00,0.38,NE,2003
DIED,206335,17,1.00,0.02,0.00,0.14,NE,2003
DISPUB92,206335,17,72.00,3.75,1.00,10.74,NE,2003
DISPUNIFORM,206335,17,20.00,2.18,1.00,3.02,NE,2003
DQTR,206352,0,4.00,2.50,1.00,1.12,NE,2003
DRG,206352,0,540.00,278.49,1.00,144.08,NE,2003
DRG18,206352,0,511.00,265.07,1.00,139.86,NE,2003
DRGVER,206352,0,21.00,20.25,20.00,0.43,NE,2003
DXCCS1,206350,2,259.00,150.77,1.00,63.42,NE,2003
DXCCS2,183357,22995,259.00,130.26,1.00,63.73,NE,2003
DXCCS3,156671,49681,259.00,124.04,1.00,63.88,NE,2003
DXCCS4,132310,74042,259.00,120.22,1.00,64.19,NE,2003
DXCCS5,109689,96663,259.00,118.08,1.00,64.72,NE,2003
DXCCS6,89206,117146,259.00,117.95,1.00,64.94,NE,2003
DXCCS7,71463,134889,259.00,117.60,1.00,65.28,NE,2003
DXCCS8,55623,150729,259.00,117.59,1.00,65.54,NE,2003
DXCCS9,41062,165290,259.00,118.03,1.00,65.84,NE,2003
E_CCS1,31068,175284,2621.00,2612.97,2601.00,5.87,NE,2003
E_CCS2,15214,191138,2621.00,2613.56,2601.00,5.89,NE,2003
E_CCS3,4544,201808,2621.00,2619.59,2601.00,3.56,NE,2003
E_CCS4,329,206023,2621.00,2617.37,2601.00,4.38,NE,2003
E_CCS5,38,206314,2621.00,2618.92,2603.00,3.58,NE,2003
E_CCS6,2,206350,2621.00,2619.00,2617.00,2.83,NE,2003
LOS,206352,0,100.00,4.32,0.00,5.39,NE,2003
LOS_X,206352,0,100.00,4.32,0.00,5.39,NE,2003
MDC,206352,0,24.00,9.71,1.00,5.39,NE,2003
MDC18,206352,0,24.00,9.71,1.00,5.39,NE,2003
NDX,206352,0,9.00,5.07,1.00,2.78,NE,2003
NECODE,206352,0,7.00,0.25,0.00,0.66,NE,2003
NEOMAT,206352,0,3.00,0.37,0.00,0.69,NE,2003
NPR,206352,0,6.00,1.33,0.00,1.61,NE,2003
PAY1,206352,0,6.00,2.22,1.00,1.00,NE,2003
PAY2,78611,127741,6.00,4.24,1.00,1.69,NE,2003
PL_CBSA,206054,298,2.00,1.28,0.00,0.83,NE,2003
PL_MSA1993,206053,299,1.00,0.49,0.00,0.50,NE,2003
PL_RUCA,204866,1486,10.50,4.21,1.00,3.56,NE,2003
PL_RUCA10,204866,1486,10.00,4.17,1.00,3.49,NE,2003
PL_RUCA4,204866,1486,4.00,2.01,1.00,1.16,NE,2003
PL_RUCC2003,206054,298,9.00,4.19,1.00,2.53,NE,2003
PL_UIC2003,206054,298,12.00,5.17,1.00,3.55,NE,2003
PL_UR_CAT4,206054,298,4.00,2.72,1.00,0.83,NE,2003
PL_UR_CAT5,206054,298,5.00,2.87,1.00,1.09,NE,2003
PRCCS1,119976,86376,231.00,110.78,1.00,54.76,NE,2003
PRCCS2,68568,137784,231.00,110.92,1.00,60.86,NE,2003
PRCCS3,40750,165602,231.00,109.57,1.00,64.87,NE,2003
PRCCS4,22725,183627,231.00,108.68,1.00,67.44,NE,2003
PRCCS5,13720,192632,231.00,108.50,1.00,71.06,NE,2003
PRCCS6,7867,198485,231.00,123.66,1.00,76.68,NE,2003
PRDAY1,119977,86375,88.00,1.12,-3.00,2.68,NE,2003
PRDAY2,68568,137784,80.00,1.33,-3.00,3.19,NE,2003
PRDAY3,40751,165601,97.00,1.67,-3.00,3.84,NE,2003
PRDAY4,22725,183627,80.00,2.22,-3.00,4.71,NE,2003
PRDAY5,13720,192632,89.00,2.89,-3.00,5.64,NE,2003
PRDAY6,7867,198485,82.00,3.98,-3.00,6.76,NE,2003
PSTCO2,206054,298,56045.00,30536.75,1003.00,3326.90,NE,2003
TOTCHG,206349,3,959074.00,15261.19,125.00,26874.07,NE,2003
AYEAR,206352,0,2003.00,2002.99,2002.00,0.10,NE,2003
DMONTH,206352,0,12.00,6.50,1.00,3.45,NE,2003
BMONTH,206350,2,12.00,6.53,1.00,3.43,NE,2003
BYEAR,206350,2,2003.00,1954.90,1894.00,29.32,NE,2003
PRMONTH1,119977,86375,12.00,6.48,1.00,3.42,NE,2003
PRMONTH2,68568,137784,12.00,6.46,1.00,3.42,NE,2003
PRMONTH3,40751,165601,12.00,6.47,1.00,3.42,NE,2003
PRMONTH4,22725,183627,12.00,6.53,1.00,3.44,NE,2003
PRMONTH5,13720,192632,12.00,6.53,1.00,3.44,NE,2003
PRMONTH6,7867,198485,12.00,6.60,1.00,3.42,NE,2003
PRYEAR1,119977,86375,2003.00,2002.99,2002.00,0.09,NE,2003
PRYEAR2,68568,137784,2003.00,2002.99,2002.00,0.10,NE,2003
PRYEAR3,40751,165601,2003.00,2002.99,2002.00,0.11,NE,2003
PRYEAR4,22725,183627,2003.00,2002.99,2002.00,0.12,NE,2003
PRYEAR5,13720,192632,2003.00,2002.98,2002.00,0.12,NE,2003
PRYEAR6,7867,198485,2003.00,2002.98,2002.00,0.14,NE,2003
