field,count,count_null,max,mean,min,stddev_samp,state,year
DSNUM,759869,0,6.00,6.00,6.00,0.00,MA,1996
DSTYPE,759869,0,1.00,1.00,1.00,0.00,MA,1996
AGE,759635,234,108.00,48.65,0.00,28.32,MA,1996
AGEDAY,92341,667528,364.00,12.92,0.00,50.72,MA,1996
SEX,759814,55,2.00,1.58,1.00,0.49,MA,1996
RACE,723225,36644,6.00,1.27,1.00,0.81,MA,1996
ADAYWK,759869,0,7.00,3.97,1.00,1.83,MA,1996
AMONTH,759869,0,12.00,6.52,1.00,3.47,MA,1996
DQTR,759869,0,4.00,2.51,1.00,1.12,MA,1996
LOS,759122,747,8272.00,5.16,0.00,13.13,MA,1996
LOS_X,759869,0,8272.00,5.16,0.00,13.24,MA,1996
DISP,752600,7269,20.00,2.75,1.00,3.42,MA,1996
DIED,752600,7269,1.00,0.03,0.00,0.16,MA,1996
NEOMAT,759869,0,3.00,0.34,0.00,0.67,MA,1996
ATYPE,759632,237,4.00,1.96,1.00,1.01,MA,1996
ASOURCE,743420,16449,5.00,3.11,1.00,1.90,MA,1996
DXSYS,759869,0,1.00,1.00,1.00,0.00,MA,1996
DSNDX,759869,0,11.00,11.00,11.00,0.00,MA,1996
NDX,759869,0,10.00,4.54,0.00,2.55,MA,1996
DXV1,759845,24,1.00,0.00,0.00,0.00,MA,1996
DXV2,681934,77935,1.00,0.00,0.00,0.01,MA,1996
DXV3,558577,201292,1.00,0.00,0.00,0.01,MA,1996
DXV4,441429,318440,1.00,0.00,0.00,0.01,MA,1996
DXV5,338520,421349,1.00,0.00,0.00,0.01,MA,1996
DXV6,252051,507818,1.00,0.00,0.00,0.01,MA,1996
DXV7,182073,577796,1.00,0.00,0.00,0.01,MA,1996
DXV8,128819,631050,1.00,0.00,0.00,0.01,MA,1996
DXV9,88981,670888,1.00,0.00,0.00,0.01,MA,1996
DXV10,13657,746212,0.00,0.00,0.00,0.00,MA,1996
DCCHPR1,759860,9,259.00,143.14,1.00,65.05,MA,1996
DCCHPR2,682067,77802,260.00,126.46,1.00,66.90,MA,1996
DCCHPR3,558673,201196,260.00,120.49,1.00,65.81,MA,1996
DCCHPR4,441480,318389,260.00,118.03,1.00,64.74,MA,1996
DCCHPR5,338569,421300,260.00,116.74,1.00,64.81,MA,1996
DCCHPR6,252082,507787,260.00,116.72,1.00,65.77,MA,1996
DCCHPR7,182086,577783,260.00,117.69,1.00,67.08,MA,1996
DCCHPR8,128824,631045,260.00,118.55,1.00,68.29,MA,1996
DCCHPR9,88985,670884,260.00,123.90,1.00,72.80,MA,1996
DCCHPR10,13657,746212,260.00,260.00,243.00,0.21,MA,1996
PRSYS,759869,0,1.00,1.00,1.00,0.00,MA,1996
DSNPR,759869,0,10.00,10.00,10.00,0.00,MA,1996
NPR,759869,0,10.00,1.34,0.00,1.61,MA,1996
PRV1,474840,285029,1.00,0.00,0.00,0.00,MA,1996
PRV2,258815,501054,1.00,0.00,0.00,0.00,MA,1996
PRV3,135718,624151,1.00,0.00,0.00,0.00,MA,1996
PRV4,67471,692398,1.00,0.00,0.00,0.01,MA,1996
PRV5,36632,723237,1.00,0.00,0.00,0.01,MA,1996
PRV6,21362,738507,1.00,0.00,0.00,0.01,MA,1996
PRV7,10957,748912,1.00,0.00,0.00,0.06,MA,1996
PRV8,6730,753139,1.00,0.00,0.00,0.06,MA,1996
PRV9,4449,755420,1.00,0.00,0.00,0.06,MA,1996
PRV10,2709,757160,1.00,0.00,0.00,0.06,MA,1996
PCCHPR1,474860,285009,231.00,125.59,1.00,63.81,MA,1996
PCCHPR2,258827,501042,231.00,127.43,1.00,64.70,MA,1996
PCCHPR3,135720,624149,231.00,121.31,1.00,66.73,MA,1996
PCCHPR4,67469,692400,231.00,126.34,1.00,70.35,MA,1996
PCCHPR5,36631,723238,231.00,126.20,1.00,73.97,MA,1996
PCCHPR6,21363,738506,231.00,128.72,1.00,76.18,MA,1996
PCCHPR7,10922,748947,231.00,137.45,1.00,76.91,MA,1996
PCCHPR8,6704,753165,231.00,139.22,1.00,77.19,MA,1996
PCCHPR9,4432,755437,231.00,140.64,1.00,76.83,MA,1996
PCCHPR10,2699,757170,231.00,138.38,1.00,76.99,MA,1996
PRDAY1,474781,285088,7645.00,1.30,-4.00,12.31,MA,1996
PRDAY2,258774,501095,8189.00,1.67,-4.00,17.75,MA,1996
PRDAY3,135025,624844,352.00,2.23,-4.00,5.27,MA,1996
DRG,759869,0,495.00,258.58,1.00,139.30,MA,1996
MDC,759869,0,25.00,9.73,0.00,5.63,MA,1996
DRGVER,759869,0,14.00,13.26,13.00,0.44,MA,1996
DRG10,759869,0,492.00,256.71,1.00,138.02,MA,1996
MDC10,759869,0,25.00,9.73,0.00,5.63,MA,1996
PAY1,759821,48,6.00,2.24,1.00,1.18,MA,1996
PAY1_N,759821,48,12.00,2.93,1.00,2.09,MA,1996
PAY2,333469,426400,6.00,3.17,1.00,1.05,MA,1996
PAY2_N,333469,426400,12.00,4.19,1.00,2.51,MA,1996
