field,count,count_null,max,mean,min,stddev_samp,state,year
DSNUM,2469668,0,2.00,2.00,2.00,0.00,NY,1996
DSTYPE,2469668,0,1.00,1.00,1.00,0.00,NY,1996
AGE,2469309,359,123.00,45.46,0.00,27.55,NY,1996
AGEDAY,291672,2177996,364.00,19.06,0.00,61.67,NY,1996
SEX,2469579,89,2.00,1.57,1.00,0.49,NY,1996
RACE,2360671,108997,6.00,1.77,1.00,1.34,NY,1996
ADAYWK,2469668,0,7.00,3.95,1.00,1.83,NY,1996
AMONTH,2469668,0,12.00,6.47,1.00,3.45,NY,1996
DQTR,2469668,0,4.00,2.50,1.00,1.12,NY,1996
LOS,2466094,3574,4360.00,6.94,0.00,13.89,NY,1996
LOS_X,2469668,0,4360.00,6.94,0.00,14.20,NY,1996
DISP,2469668,0,20.00,2.23,1.00,3.50,NY,1996
DIED,2469668,0,1.00,0.03,0.00,0.17,NY,1996
NEOMAT,2469668,0,3.00,0.33,0.00,0.65,NY,1996
ATYPE,2453196,16472,4.00,1.90,1.00,1.08,NY,1996
ASOURCE,2416458,53210,5.00,3.07,1.00,1.96,NY,1996
DXSYS,2469668,0,1.00,1.00,1.00,0.00,NY,1996
DSNDX,2469668,0,17.00,17.00,17.00,0.00,NY,1996
NDX,2469668,0,17.00,4.24,1.00,2.94,NY,1996
DXV1,2469642,26,0.00,0.00,0.00,0.00,NY,1996
DXV2,2084736,384932,0.00,0.00,0.00,0.00,NY,1996
DXV3,1626922,842746,0.00,0.00,0.00,0.00,NY,1996
DXV4,1233515,1236153,0.00,0.00,0.00,0.00,NY,1996
DXV5,912500,1557168,0.00,0.00,0.00,0.00,NY,1996
DXV6,662984,1806684,0.00,0.00,0.00,0.00,NY,1996
DXV7,475619,1994049,0.00,0.00,0.00,0.00,NY,1996
DXV8,337330,2132338,0.00,0.00,0.00,0.00,NY,1996
DXV9,236805,2232863,0.00,0.00,0.00,0.00,NY,1996
DXV10,152676,2316992,0.00,0.00,0.00,0.00,NY,1996
DXV11,101606,2368062,0.00,0.00,0.00,0.00,NY,1996
DXV12,70407,2399261,0.00,0.00,0.00,0.00,NY,1996
PRV11,19776,2449892,0.00,0.00,0.00,0.00,NY,1996
PRV12,14699,2454969,0.00,0.00,0.00,0.00,NY,1996
PRV13,9185,2460483,0.00,0.00,0.00,0.00,NY,1996
PRV14,6853,2462815,0.00,0.00,0.00,0.00,NY,1996
PRV15,4820,2464848,0.00,0.00,0.00,0.00,NY,1996
PCCHPR1,1832251,637417,231.00,144.66,1.00,66.37,NY,1996
PCCHPR2,1128955,1340713,231.00,151.05,1.00,66.95,NY,1996
PCCHPR3,679869,1789799,231.00,154.53,1.00,68.64,NY,1996
PCCHPR4,396255,2073413,231.00,162.60,1.00,68.05,NY,1996
PCCHPR5,237770,2231898,231.00,166.47,1.00,68.41,NY,1996
PCCHPR6,149059,2320609,231.00,170.27,1.00,67.67,NY,1996
PCCHPR7,88052,2381616,231.00,175.11,1.00,65.53,NY,1996
PCCHPR8,60350,2409318,231.00,176.68,1.00,64.82,NY,1996
PCCHPR9,40916,2428752,231.00,178.14,1.00,64.08,NY,1996
PCCHPR10,29089,2440579,231.00,179.87,1.00,63.31,NY,1996
PCCHPR11,19776,2449892,231.00,180.49,1.00,62.90,NY,1996
PCCHPR12,14699,2454969,231.00,184.08,1.00,60.39,NY,1996
PCCHPR13,9185,2460483,231.00,187.19,1.00,57.80,NY,1996
PCCHPR14,6853,2462815,231.00,188.01,1.00,57.94,NY,1996
PCCHPR15,4820,2464848,231.00,192.67,1.00,53.98,NY,1996
PRDAY1,1832251,637417,2856.00,1.62,0.00,6.39,NY,1996
PRDAY2,1128955,1340713,1250.00,2.12,0.00,6.72,NY,1996
PRDAY3,679869,1789799,1193.00,2.71,0.00,8.04,NY,1996
PRDAY4,396255,2073413,1382.00,3.55,0.00,9.56,NY,1996
PRDAY5,237770,2231898,1242.00,4.53,0.00,10.97,NY,1996
PRDAY6,149059,2320609,4360.00,5.58,0.00,17.18,NY,1996
PRDAY7,88052,2381616,4360.00,6.50,0.00,20.06,NY,1996
PRDAY8,60350,2409318,1125.00,7.43,0.00,15.12,NY,1996
PRDAY9,40916,2428752,738.00,8.22,0.00,15.82,NY,1996
PRDAY10,29089,2440579,4360.00,9.20,0.00,30.47,NY,1996
PRDAY11,19776,2449892,4360.00,10.00,0.00,35.53,NY,1996
PRDAY12,14699,2454969,733.00,10.66,0.00,19.89,NY,1996
PRDAY13,9185,2460483,4360.00,11.62,0.00,49.97,NY,1996
PRDAY14,6853,2462815,4360.00,12.54,0.00,56.95,NY,1996
PRDAY15,4820,2464848,4360.00,13.71,0.00,67.05,NY,1996
DRG,2469668,0,495.00,269.41,1.00,141.99,NY,1996
MDC,2469668,0,25.00,10.27,1.00,6.00,NY,1996
DRGVER,2469668,0,14.00,13.25,13.00,0.43,NY,1996
DRG10,2469668,0,492.00,266.68,1.00,140.42,NY,1996
MDC10,2469668,0,25.00,10.27,0.00,6.00,NY,1996
PAY1,2469668,0,6.00,2.25,1.00,1.08,NY,1996
PAY1_N,2469668,0,12.00,2.82,1.00,1.93,NY,1996
PAY2,1049904,1419764,6.00,3.24,1.00,1.01,NY,1996
PAY2_N,1049904,1419764,12.00,4.41,1.00,2.31,NY,1996
