field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,540435,139,99.00,41.79,0.00,27.73,WA,1990
AGEDAY,82364,458210,364.00,12.98,0.00,50.94,WA,1990
SEX,540492,82,2.00,1.59,1.00,0.49,WA,1990
DQTR,540574,0,4.00,2.49,1.00,1.12,WA,1990
LOS,540073,501,358.00,4.93,0.00,6.96,WA,1990
DISP,540574,0,20.00,1.75,1.00,2.95,WA,1990
DIED,540574,0,1.00,0.02,0.00,0.15,WA,1990
ATYPE,540574,0,6.00,2.40,1.00,1.06,WA,1990
ASOURCE,534752,5822,5.00,3.74,1.00,1.82,WA,1990
NDX,540574,0,7.00,3.10,1.00,1.58,WA,1990
DXV1,540535,39,1.00,0.00,0.00,0.00,WA,1990
DCCHPR1,540561,13,259.00,154.41,1.00,64.32,WA,1990
NPR,540574,0,3.00,1.21,0.00,1.13,WA,1990
PRV1,345861,194713,1.00,0.00,0.00,0.02,WA,1990
PCCHPR1,345748,194826,231.00,122.45,1.00,58.58,WA,1990
DRG,540574,0,490.00,268.81,1.00,131.68,WA,1990
MDC,540574,0,25.00,10.28,0.00,5.40,WA,1990
DRGVER,540574,0,7.00,6.25,6.00,0.43,WA,1990
DRG10,540574,0,492.00,271.80,1.00,132.44,WA,1990
MDC10,540574,0,25.00,10.33,0.00,5.44,WA,1990
PAY1,540574,0,6.00,2.44,1.00,1.15,WA,1990
TOTCHG,518665,21909,855289.00,5534.35,54.00,10133.53,WA,1990
DSNUM,540574,0,8.00,8.00,8.00,0.00,WA,1990
DSTYPE,540574,0,1.00,1.00,1.00,0.00,WA,1990
ADAYWK,540574,0,7.00,3.94,1.00,1.83,WA,1990
AMONTH,540574,0,12.00,6.45,1.00,3.44,WA,1990
LOS_X,540574,0,4026.00,4.94,0.00,8.87,WA,1990
NEOMAT,540574,0,3.00,0.43,0.00,0.72,WA,1990
DXSYS,540574,0,1.00,1.00,1.00,0.00,WA,1990
DSNDX,540574,0,7.00,7.00,7.00,0.00,WA,1990
PRSYS,540574,0,1.00,1.00,1.00,0.00,WA,1990
DSNPR,540574,0,3.00,3.00,3.00,0.00,WA,1990
PAY1_N,540574,0,12.00,4.49,1.00,3.82,WA,1990
PAY2,185976,354598,6.00,3.21,1.00,0.76,WA,1990
PAY2_N,185976,354598,12.00,6.19,1.00,3.41,WA,1990
TOTCHG_X,519165,21409,855288.80,5530.08,10.13,10130.64,WA,1990
DXV2,427049,113525,1.00,0.00,0.00,0.04,WA,1990
DXV3,312607,227967,1.00,0.00,0.00,0.03,WA,1990
DXV4,223152,317422,1.00,0.00,0.00,0.03,WA,1990
DXV5,154107,386467,1.00,0.00,0.00,0.03,WA,1990
DXV6,16370,524204,1.00,0.00,0.00,0.04,WA,1990
DXV7,3050,537524,1.00,0.00,0.00,0.03,WA,1990
DCCHPR2,426581,113993,260.00,140.05,1.00,68.52,WA,1990
DCCHPR3,312366,228208,260.00,133.91,1.00,69.32,WA,1990
DCCHPR4,222987,317587,260.00,130.46,1.00,69.83,WA,1990
DCCHPR5,153969,386605,260.00,131.92,1.00,72.61,WA,1990
DCCHPR6,16344,524230,260.00,260.00,260.00,0.00,WA,1990
DCCHPR7,3047,537527,260.00,260.00,260.00,0.00,WA,1990
PRV2,198096,342478,1.00,0.00,0.00,0.02,WA,1990
PRV3,107562,433012,1.00,0.02,0.00,0.13,WA,1990
PCCHPR2,198011,342563,231.00,129.73,1.00,60.01,WA,1990
PCCHPR3,105854,434720,231.00,129.80,1.00,64.04,WA,1990
AYEAR,540574,0,1990.00,1989.99,1979.00,0.11,WA,1990
