field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,589005,28,123.00,45.49,0.00,28.40,WA,2003
AGEDAY,84807,504226,364.00,11.27,0.00,47.75,WA,2003
AGEMONTH,98499,490534,131.00,8.41,0.00,24.34,WA,2003
AMONTH,589033,0,12.00,6.50,1.00,3.45,WA,2003
ASOURCE,586922,2111,5.00,3.39,1.00,1.94,WA,2003
ATYPE,589026,7,6.00,2.29,1.00,1.04,WA,2003
AWEEKEND,589033,0,1.00,0.19,0.00,0.39,WA,2003
DIED,588990,43,1.00,0.02,0.00,0.15,WA,2003
DISPUB92,588990,43,64.00,2.72,1.00,7.15,WA,2003
DISPUNIFORM,588990,43,20.00,2.19,1.00,3.14,WA,2003
DQTR,589033,0,4.00,2.50,1.00,1.12,WA,2003
DRG,589033,0,540.00,286.63,1.00,143.48,WA,2003
DRG18,589033,0,511.00,275.04,1.00,140.10,WA,2003
DRGVER,589033,0,21.00,20.25,20.00,0.43,WA,2003
DXCCS1,588998,35,259.00,153.85,1.00,64.20,WA,2003
DXCCS2,522057,66976,259.00,131.16,1.00,66.76,WA,2003
DXCCS3,446420,142613,259.00,125.05,1.00,65.72,WA,2003
DXCCS4,377674,211359,259.00,121.02,1.00,65.40,WA,2003
DXCCS5,313795,275238,259.00,118.44,1.00,65.36,WA,2003
DXCCS6,256718,332315,259.00,116.98,1.00,65.50,WA,2003
DXCCS7,207125,381908,259.00,116.54,1.00,65.63,WA,2003
DXCCS8,162856,426177,259.00,116.48,1.00,66.11,WA,2003
DXCCS9,123057,465976,259.00,116.46,1.00,66.39,WA,2003
E_CCS1,72571,516462,2621.00,2611.91,2601.00,6.26,WA,2003
E_CCS2,16719,572314,2621.00,2613.70,2601.00,6.78,WA,2003
E_CCS3,6373,582660,2621.00,2619.78,2601.00,3.48,WA,2003
E_CCS4,431,588602,2621.00,2617.54,2601.00,5.17,WA,2003
E_CCS5,51,588982,2621.00,2619.02,2603.00,4.19,WA,2003
E_CCS6,3,589030,2621.00,2613.33,2605.00,8.02,WA,2003
FEMALE,589027,6,1.00,0.60,0.00,0.49,WA,2003
LOS,589027,6,363.00,4.10,0.00,6.12,WA,2003
LOS_X,589033,0,689.00,4.10,0.00,6.34,WA,2003
MDC,589033,0,25.00,10.10,0.00,5.51,WA,2003
MDC18,589033,0,25.00,10.10,0.00,5.50,WA,2003
MDNUM1_R,585996,3037,13812.00,5561.07,1.00,3193.43,WA,2003
MDNUM2_R,364670,224363,13816.00,5959.42,1.00,3501.55,WA,2003
NDX,589033,0,9.00,5.09,0.00,2.81,WA,2003
NECODE,589033,0,6.00,0.16,0.00,0.49,WA,2003
NEOMAT,589033,0,3.00,0.41,0.00,0.71,WA,2003
NPR,589033,0,6.00,1.42,0.00,1.62,WA,2003
PAY1,589030,3,6.00,2.26,1.00,1.09,WA,2003
PL_CBSA,588220,813,2.00,1.80,0.00,0.50,WA,2003
PL_MSA1993,588268,765,1.00,0.80,0.00,0.40,WA,2003
PL_RUCA,580870,8163,10.50,2.31,1.00,2.48,WA,2003
PL_RUCA10,580870,8163,10.00,2.28,1.00,2.42,WA,2003
PL_RUCA4,580870,8163,4.00,1.35,1.00,0.77,WA,2003
PL_RUCC2003,588268,765,9.00,2.17,1.00,1.58,WA,2003
PL_UIC2003,588268,765,12.00,2.04,1.00,1.80,WA,2003
PL_UR_CAT4,588268,765,4.00,1.66,1.00,0.84,WA,2003
PL_UR_CAT5,588268,765,5.00,1.66,1.00,0.86,WA,2003
PNUM_R,589033,0,888080.00,656230.76,29.00,146461.65,WA,2003
PRCCS1,365586,223447,231.00,121.15,1.00,60.79,WA,2003
PRCCS2,213857,375176,231.00,122.47,1.00,63.86,WA,2003
PRCCS3,121310,467723,231.00,120.15,1.00,68.15,WA,2003
PRCCS4,67468,521565,231.00,122.63,1.00,72.89,WA,2003
PRCCS5,40910,548123,231.00,121.82,1.00,77.11,WA,2003
PRCCS6,25383,563650,231.00,141.04,1.00,79.76,WA,2003
PSTCO2,588287,746,69010.00,51998.12,1001.00,6113.55,WA,2003
TOTCHG,588937,96,992043.00,15620.78,27.00,27089.00,WA,2003
