field,count,count_null,max,mean,min,stddev_samp,state,year
AGEDAY,75623,375106,364.00,14.16,0.00,53.13,AZ,1994
SEX,450648,81,2.00,1.59,1.00,0.49,AZ,1994
LOS,449730,999,476.00,4.30,0.00,6.19,AZ,1994
DISP,450705,24,20.00,1.85,1.00,2.98,AZ,1994
DIED,450705,24,1.00,0.02,0.00,0.15,AZ,1994
ATYPE,450729,0,4.00,2.13,1.00,1.09,AZ,1994
ASOURCE,450724,5,5.00,3.60,1.00,1.84,AZ,1994
NDX,450729,0,5.00,3.15,0.00,1.53,AZ,1994
DXV1,450670,59,1.00,0.00,0.00,0.01,AZ,1994
DCCHPR1,450646,83,260.00,156.14,1.00,62.77,AZ,1994
NPR,450729,0,3.00,1.07,0.00,1.10,AZ,1994
PRV1,262412,188317,1.00,0.00,0.00,0.01,AZ,1994
PCCHPR1,262436,188293,231.00,115.07,1.00,56.22,AZ,1994
DRG,450729,0,495.00,269.12,1.00,136.18,AZ,1994
MDC,450729,0,25.00,10.03,0.00,5.40,AZ,1994
DRGVER,450729,0,12.00,11.26,11.00,0.44,AZ,1994
DRG10,450729,0,492.00,266.21,1.00,134.52,AZ,1994
MDC10,450729,0,25.00,10.03,0.00,5.40,AZ,1994
PAY1,450729,0,6.00,2.49,1.00,1.37,AZ,1994
DSNUM,450729,0,9.00,9.00,9.00,0.00,AZ,1994
DSTYPE,450729,0,1.00,1.00,1.00,0.00,AZ,1994
ADAYWK,450729,0,7.00,3.98,1.00,1.83,AZ,1994
AMONTH,450729,0,12.00,6.47,1.00,3.52,AZ,1994
LOS_X,450729,0,476.00,4.30,0.00,6.19,AZ,1994
NEOMAT,450729,0,3.00,0.47,0.00,0.74,AZ,1994
DXSYS,450729,0,1.00,1.00,1.00,0.00,AZ,1994
DSNDX,450729,0,5.00,5.00,5.00,0.00,AZ,1994
PRSYS,450729,0,1.00,1.00,1.00,0.00,AZ,1994
DSNPR,450729,0,3.00,3.00,3.00,0.00,AZ,1994
DXV3,271725,179004,1.00,0.00,0.00,0.02,AZ,1994
DXV4,199725,251004,1.00,0.00,0.00,0.02,AZ,1994
DXV5,136015,314714,1.00,0.00,0.00,0.04,AZ,1994
DCCHPR2,359284,91445,260.00,138.12,1.00,68.07,AZ,1994
DCCHPR3,271712,179017,260.00,131.82,1.00,68.11,AZ,1994
DCCHPR4,199693,251036,260.00,128.16,1.00,68.71,AZ,1994
DCCHPR5,135811,314918,260.00,126.34,1.00,69.67,AZ,1994
PRV2,147997,302732,1.00,0.00,0.00,0.02,AZ,1994
PRV3,71676,379053,1.00,0.00,0.00,0.01,AZ,1994
PCCHPR2,147974,302755,231.00,118.65,1.00,60.51,AZ,1994
PCCHPR3,71675,379054,231.00,114.27,1.00,62.92,AZ,1994
AYEAR,450729,0,1994.00,1993.99,1992.00,0.11,AZ,1994
DMONTH,450729,0,12.00,6.47,1.00,3.52,AZ,1994
BMONTH,450729,0,12.00,6.56,1.00,3.44,AZ,1994
BYEAR,450729,0,1994.00,1950.96,1772.00,29.16,AZ,1994
