field,count,count_null,max,mean,min,stddev_samp,state,year
DSNUM,1070524,0,10.00,10.00,10.00,0.00,NJ,1997
DSTYPE,1070524,0,1.00,1.00,1.00,0.00,NJ,1997
AGE,1070283,241,116.00,47.59,0.00,28.06,NJ,1997
AGEDAY,127973,942551,364.00,18.07,0.00,60.01,NJ,1997
SEX,1070478,46,2.00,1.58,1.00,0.49,NJ,1997
RACE,1042015,28509,6.00,1.57,1.00,1.08,NJ,1997
ADAYWK,1070524,0,7.00,3.95,1.00,1.84,NJ,1997
AMONTH,1070524,0,12.00,6.45,1.00,3.45,NJ,1997
DQTR,1070524,0,4.00,2.49,1.00,1.12,NJ,1997
LOS,1067736,2788,1204.00,5.65,0.00,8.66,NJ,1997
LOS_X,1070524,0,1204.00,5.64,0.00,8.68,NJ,1997
DISP,1070524,0,20.00,2.07,1.00,3.40,NJ,1997
DIED,1070524,0,1.00,0.03,0.00,0.17,NJ,1997
NEOMAT,1070524,0,3.00,0.33,0.00,0.66,NJ,1997
ATYPE,1070524,0,4.00,2.03,1.00,1.07,NJ,1997
ASOURCE,1045680,24844,5.00,3.15,1.00,1.96,NJ,1997
DXSYS,1070524,0,1.00,1.00,1.00,0.00,NJ,1997
DSNDX,1070524,0,10.00,10.00,10.00,0.00,NJ,1997
NDX,1070524,0,10.00,4.51,1.00,2.70,NJ,1997
DXV1,1070478,46,1.00,0.00,0.00,0.01,NJ,1997
DXV2,928388,142136,1.00,0.00,0.00,0.01,NJ,1997
DXV3,747014,323510,1.00,0.00,0.00,0.01,NJ,1997
DXV4,596445,474079,1.00,0.00,0.00,0.01,NJ,1997
DXV5,471259,599265,1.00,0.00,0.00,0.01,NJ,1997
DXV6,363822,706702,1.00,0.00,0.00,0.00,NJ,1997
DXV7,277492,793032,1.00,0.00,0.00,0.01,NJ,1997
DXV8,208569,861955,1.00,0.00,0.00,0.00,NJ,1997
DXV9,150888,919636,1.00,0.00,0.00,0.00,NJ,1997
DXV10,16485,1054039,0.00,0.00,0.00,0.00,NJ,1997
DCCHPR1,1070441,83,259.00,140.44,1.00,64.73,NJ,1997
DCCHPR2,928482,142042,260.00,124.91,1.00,66.74,NJ,1997
DCCHPR3,747052,323472,260.00,120.06,1.00,65.26,NJ,1997
DCCHPR4,596468,474056,260.00,117.35,1.00,64.38,NJ,1997
DCCHPR5,471269,599255,260.00,116.14,1.00,64.37,NJ,1997
DCCHPR6,363832,706692,260.00,116.23,1.00,65.07,NJ,1997
DCCHPR7,277498,793026,260.00,116.33,1.00,65.70,NJ,1997
DCCHPR8,208574,861950,260.00,117.38,1.00,67.12,NJ,1997
DCCHPR9,150893,919631,260.00,123.89,1.00,72.65,NJ,1997
DCCHPR10,16485,1054039,260.00,260.00,243.00,0.13,NJ,1997
PRSYS,1070524,0,1.00,1.00,1.00,0.00,NJ,1997
DSNPR,1070524,0,8.00,8.00,8.00,0.00,NJ,1997
NPR,1070524,0,8.00,1.52,0.00,1.72,NJ,1997
PRV1,710513,360011,1.00,0.00,0.00,0.01,NJ,1997
PRV2,408189,662335,1.00,0.00,0.00,0.01,NJ,1997
PRV3,231783,838741,1.00,0.00,0.00,0.01,NJ,1997
PRV4,122090,948434,1.00,0.00,0.00,0.01,NJ,1997
PRV5,68533,1001991,1.00,0.00,0.00,0.01,NJ,1997
PRV6,42451,1028073,1.00,0.00,0.00,0.00,NJ,1997
PRV7,27005,1043519,1.00,0.00,0.00,0.01,NJ,1997
PRV8,17680,1052844,1.00,0.00,0.00,0.01,NJ,1997
PCCHPR1,710407,360117,231.00,125.72,1.00,62.72,NJ,1997
PCCHPR2,408116,662408,231.00,129.77,1.00,63.91,NJ,1997
PCCHPR3,231740,838784,231.00,127.24,1.00,67.68,NJ,1997
PCCHPR4,122075,948449,231.00,137.82,1.00,69.50,NJ,1997
PCCHPR5,68524,1002000,231.00,139.01,1.00,72.78,NJ,1997
PCCHPR6,42450,1028074,231.00,143.87,1.00,73.44,NJ,1997
PCCHPR7,27004,1043520,231.00,151.19,1.00,72.41,NJ,1997
PCCHPR8,17679,1052845,231.00,154.86,1.00,71.59,NJ,1997
PRDAY1,710540,359984,383.00,1.72,0.00,4.25,NJ,1997
PRDAY2,408201,662323,381.00,2.20,0.00,5.05,NJ,1997
PRDAY3,231788,838736,381.00,2.83,0.00,6.10,NJ,1997
PRDAY4,122094,948430,367.00,3.91,0.00,7.61,NJ,1997
PRDAY5,68533,1001991,367.00,5.02,0.00,9.19,NJ,1997
PRDAY6,42451,1028073,404.00,6.51,0.00,11.30,NJ,1997
PRDAY7,27005,1043519,360.00,7.76,0.00,12.34,NJ,1997
PRDAY8,17680,1052844,367.00,8.95,0.00,13.87,NJ,1997
DRG,1070524,0,503.00,258.32,1.00,140.31,NJ,1997
MDC,1070524,0,25.00,9.59,0.00,5.60,NJ,1997
DRGVER,1070524,0,15.00,14.25,14.00,0.43,NJ,1997
DRG10,1070524,0,492.00,254.57,1.00,137.54,NJ,1997
MDC10,1070524,0,25.00,9.59,0.00,5.60,NJ,1997
PAY1,1070487,37,6.00,2.37,1.00,1.16,NJ,1997
PAY1_N,1070487,37,12.00,3.29,1.00,2.11,NJ,1997
PAY2,231028,839496,6.00,2.76,1.00,0.74,NJ,1997
PAY2_N,231028,839496,12.00,3.35,1.00,1.51,NJ,1997
