field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,1114981,272,124.00,44.36,0.00,27.51,NJ,1991
AGEDAY,138344,976909,364.00,19.13,0.00,62.18,NJ,1991
SEX,1115214,39,2.00,1.57,1.00,0.49,NJ,1991
RACE,1092027,23226,6.00,1.47,1.00,0.91,NJ,1991
DQTR,1115253,0,4.00,2.51,1.00,1.12,NJ,1991
LOS,1114809,444,974.00,7.41,0.00,11.95,NJ,1991
DISP,1115253,0,20.00,1.97,1.00,3.54,NJ,1991
DIED,1115253,0,1.00,0.03,0.00,0.18,NJ,1991
ATYPE,1115253,0,4.00,2.08,1.00,1.06,NJ,1991
ASOURCE,1108005,7248,5.00,3.25,1.00,1.95,NJ,1991
NDX,1115253,0,9.00,3.80,1.00,2.52,NJ,1991
DXV1,1115146,107,0.00,0.00,0.00,0.00,NJ,1991
DCCHPR1,1115253,0,259.00,143.21,1.00,64.60,NJ,1991
NPR,1115253,0,8.00,1.67,0.00,1.72,NJ,1991
PRV1,805113,310140,1.00,0.00,0.00,0.00,NJ,1991
PCCHPR1,805152,310101,231.00,129.41,1.00,62.06,NJ,1991
DRG,1115253,0,492.00,260.63,1.00,136.02,NJ,1991
MDC,1115253,0,25.00,9.81,0.00,5.58,NJ,1991
DRGVER,1115253,0,9.00,7.50,7.00,0.87,NJ,1991
DRG10,1115253,0,492.00,260.28,1.00,135.86,NJ,1991
MDC10,1115253,0,25.00,9.83,1.00,5.57,NJ,1991
PAY1,1115253,0,6.00,2.43,1.00,1.20,NJ,1991
TOTCHG,1114813,440,767327.00,6258.92,4.00,11131.73,NJ,1991
DSNUM,1115253,0,10.00,10.00,10.00,0.00,NJ,1991
DSTYPE,1115253,0,1.00,1.00,1.00,0.00,NJ,1991
ADAYWK,1115253,0,7.00,3.92,1.00,1.84,NJ,1991
AMONTH,1115253,0,12.00,6.49,1.00,3.44,NJ,1991
LOS_X,1115253,0,974.00,7.41,0.00,12.01,NJ,1991
NEOMAT,1115253,0,3.00,0.35,0.00,0.67,NJ,1991
DXSYS,1115253,0,1.00,1.00,1.00,0.00,NJ,1991
DSNDX,1115253,0,9.00,9.00,9.00,0.00,NJ,1991
PRSYS,1115253,0,1.00,1.00,1.00,0.00,NJ,1991
DSNPR,1115253,0,8.00,8.00,8.00,0.00,NJ,1991
PRDAY1,805165,310088,750.00,2.17,0.00,5.46,NJ,1991
PAY1_N,1115253,0,12.00,3.11,1.00,2.09,NJ,1991
PAY2,158647,956606,6.00,2.84,1.00,0.75,NJ,1991
PAY2_N,158647,956606,12.00,3.39,1.00,1.46,NJ,1991
TOTCHG_X,1115253,0,767327.00,6258.53,1.00,11139.78,NJ,1991
DXV2,879593,235660,1.00,0.00,0.00,0.00,NJ,1991
DXV3,664495,450758,1.00,0.00,0.00,0.00,NJ,1991
DXV4,502035,613218,1.00,0.00,0.00,0.00,NJ,1991
DXV5,376449,738804,1.00,0.00,0.00,0.00,NJ,1991
DXV6,264565,850688,1.00,0.00,0.00,0.00,NJ,1991
DXV7,193382,921871,0.00,0.00,0.00,0.00,NJ,1991
DXV8,139692,975561,1.00,0.00,0.00,0.00,NJ,1991
DXV9,97370,1017883,1.00,0.00,0.00,0.00,NJ,1991
DCCHPR2,879706,235547,260.00,127.23,1.00,67.13,NJ,1991
DCCHPR3,664571,450682,260.00,120.78,1.00,64.83,NJ,1991
DCCHPR4,502092,613161,260.00,116.96,1.00,63.11,NJ,1991
DCCHPR5,376476,738777,260.00,114.94,1.00,62.45,NJ,1991
DCCHPR6,264572,850681,260.00,112.97,1.00,62.32,NJ,1991
DCCHPR7,193390,921863,260.00,112.34,1.00,61.95,NJ,1991
DCCHPR8,139695,975558,260.00,111.68,1.00,62.07,NJ,1991
DCCHPR9,97372,1017881,260.00,111.05,1.00,63.23,NJ,1991
PRV2,467367,647886,1.00,0.00,0.00,0.00,NJ,1991
PRV3,276944,838309,1.00,0.00,0.00,0.00,NJ,1991
PRV4,147035,968218,1.00,0.00,0.00,0.00,NJ,1991
PRV5,78944,1036309,1.00,0.00,0.00,0.00,NJ,1991
PRV6,42491,1072762,0.00,0.00,0.00,0.00,NJ,1991
PRV7,27628,1087625,0.00,0.00,0.00,0.00,NJ,1991
PRV8,18083,1097170,0.00,0.00,0.00,0.00,NJ,1991
PCCHPR2,467381,647872,231.00,135.00,1.00,61.96,NJ,1991
PCCHPR3,276945,838308,231.00,138.14,1.00,65.63,NJ,1991
PCCHPR4,147035,968218,231.00,151.87,1.00,64.89,NJ,1991
PCCHPR5,78943,1036310,231.00,154.68,1.00,66.95,NJ,1991
PCCHPR6,42491,1072762,231.00,155.33,1.00,68.72,NJ,1991
PCCHPR7,27628,1087625,231.00,160.61,1.00,67.91,NJ,1991
PCCHPR8,18083,1097170,231.00,163.87,1.00,66.88,NJ,1991
PRDAY2,467386,647867,740.00,2.99,0.00,7.02,NJ,1991
PRDAY3,276951,838302,740.00,3.90,0.00,8.71,NJ,1991
PRDAY4,147036,968217,740.00,5.26,0.00,10.54,NJ,1991
PRDAY5,78944,1036309,740.00,6.66,0.00,12.62,NJ,1991
PRDAY6,42491,1072762,638.00,7.93,0.00,14.79,NJ,1991
PRDAY7,27628,1087625,638.00,9.26,0.00,16.41,NJ,1991
PRDAY8,18083,1097170,638.00,10.34,0.00,18.04,NJ,1991
BWT,123836,991417,9000.00,3308.39,200.00,645.85,NJ,1991
PSTCO,1087141,28112,42127.00,34054.74,10000.00,602.42,NJ,1991
READMIT,766435,348818,1.00,0.18,0.00,0.39,NJ,1991
