field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,759256,152,108.00,48.55,0.00,26.65,MD,2007
AGEDAY,80522,678886,364.00,11.75,0.00,48.71,MD,2007
AGEMONTH,94672,664736,131.00,8.89,0.00,24.71,MD,2007
ASOURCE,757636,1772,5.00,4.85,2.00,0.62,MD,2007
ATYPE,758804,604,6.00,1.84,1.00,1.24,MD,2007
AWEEKEND,759408,0,1.00,0.20,0.00,0.40,MD,2007
BWT,74835,684573,9072.00,3232.70,230.00,642.56,MD,2007
DIED,758906,502,1.00,0.02,0.00,0.14,MD,2007
DISPUNIFORM,758906,502,20.00,2.21,1.00,3.00,MD,2007
DQTR,759408,0,4.00,2.50,1.00,1.12,MD,2007
DRG,759408,0,999.00,364.00,1.00,217.53,MD,2007
DRG24,759408,0,579.00,308.69,1.00,161.95,MD,2007
DRGVER,759408,0,25.00,24.25,24.00,0.43,MD,2007
DXCCS1,759294,114,670.00,179.32,1.00,136.25,MD,2007
DXCCS2,741925,17483,670.00,162.06,1.00,149.40,MD,2007
DXCCS3,694571,64837,670.00,166.46,1.00,159.10,MD,2007
DXCCS4,641311,118097,670.00,170.66,1.00,163.82,MD,2007
DXCCS5,586128,173280,670.00,174.81,1.00,167.57,MD,2007
DXCCS6,531115,228293,670.00,177.63,1.00,169.82,MD,2007
DXCCS7,477959,281449,670.00,178.84,1.00,170.33,MD,2007
DXCCS8,427414,331994,670.00,178.68,1.00,169.68,MD,2007
DXCCS9,379753,379655,670.00,178.44,1.00,168.53,MD,2007
DXCCS10,334411,424997,670.00,179.36,1.00,168.27,MD,2007
DXCCS11,293227,466181,670.00,179.36,1.00,167.16,MD,2007
DXCCS12,255617,503791,670.00,178.93,1.00,165.80,MD,2007
DXCCS13,220310,539098,670.00,179.28,1.00,165.34,MD,2007
DXCCS14,185367,574041,670.00,178.19,1.00,163.01,MD,2007
DXCCS15,146138,613270,670.00,178.37,1.00,162.48,MD,2007
DaysBurnUnit,379,759029,358.00,6.41,1.00,20.91,MD,2007
DaysCCU,18766,740642,86.00,3.28,0.00,4.25,MD,2007
DaysICU,41309,718099,162.00,3.74,0.00,5.99,MD,2007
DaysNICU,5441,753967,270.00,13.76,0.00,21.77,MD,2007
DaysPICU,3045,756363,230.00,4.08,1.00,9.87,MD,2007
DaysShockUnit,6025,753383,189.00,3.18,1.00,7.01,MD,2007
E_CCS1,141929,617479,2621.00,2553.05,662.00,337.34,MD,2007
E_CCS2,61150,698258,2621.00,2561.39,662.00,320.07,MD,2007
E_CCS3,17434,741974,2621.00,2570.84,662.00,303.94,MD,2007
