field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,181572,16,106.00,47.97,0.00,29.31,NE,2004
AGEDAY,24625,156963,364.00,14.66,0.00,54.49,NE,2004
AGEMONTH,29112,152476,131.00,9.03,0.00,24.95,NE,2004
AMONTH,181588,0,12.00,6.17,1.00,3.49,NE,2004
ASOURCE,180298,1290,5.00,3.79,1.00,1.80,NE,2004
ATYPE,181377,211,5.00,2.37,1.00,0.98,NE,2004
AWEEKEND,181588,0,1.00,0.17,0.00,0.38,NE,2004
DIED,181475,113,1.00,0.02,0.00,0.14,NE,2004
DISPUB92,181475,113,65.00,4.68,1.00,12.49,NE,2004
DISPUNIFORM,181475,113,99.00,2.35,1.00,3.14,NE,2004
DQTR,181588,0,4.00,2.39,1.00,1.13,NE,2004
DRG,181588,0,543.00,280.71,1.00,143.97,NE,2004
DRG18,181588,0,511.00,263.80,1.00,139.20,NE,2004
DRGVER,181588,0,22.00,21.23,21.00,0.42,NE,2004
DXCCS1,181586,2,259.00,151.71,1.00,63.13,NE,2004
DXCCS2,162407,19181,259.00,131.08,1.00,63.79,NE,2004
DXCCS3,140306,41282,259.00,124.26,1.00,64.35,NE,2004
DXCCS4,120099,61489,259.00,120.62,1.00,64.69,NE,2004
DXCCS5,100885,80703,259.00,118.51,1.00,64.99,NE,2004
DXCCS6,83599,97989,259.00,118.40,1.00,66.02,NE,2004
DXCCS7,68257,113331,259.00,118.87,1.00,66.71,NE,2004
DXCCS8,53986,127602,259.00,119.74,1.00,67.43,NE,2004
DXCCS9,39402,142186,259.00,120.33,1.00,68.25,NE,2004
E_CCS1,28466,153122,2621.00,2612.78,2601.00,5.89,NE,2004
E_CCS2,12273,169315,2621.00,2614.57,2601.00,6.14,NE,2004
E_CCS3,2972,178616,2621.00,2619.35,2601.00,3.71,NE,2004
E_CCS4,259,181329,2621.00,2617.59,2601.00,3.96,NE,2004
E_CCS5,28,181560,2621.00,2618.29,2601.00,5.25,NE,2004
LOS,181588,0,215.00,4.34,0.00,5.61,NE,2004
LOS_X,181588,0,215.00,4.34,0.00,5.61,NE,2004
MDC,181588,0,24.00,9.66,1.00,5.37,NE,2004
MDC18,181588,0,24.00,9.66,1.00,5.37,NE,2004
NDX,181588,0,9.00,5.23,1.00,2.81,NE,2004
NECODE,181588,0,6.00,0.24,0.00,0.63,NE,2004
NEOMAT,181588,0,3.00,0.37,0.00,0.69,NE,2004
NPR,181588,0,6.00,1.38,0.00,1.67,NE,2004
PAY1,181588,0,6.00,2.14,1.00,1.04,NE,2004
PAY2,73844,107744,6.00,3.39,1.00,1.41,NE,2004
PL_CBSA,181104,484,2.00,1.29,0.00,0.83,NE,2004
PL_MSA1993,181104,484,1.00,0.50,0.00,0.50,NE,2004
PL_RUCA,180062,1526,10.50,4.15,1.00,3.56,NE,2004
PL_RUCA10,180062,1526,10.00,4.11,1.00,3.50,NE,2004
PL_RUCA4,180062,1526,4.00,1.99,1.00,1.16,NE,2004
PL_RUCC2003,181104,484,9.00,4.13,1.00,2.52,NE,2004
PL_UIC2003,181104,484,12.00,5.07,1.00,3.54,NE,2004
PL_UR_CAT4,181104,484,4.00,2.71,1.00,0.83,NE,2004
PL_UR_CAT5,181104,484,5.00,2.85,1.00,1.09,NE,2004
PRCCS1,106369,75219,231.00,111.38,1.00,55.01,NE,2004
PRCCS2,62112,119476,231.00,110.57,1.00,61.80,NE,2004
PRCCS3,37832,143756,231.00,110.61,1.00,65.86,NE,2004
PRCCS4,22201,159387,231.00,111.46,1.00,68.17,NE,2004
PRCCS5,13823,167765,231.00,113.05,1.00,72.86,NE,2004
PRCCS6,8155,173433,231.00,129.80,1.00,78.10,NE,2004
PRDAY1,106370,75218,102.00,1.14,-4.00,2.82,NE,2004
PRDAY2,62101,119487,125.00,1.35,-3.00,3.43,NE,2004
PRDAY3,37826,143762,94.00,1.70,-3.00,4.07,NE,2004
PRDAY4,22196,159392,107.00,2.15,-3.00,4.65,NE,2004
PRDAY5,13820,167768,101.00,2.72,-3.00,5.74,NE,2004
PRDAY6,8153,173435,108.00,3.63,-3.00,6.81,NE,2004
PSTCO2,181104,484,56041.00,30468.46,1003.00,3242.51,NE,2004
TOTCHG,181569,19,986474.00,17759.77,128.00,31997.24,NE,2004
AYEAR,181588,0,2004.00,2003.99,2003.00,0.11,NE,2004
DMONTH,181588,0,12.00,6.15,1.00,3.48,NE,2004
BMONTH,181586,2,12.00,6.49,1.00,3.46,NE,2004
BYEAR,181586,2,2004.00,1955.56,1897.00,29.42,NE,2004
PRMONTH1,106370,75218,12.00,6.15,1.00,3.46,NE,2004
PRMONTH2,62101,119487,12.00,6.14,1.00,3.46,NE,2004
PRMONTH3,37826,143762,12.00,6.13,1.00,3.46,NE,2004
PRMONTH4,22196,159392,12.00,6.09,1.00,3.46,NE,2004
PRMONTH5,13820,167768,12.00,6.11,1.00,3.45,NE,2004
PRMONTH6,8153,173435,12.00,6.09,1.00,3.47,NE,2004
PRYEAR1,106370,75218,2004.00,2003.99,2003.00,0.11,NE,2004
PRYEAR2,62101,119487,2004.00,2003.99,2003.00,0.11,NE,2004
PRYEAR3,37826,143762,2004.00,2003.99,2003.00,0.12,NE,2004
PRYEAR4,22196,159392,2004.00,2003.98,2003.00,0.13,NE,2004
PRYEAR5,13820,167768,2004.00,2003.98,2003.00,0.13,NE,2004
PRYEAR6,8153,173435,2004.00,2003.98,2003.00,0.15,NE,2004
