field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,122886,39079,901.00,421.15,1.00,236.30,ME,2009
AHOUR,161965,0,2300.00,1233.26,0.00,618.48,ME,2009
AMDC,122886,39079,25.00,10.17,1.00,6.01,ME,2009
AMONTH,161965,0,12.00,6.44,1.00,3.42,ME,2009
ATYPE,161818,147,5.00,2.05,1.00,0.95,ME,2009
AWEEKEND,161965,0,1.00,0.20,0.00,0.40,ME,2009
DHOUR,161965,0,2300.00,1319.81,0.00,288.94,ME,2009
DIED,161904,61,1.00,0.02,0.00,0.14,ME,2009
DISPUB04,161904,61,70.00,5.16,1.00,12.66,ME,2009
DISPUNIFORM,161904,61,99.00,2.80,1.00,3.25,ME,2009
DQTR,161965,0,4.00,2.48,1.00,1.11,ME,2009
DRG,161965,0,999.00,536.55,1.00,274.71,ME,2009
DRG24,161965,0,579.00,313.24,1.00,166.08,ME,2009
DRGVER,161965,0,27.00,26.24,26.00,0.43,ME,2009
DRG_NoPOA,161965,0,999.00,536.54,1.00,274.71,ME,2009
DXCCS1,161964,1,670.00,202.79,1.00,164.21,ME,2009
DXCCS2,155164,6801,670.00,194.69,1.00,186.83,ME,2009
DXCCS3,144388,17577,670.00,197.66,1.00,187.95,ME,2009
DXCCS4,133143,28822,670.00,198.33,1.00,186.14,ME,2009
DXCCS5,121488,40477,670.00,187.65,1.00,183.66,ME,2009
DXCCS6,109535,52430,670.00,184.13,1.00,182.62,ME,2009
DXCCS7,97509,64456,670.00,179.93,1.00,179.05,ME,2009
DXCCS8,84364,77601,670.00,170.87,1.00,171.16,ME,2009
DXCCS9,67966,93999,670.00,165.06,1.00,152.51,ME,2009
DXCCS10,3,161962,148.00,101.67,49.00,49.80,ME,2009
E_CCS1,31081,130884,2621.00,2545.45,662.00,358.60,ME,2009
E_CCS2,4300,157665,2621.00,2520.36,662.00,416.96,ME,2009
E_CCS3,633,161332,2621.00,2505.96,662.00,453.19,ME,2009
E_CCS4,105,161860,2621.00,2524.10,662.00,418.41,ME,2009
E_CCS5,10,161955,2621.00,2617.70,2610.00,3.74,ME,2009
FEMALE,161965,0,1.00,0.56,0.00,0.50,ME,2009
HCUP_ED,161965,0,4.00,0.70,0.00,0.99,ME,2009
HCUP_OS,161965,0,1.00,0.04,0.00,0.18,ME,2009
HOSPBRTH,161965,0,1.00,0.08,0.00,0.27,ME,2009
LOS,161957,8,360.00,4.73,0.00,7.36,ME,2009
MDC,161965,0,25.00,10.11,0.00,6.01,ME,2009
MDC24,161965,0,25.00,10.11,0.00,6.01,ME,2009
MEDINCSTQ,157777,4188,4.00,2.34,1.00,1.07,ME,2009
NDX,161965,0,10.00,6.64,0.00,2.64,ME,2009
NECODE,161965,0,5.00,0.22,0.00,0.50,ME,2009
NEOMAT,161965,0,2.00,0.26,0.00,0.60,ME,2009
NPR,161965,0,6.00,1.24,0.00,1.57,ME,2009
ORPROC,161965,0,1.00,0.28,0.00,0.45,ME,2009
PAY1,161963,2,6.00,2.02,1.00,1.18,ME,2009
PAY2,84287,77678,6.00,2.40,1.00,1.10,ME,2009
PL_CBSA,161804,161,2.00,1.26,0.00,0.90,ME,2009
PL_MSA1993,161804,161,1.00,0.57,0.00,0.50,ME,2009
PL_NCHS2006,161804,161,6.00,4.37,1.00,1.28,ME,2009
PL_RUCA4_2005,157982,3983,4.00,2.08,1.00,1.21,ME,2009
PL_UIC2003,161804,161,12.00,4.14,1.00,2.85,ME,2009
PL_UR_CAT4,161804,161,4.00,2.73,1.00,0.92,ME,2009
PRCCS1,90676,71289,231.00,125.94,1.00,62.33,ME,2009
PRCCS2,50998,110967,231.00,120.57,1.00,70.30,ME,2009
PRCCS3,28170,133795,231.00,112.48,1.00,68.39,ME,2009
PRCCS4,15333,146632,231.00,110.17,1.00,69.36,ME,2009
PRCCS5,9377,152588,231.00,97.91,1.00,67.87,ME,2009
PRCCS6,6510,155455,231.00,85.10,1.00,54.94,ME,2009
PRDAY1,90676,71289,116.00,1.17,-4.00,2.74,ME,2009
PRDAY2,50997,110968,170.00,1.51,-4.00,3.47,ME,2009
PRDAY3,28170,133795,170.00,1.87,-4.00,4.38,ME,2009
PRDAY4,15332,146633,116.00,2.47,-4.00,5.14,ME,2009
PRDAY5,9377,152588,170.00,2.64,-4.00,5.77,ME,2009
PRDAY6,6510,155455,92.00,2.60,-3.00,5.64,ME,2009
PROCTYPE,161965,0,1.00,0.56,0.00,0.50,ME,2009
PSTCO,161812,153,56000.00,23179.07,1000.00,1990.00,ME,2009
PSTCO2,161804,161,56039.00,23180.18,1003.00,1994.22,ME,2009
RACE,160129,1836,6.00,1.10,1.00,0.63,ME,2009
TRAN_IN,161722,243,2.00,0.12,0.00,0.36,ME,2009
TRAN_OUT,161904,61,2.00,0.34,0.00,0.73,ME,2009
YEAR,161965,0,2009.00,2009.00,2009.00,0.00,ME,2009
ZIPINC_QRTL,157777,4188,4.00,1.99,1.00,0.93,ME,2009
HOSPID,161965,0,23243.00,23218.63,23201.00,10.61,ME,2009
AYEAR,161965,0,2009.00,2008.99,2006.00,0.11,ME,2009
DMONTH,161965,0,12.00,6.44,1.00,3.42,ME,2009
PRMONTH1,90676,71289,12.00,6.48,1.00,3.41,ME,2009
PRMONTH2,50997,110968,12.00,6.48,1.00,3.42,ME,2009
PRMONTH3,28170,133795,12.00,6.46,1.00,3.43,ME,2009
PRMONTH4,15332,146633,12.00,6.42,1.00,3.43,ME,2009
