field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,372303,0,106.00,47.75,0.00,28.17,OR,2011
AGEDAY,47918,324385,364.00,10.17,0.00,45.73,OR,2011
AGEMONTH,56394,315909,131.00,9.17,0.00,25.25,OR,2011
AHOUR,372303,0,2300.00,1214.74,0.00,616.05,OR,2011
AMONTH,372303,0,12.00,6.46,1.00,3.44,OR,2011
ATYPE,372003,300,5.00,2.13,1.00,1.10,OR,2011
AWEEKEND,372303,0,1.00,0.20,0.00,0.40,OR,2011
BWT,43622,328681,9000.00,3358.47,233.00,581.07,OR,2011
DHOUR,372303,0,2300.00,1367.19,0.00,297.72,OR,2011
DIED,372303,0,1.00,0.02,0.00,0.14,OR,2011
DISPUB04,372303,0,70.00,3.81,1.00,10.48,OR,2011
DISPUNIFORM,372303,0,99.00,2.20,1.00,3.10,OR,2011
DNR,74087,298216,1.00,1.00,1.00,0.00,OR,2011
DQTR,372303,0,4.00,2.49,1.00,1.11,OR,2011
DRG,372303,0,999.00,546.71,1.00,265.02,OR,2011
DRG24,372303,0,579.00,322.72,1.00,161.61,OR,2011
DRGVER,372303,0,29.00,28.24,28.00,0.43,OR,2011
DRG_NoPOA,372303,0,999.00,546.51,1.00,264.93,OR,2011
DXCCS1,372303,0,670.00,178.31,1.00,124.90,OR,2011
DXCCS2,348027,24276,670.00,167.62,1.00,148.89,OR,2011
DXCCS3,315693,56610,670.00,170.73,1.00,155.39,OR,2011
DXCCS4,286115,86188,670.00,172.67,1.00,162.92,OR,2011
DXCCS5,258262,114041,670.00,173.94,1.00,167.52,OR,2011
DXCCS6,232357,139946,670.00,177.04,1.00,171.49,OR,2011
DXCCS7,208130,164173,670.00,179.30,1.00,173.16,OR,2011
DXCCS8,185708,186595,670.00,182.19,1.00,174.56,OR,2011
DXCCS9,165056,207247,670.00,185.16,1.00,174.99,OR,2011
DXCCS10,146270,226033,670.00,186.56,1.00,175.35,OR,2011
DXCCS11,128951,243352,670.00,188.16,1.00,176.21,OR,2011
LOS,372303,0,252.00,3.87,0.00,5.32,OR,2011
LOS_X,372303,0,252.00,3.87,0.00,5.32,OR,2011
MDC,372303,0,25.00,10.08,0.00,5.51,OR,2011
MDC24,372303,0,25.00,10.07,0.00,5.51,OR,2011
MDC_NoPOA,372303,0,25.00,10.08,0.00,5.50,OR,2011
MEDINCSTQ,367089,5214,4.00,2.39,1.00,1.12,OR,2011
NCHRONIC,372303,0,20.00,4.11,0.00,3.72,OR,2011
NDX,372303,0,25.00,8.94,1.00,6.35,OR,2011
NECODE,372303,0,9.00,0.25,0.00,0.66,OR,2011
NEOMAT,372303,0,2.00,0.37,0.00,0.69,OR,2011
NPR,372303,0,25.00,1.65,0.00,2.17,OR,2011
ORPROC,372303,0,1.00,0.33,0.00,0.47,OR,2011
OS_TIME,372303,0,343.00,0.31,0.00,3.34,OR,2011
PAY1,372303,0,6.00,2.22,1.00,1.21,OR,2011
PAY2,123674,248629,6.00,2.71,1.00,1.27,OR,2011
PAY3,12178,360125,6.00,2.86,1.00,1.58,OR,2011
PL_CBSA,371728,575,2.00,1.71,0.00,0.56,OR,2011
PL_MSA1993,371728,575,1.00,0.71,0.00,0.45,OR,2011
PL_NCHS2006,371728,575,6.00,3.00,1.00,1.54,OR,2011
PL_RUCA10_2005,359648,12655,10.00,2.45,1.00,2.35,OR,2011
PL_RUCA2005,359648,12655,10.60,2.49,1.00,2.41,OR,2011
PL_RUCA4_2005,359648,12655,4.00,1.42,1.00,0.78,OR,2011
PL_RUCC2003,371728,575,9.00,2.38,1.00,1.73,OR,2011
PRDAY3,83633,288670,205.00,1.24,-4.00,3.51,OR,2011
PRDAY4,48866,323437,184.00,1.60,-4.00,4.19,OR,2011
PRDAY5,30771,341532,150.00,2.05,-4.00,5.25,OR,2011
PRDAY6,20446,351857,150.00,2.53,-4.00,6.04,OR,2011
PRDAY7,14154,358149,150.00,3.03,-3.00,6.87,OR,2011
PRDAY8,9073,363230,150.00,3.92,-4.00,8.48,OR,2011
