field,count,count_null,max,mean,min,stddev_samp,state,year
DSNUM,523672,0,8.00,8.00,8.00,0.00,WA,1996
DSTYPE,523672,0,1.00,1.00,1.00,0.00,WA,1996
AGE,523520,152,112.00,43.52,0.00,28.43,WA,1996
AGEDAY,80875,442797,364.00,12.53,0.00,50.02,WA,1996
SEX,523652,20,2.00,1.59,1.00,0.49,WA,1996
ADAYWK,523671,1,7.00,3.95,1.00,1.83,WA,1996
AMONTH,523672,0,12.00,6.47,1.00,3.44,WA,1996
DQTR,523672,0,4.00,2.49,1.00,1.12,WA,1996
LOS,520337,3335,722.00,3.99,0.00,6.21,WA,1996
LOS_X,523672,0,12057.00,4.00,-1.00,17.78,WA,1996
DISP,523576,96,20.00,1.99,1.00,3.00,WA,1996
DIED,523576,96,1.00,0.02,0.00,0.14,WA,1996
NEOMAT,523672,0,3.00,0.43,0.00,0.73,WA,1996
ATYPE,523626,46,6.00,2.30,1.00,1.01,WA,1996
ASOURCE,520031,3641,5.00,3.60,1.00,1.88,WA,1996
DXSYS,523672,0,1.00,1.00,1.00,0.00,WA,1996
DSNDX,523672,0,10.00,10.00,10.00,0.00,WA,1996
NDX,523672,0,10.00,4.17,0.00,2.54,WA,1996
DXV1,523541,131,1.00,0.00,0.00,0.01,WA,1996
DXV2,443056,80616,1.00,0.00,0.00,0.01,WA,1996
DXV3,351543,172129,1.00,0.00,0.00,0.01,WA,1996
DXV4,274627,249045,1.00,0.00,0.00,0.01,WA,1996
DXV5,209377,314295,1.00,0.00,0.00,0.01,WA,1996
DXV6,144553,379119,1.00,0.00,0.00,0.01,WA,1996
DXV7,103250,420422,1.00,0.00,0.00,0.01,WA,1996
DXV8,73487,450185,1.00,0.00,0.00,0.01,WA,1996
DXV9,51420,472252,1.00,0.00,0.00,0.02,WA,1996
DXV10,8426,515246,0.00,0.00,0.00,0.00,WA,1996
DCCHPR1,523532,140,259.00,152.82,1.00,64.44,WA,1996
DCCHPR2,443078,80594,260.00,131.30,1.00,67.88,WA,1996
DCCHPR3,351536,172136,260.00,127.21,1.00,66.97,WA,1996
DCCHPR4,274623,249049,260.00,124.44,1.00,66.86,WA,1996
DCCHPR5,209375,314297,260.00,123.13,1.00,67.45,WA,1996
DCCHPR6,144543,379129,260.00,123.60,1.00,69.12,WA,1996
DCCHPR7,103255,420417,260.00,123.22,1.00,69.26,WA,1996
DCCHPR8,73481,450191,260.00,123.56,1.00,70.27,WA,1996
DCCHPR9,51396,472276,260.00,125.02,1.00,71.85,WA,1996
DCCHPR10,8426,515246,260.00,260.00,243.00,0.26,WA,1996
PRSYS,523672,0,1.00,1.00,1.00,0.00,WA,1996
DSNPR,523672,0,6.00,6.00,6.00,0.00,WA,1996
NPR,523672,0,6.00,1.45,0.00,1.58,WA,1996
PRV1,335053,188619,1.00,0.00,0.00,0.01,WA,1996
PRV2,199853,323819,1.00,0.00,0.00,0.00,WA,1996
PRV3,114091,409581,1.00,0.00,0.00,0.00,WA,1996
PRV4,56799,466873,0.00,0.00,0.00,0.00,WA,1996
PRV5,32391,491281,0.00,0.00,0.00,0.00,WA,1996
PRV6,19124,504548,0.00,0.00,0.00,0.00,WA,1996
PCCHPR1,335045,188627,231.00,124.47,1.00,60.43,WA,1996
PCCHPR2,199853,323819,231.00,128.08,1.00,61.53,WA,1996
PCCHPR3,114090,409582,231.00,125.83,1.00,65.85,WA,1996
PCCHPR4,56799,466873,231.00,131.64,1.00,70.44,WA,1996
PCCHPR5,32391,491281,231.00,135.50,1.00,73.55,WA,1996
PCCHPR6,19124,504548,231.00,143.81,1.00,74.12,WA,1996
DRG,523672,0,495.00,271.27,1.00,136.58,WA,1996
MDC,523672,0,25.00,10.25,0.00,5.55,WA,1996
DRGVER,523672,0,14.00,13.25,13.00,0.43,WA,1996
DRG10,523672,0,492.00,269.56,1.00,135.57,WA,1996
MDC10,523672,0,25.00,10.25,0.00,5.55,WA,1996
PAY1,523672,0,6.00,2.33,1.00,1.10,WA,1996
PAY1_N,523672,0,12.00,4.45,1.00,3.92,WA,1996
PAY2,150346,373326,6.00,3.01,1.00,0.84,WA,1996
PAY2_N,150346,373326,12.00,5.96,1.00,3.75,WA,1996
TOTCHG,520265,3407,904741.00,7784.49,8.00,14227.97,WA,1996
TOTCHG_X,523599,73,904741.15,7824.13,1.00,14368.00,WA,1996
HOSPID,523578,94,53129.00,53070.79,53003.00,36.07,WA,1996
