field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,618454,11,112.00,49.72,0.00,26.70,KY,2012
AGEDAY,59515,558950,364.00,14.33,0.00,53.84,KY,2012
AGEMONTH,73458,545007,131.00,12.12,0.00,28.96,KY,2012
AMONTH,618465,0,12.00,6.41,1.00,3.46,KY,2012
ATYPE,618380,85,5.00,2.03,1.00,1.07,KY,2012
AWEEKEND,618465,0,1.00,0.19,0.00,0.39,KY,2012
BWT,50358,568107,8845.00,3260.07,235.00,586.67,KY,2012
DIED,618465,0,1.00,0.02,0.00,0.14,KY,2012
DISPUB04,618465,0,70.00,5.14,1.00,12.88,KY,2012
DISPUNIFORM,618465,0,99.00,2.55,1.00,3.42,KY,2012
DNR,7604,610861,1.00,1.00,1.00,0.00,KY,2012
DQTR,618465,0,4.00,2.47,1.00,1.12,KY,2012
DRG,618465,0,999.00,523.34,1.00,276.79,KY,2012
DRG24,618465,0,579.00,305.84,1.00,166.84,KY,2012
DRGVER,618465,0,30.00,29.24,29.00,0.43,KY,2012
DRG_NoPOA,618465,0,999.00,523.14,1.00,276.67,KY,2012
DXCCS1,618465,0,670.00,189.37,1.00,150.98,KY,2012
DXCCS2,596741,21724,670.00,170.78,1.00,163.74,KY,2012
DXCCS3,552142,66323,670.00,172.78,1.00,165.36,KY,2012
DXCCS4,509756,108709,670.00,173.85,1.00,168.73,KY,2012
DXCCS5,469080,149385,670.00,175.18,1.00,171.18,KY,2012
DXCCS6,430227,188238,670.00,178.65,1.00,172.86,KY,2012
DXCCS7,387742,230723,670.00,181.70,1.00,173.60,KY,2012
DXCCS8,351347,267118,670.00,185.65,1.00,173.87,KY,2012
DXCCS9,315735,302730,670.00,188.69,1.00,173.02,KY,2012
DXCCS10,280919,337546,670.00,191.26,1.00,172.31,KY,2012
DXCCS11,249579,368886,670.00,192.81,1.00,170.68,KY,2012
DXCCS12,220489,397976,670.00,194.68,1.00,169.82,KY,2012
DXCCS13,193984,424481,670.00,195.92,1.00,168.47,KY,2012
MEDINCSTQ,606359,12106,4.00,2.30,1.00,1.12,KY,2012
NCHRONIC,618465,0,21.00,4.66,0.00,3.65,KY,2012
NDX,618465,0,25.00,10.04,1.00,6.60,KY,2012
NECODE,618465,0,8.00,0.18,0.00,0.52,KY,2012
NEOMAT,618465,0,2.00,0.27,0.00,0.61,KY,2012
NPR,618465,0,25.00,1.40,0.00,2.08,KY,2012
ORPROC,618465,0,1.00,0.27,0.00,0.44,KY,2012
OS_TIME,618465,0,2166.00,0.89,0.00,6.87,KY,2012
PAY1,616935,1530,6.00,2.07,1.00,1.17,KY,2012
PAY2,249608,368857,6.00,2.54,1.00,1.07,KY,2012
PAY3,33940,584525,6.00,2.59,1.00,1.30,KY,2012
PL_CBSA,618066,399,2.00,1.26,0.00,0.86,KY,2012
PL_MSA1993,618066,399,1.00,0.46,0.00,0.50,KY,2012
PL_NCHS2006,618066,399,6.00,3.83,1.00,1.86,KY,2012
PL_RUCA10_2005,605103,13362,10.00,4.23,1.00,3.38,KY,2012
PL_RUCA2005,605103,13362,10.60,4.31,1.00,3.49,KY,2012
PL_RUCA4_2005,605103,13362,4.00,2.00,1.00,1.12,KY,2012
PL_RUCC2003,618066,399,9.00,4.00,1.00,2.79,KY,2012
PL_UIC2003,618066,399,12.00,4.46,1.00,3.62,KY,2012
PL_UR_CAT4,618066,399,4.00,2.43,1.00,1.19,KY,2012
PRCCS1,345863,272602,231.00,125.66,1.00,63.87,KY,2012
PRCCS2,198690,419775,231.00,125.45,1.00,68.74,KY,2012
PRDAY9,8432,610033,364.00,6.01,-3.00,10.93,KY,2012
PRDAY10,5764,612701,179.00,7.06,-3.00,11.03,KY,2012
PRDAY11,4185,614280,319.00,8.23,-3.00,13.59,KY,2012
PRDAY12,3068,615397,177.00,9.41,-3.00,14.37,KY,2012
PRDAY13,2323,616142,206.00,9.87,-3.00,14.58,KY,2012
PRDAY14,1731,616734,222.00,11.66,-3.00,17.19,KY,2012
PRDAY15,1273,617192,224.00,12.59,-3.00,18.41,KY,2012
PRDAY16,989,617476,226.00,14.03,-1.00,19.22,KY,2012
PRDAY17,806,617659,226.00,15.50,0.00,21.87,KY,2012
PRDAY18,646,617819,218.00,16.73,-1.00,22.46,KY,2012
PRDAY19,533,617932,245.00,17.53,-1.00,22.92,KY,2012
PRDAY20,428,618037,124.00,18.75,-1.00,20.36,KY,2012
PRDAY21,359,618106,118.00,18.98,0.00,20.56,KY,2012
PRDAY22,295,618170,142.00,20.34,-3.00,23.13,KY,2012
PRDAY23,249,618216,143.00,23.02,-3.00,26.07,KY,2012
PRDAY24,208,618257,144.00,24.16,-3.00,27.64,KY,2012
PRDAY25,175,618290,146.00,24.59,-3.00,27.33,KY,2012
PROCTYPE,618465,0,1.00,0.56,0.00,0.50,KY,2012
PSTCO,618069,396,72069.00,21780.13,1001.00,4391.08,KY,2012
PSTCO2,618069,396,72069.00,21780.13,1001.00,4391.08,KY,2012
RACE,618464,1,6.00,1.19,1.00,0.65,KY,2012
TOTCHG,617477,988,3824885.00,27287.62,100.00,48386.93,KY,2012
TOTCHG_X,618464,1,6492444.31,27254.63,8.10,49054.30,KY,2012
TRAN_IN,613184,5281,2.00,0.11,0.00,0.37,KY,2012
TRAN_OUT,618465,0,2.00,0.29,0.00,0.69,KY,2012
YEAR,618465,0,2012.00,2012.00,2012.00,0.00,KY,2012
ZIPINC_QRTL,606359,12106,4.00,1.66,1.00,0.90,KY,2012
