field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,634917,249,108.00,47.67,0.00,28.39,WI,2000
AGEDAY,76628,558538,364.00,13.78,0.00,53.29,WI,2000
AGEMONTH,92225,542941,131.00,10.85,0.00,27.83,WI,2000
AMONTH,635166,0,12.00,6.48,1.00,3.45,WI,2000
ASOURCE,630376,4790,5.00,3.42,1.00,1.91,WI,2000
ATYPE,635166,0,4.00,2.16,1.00,0.95,WI,2000
AWEEKEND,635166,0,1.00,0.19,0.00,0.40,WI,2000
DIED,635166,0,1.00,0.02,0.00,0.14,WI,2000
DISPUB92,635166,0,51.00,2.16,1.00,3.87,WI,2000
DISPUNIFORM,635166,0,20.00,2.20,1.00,3.10,WI,2000
DQTR,635166,0,4.00,2.49,1.00,1.12,WI,2000
DRG,635166,0,511.00,268.01,1.00,141.87,WI,2000
DRG18,635166,0,511.00,268.01,1.00,141.87,WI,2000
DRGVER,635166,0,18.00,17.25,17.00,0.43,WI,2000
DXCCS1,635159,7,259.00,147.71,1.00,65.01,WI,2000
DXCCS2,569654,65512,2621.00,146.98,1.00,234.67,WI,2000
DXCCS3,480705,154461,2621.00,159.69,1.00,313.51,WI,2000
DXCCS4,401027,234139,2621.00,170.99,1.00,365.07,WI,2000
DXCCS5,329292,305874,2621.00,187.43,1.00,419.51,WI,2000
DXCCS6,266300,368866,2621.00,204.42,1.00,466.73,WI,2000
DXCCS7,211798,423368,2621.00,223.08,1.00,510.04,WI,2000
DXCCS8,166554,468612,2621.00,253.60,1.00,572.96,WI,2000
DXCCS9,124446,510720,2621.00,339.08,1.00,714.86,WI,2000
DXCCS10,25919,609247,2621.00,2612.38,51.00,34.69,WI,2000
FEMALE,635062,104,1.00,0.58,0.00,0.49,WI,2000
LOS,635058,108,365.00,4.56,0.00,8.23,WI,2000
LOS_X,635166,0,5177.00,4.72,0.00,19.83,WI,2000
MDC,635166,0,25.00,10.06,1.00,5.78,WI,2000
MDC18,635166,0,25.00,10.06,1.00,5.78,WI,2000
NDX,635166,0,10.00,5.06,1.00,2.83,WI,2000
NEOMAT,635166,0,3.00,0.34,0.00,0.67,WI,2000
NPR,635166,0,6.00,1.26,0.00,1.52,WI,2000
PAY1,634777,389,6.00,2.26,1.00,1.16,WI,2000
PAY2,363666,271500,6.00,3.10,1.00,0.90,WI,2000
PRCCS1,373909,261257,231.00,117.26,1.00,58.13,WI,2000
PRCCS2,200062,435104,231.00,114.05,1.00,60.93,WI,2000
PRCCS3,112002,523164,231.00,110.46,1.00,65.74,WI,2000
PRCCS4,58238,576928,231.00,104.99,1.00,67.33,WI,2000
PRCCS5,34601,600565,231.00,105.22,1.00,71.18,WI,2000
PRCCS6,19068,616098,231.00,122.22,1.00,77.03,WI,2000
PRDAY1,327632,307534,173.00,1.17,-4.00,3.00,WI,2000
RACE,601415,33751,6.00,1.23,1.00,0.76,WI,2000
TOTCHG,634897,269,942204.00,10482.46,32.00,19400.83,WI,2000
AYEAR,635166,0,2000.00,1999.99,1986.00,0.12,WI,2000
DMONTH,635166,0,12.00,6.48,1.00,3.46,WI,2000
BMONTH,635166,0,12.00,6.50,1.00,3.42,WI,2000
BYEAR,635166,0,2000.00,1951.89,1892.00,28.49,WI,2000
