field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,1794381,261,117.00,47.91,0.00,28.54,FL,1992
SEX,1794637,5,2.00,1.57,1.00,0.49,FL,1992
RACE,1771601,23041,6.00,1.40,1.00,0.87,FL,1992
DQTR,1794642,0,4.00,2.48,1.00,1.13,FL,1992
LOS,1794087,555,1841.00,6.09,0.00,8.41,FL,1992
DISP,1794642,0,20.00,2.20,1.00,3.52,FL,1992
DIED,1794642,0,1.00,0.03,0.00,0.17,FL,1992
ATYPE,1790412,4230,4.00,2.03,1.00,1.00,FL,1992
ASOURCE,1765841,28801,5.00,3.34,1.00,1.95,FL,1992
NDX,1794642,0,10.00,4.24,1.00,2.61,FL,1992
DXV1,1794617,25,0.00,0.00,0.00,0.00,FL,1992
DCCHPR1,1794642,0,259.00,144.57,1.00,64.25,FL,1992
NPR,1794642,0,10.00,1.27,0.00,1.65,FL,1992
PRV1,1031606,763036,0.00,0.00,0.00,0.00,FL,1992
PCCHPR1,1031613,763029,231.00,111.28,1.00,58.71,FL,1992
DRG,1794642,0,492.00,251.72,1.00,135.84,FL,1992
MDC,1794642,0,25.00,9.46,1.00,5.46,FL,1992
DRGVER,1794642,0,10.00,9.25,9.00,0.43,FL,1992
DRG10,1794642,0,492.00,251.72,1.00,135.85,FL,1992
MDC10,1794642,0,25.00,9.46,1.00,5.46,FL,1992
PAY1,1794642,0,6.00,2.26,1.00,1.28,FL,1992
DSTYPE,1794642,0,1.00,1.00,1.00,0.00,FL,1992
LOS_X,1794642,0,1841.00,6.09,0.00,8.44,FL,1992
NEOMAT,1794642,0,3.00,0.33,0.00,0.66,FL,1992
DXSYS,1794642,0,1.00,1.00,1.00,0.00,FL,1992
DSNDX,1794642,0,10.00,10.00,10.00,0.00,FL,1992
PRSYS,1794642,0,1.00,1.00,1.00,0.00,FL,1992
DSNPR,1794642,0,10.00,10.00,10.00,0.00,FL,1992
PRDAY1,1031597,763045,459.00,1.67,-2.00,3.96,FL,1992
PAY1_N,1794642,0,12.00,3.01,1.00,2.33,FL,1992
