field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,161988,0,809.00,338.18,1.00,212.58,ME,2001
AGE,161985,3,107.00,50.76,0.00,27.25,ME,2001
AGEDAY,15103,146885,364.00,12.03,0.00,48.67,ME,2001
AGEMONTH,18489,143499,131.00,11.74,0.00,28.83,ME,2001
AMDC,161988,0,25.00,9.68,1.00,5.70,ME,2001
AMONTH,161988,0,12.00,6.43,1.00,3.42,ME,2001
ASOURCE,159621,2367,5.00,3.10,1.00,1.95,ME,2001
ATYPE,160646,1342,4.00,2.06,1.00,0.97,ME,2001
AWEEKEND,161987,1,1.00,0.19,0.00,0.39,ME,2001
BWT,13930,148058,3600.00,3505.59,300.00,414.49,ME,2001
DIED,161926,62,1.00,0.03,0.00,0.16,ME,2001
DISPUB92,161926,62,72.00,2.51,1.00,3.92,ME,2001
DISPUNIFORM,161926,62,99.00,2.62,1.00,3.42,ME,2001
DQTR,161988,0,4.00,2.48,1.00,1.11,ME,2001
DRG,161988,0,523.00,260.36,1.00,142.22,ME,2001
DRG18,161988,0,511.00,257.75,1.00,140.66,ME,2001
DRGVER,161988,0,19.00,18.24,18.00,0.43,ME,2001
DXCCS1,161988,0,259.00,141.88,1.00,64.30,ME,2001
DXCCS2,149247,12741,2621.00,166.69,1.00,327.28,ME,2001
DXCCS3,132377,29611,2621.00,177.71,1.00,381.32,ME,2001
DXCCS4,114755,47233,2621.00,179.30,1.00,397.02,ME,2001
DXCCS5,97273,64715,2621.00,190.59,1.00,430.89,ME,2001
DXCCS6,80240,81748,2621.00,197.47,1.00,450.16,ME,2001
DXCCS7,64768,97220,2621.00,209.53,1.00,479.61,ME,2001
DXCCS8,51351,110637,2621.00,233.28,1.00,531.38,ME,2001
DXCCS9,39987,122001,2621.00,340.56,1.00,716.29,ME,2001
DXCCS10,9991,151997,2621.00,885.65,1.00,1152.93,ME,2001
FEMALE,161984,4,1.00,0.57,0.00,0.49,ME,2001
LOS,161984,4,352.00,5.02,0.00,7.87,ME,2001
LOS_X,161987,1,650.00,5.03,0.00,8.17,ME,2001
MDC,161988,0,25.00,9.67,1.00,5.70,ME,2001
MDC18,161988,0,25.00,9.67,1.00,5.70,ME,2001
NDX,161988,0,10.00,5.57,1.00,2.82,ME,2001
NEOMAT,161988,0,3.00,0.26,0.00,0.60,ME,2001
