field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,674446,43,109.00,48.20,0.00,28.10,WI,2005
AGEDAY,78108,596381,364.00,12.87,0.00,51.98,WI,2005
AGEMONTH,94272,580217,131.00,10.37,0.00,26.66,WI,2005
AMONTH,674489,0,12.00,6.42,1.00,3.45,WI,2005
ASOURCE,673173,1316,5.00,3.37,1.00,1.91,WI,2005
ATYPE,674427,62,5.00,2.15,1.00,0.97,WI,2005
AWEEKEND,674489,0,1.00,0.19,0.00,0.39,WI,2005
DIED,674489,0,1.00,0.02,0.00,0.13,WI,2005
DISPUB92,674489,0,65.00,3.88,1.00,10.80,WI,2005
DISPUNIFORM,674489,0,99.00,2.21,1.00,3.03,WI,2005
DQTR,674489,0,4.00,2.48,1.00,1.12,WI,2005
DRG,674489,0,559.00,293.12,1.00,150.51,WI,2005
DRG18,674489,0,511.00,269.13,1.00,141.65,WI,2005
DRGVER,674489,0,23.00,22.24,22.00,0.43,WI,2005
DXCCS1,674483,6,259.00,147.72,1.00,65.11,WI,2005
DXCCS2,627741,46748,259.00,120.22,1.00,67.70,WI,2005
DXCCS3,555469,119020,259.00,119.99,1.00,66.15,WI,2005
DXCCS4,485978,188511,259.00,118.72,1.00,65.28,WI,2005
DXCCS5,421653,252836,259.00,118.84,1.00,65.20,WI,2005
DXCCS6,362763,311726,259.00,119.81,1.00,65.87,WI,2005
DXCCS7,309351,365138,259.00,120.81,1.00,66.58,WI,2005
DXCCS8,261508,412981,259.00,122.53,1.00,67.63,WI,2005
DXCCS9,208245,466244,259.00,124.08,1.00,68.45,WI,2005
E_CCS1,97932,576557,2621.00,2612.13,2601.00,6.26,WI,2005
E_CCS2,10526,663963,2621.00,2617.91,2601.00,4.59,WI,2005
E_CCS3,993,673496,2621.00,2616.11,2601.00,4.33,WI,2005
E_CCS4,123,674366,2621.00,2615.77,2601.00,4.99,WI,2005
E_CCS5,3,674486,2621.00,2618.33,2617.00,2.31,WI,2005
FEMALE,674447,42,1.00,0.58,0.00,0.49,WI,2005
HCUP_ED,674489,0,4.00,1.47,0.00,1.93,WI,2005
HCUP_OS,674489,0,0.00,0.00,0.00,0.00,WI,2005
Homeless,234,674255,1.00,1.00,1.00,0.00,WI,2005
LOS,674396,93,365.00,4.30,0.00,7.51,WI,2005
LOS_X,674489,0,5427.00,4.42,0.00,16.22,WI,2005
MEDINCSTQ,668622,5867,4.00,2.39,1.00,1.11,WI,2005
MDC,674489,0,25.00,10.03,1.00,5.72,WI,2005
MDC18,674489,0,25.00,10.03,0.00,5.72,WI,2005
NECODE,674489,0,5.00,0.16,0.00,0.42,WI,2005
NEOMAT,674489,0,3.00,0.32,0.00,0.66,WI,2005
NPR,674489,0,6.00,1.39,0.00,1.64,WI,2005
PAY1,669145,5344,6.00,2.20,1.00,1.16,WI,2005
PAY2,333639,340850,6.00,2.99,1.00,0.91,WI,2005
PL_CBSA,673895,594,2.00,1.57,0.00,0.73,WI,2005
PL_MSA1993,673895,594,1.00,0.67,0.00,0.47,WI,2005
PL_NHCS2006,673895,594,6.00,3.39,1.00,1.71,WI,2005
PL_RUCA10_2005,668629,5860,10.00,3.09,1.00,3.11,WI,2005
PL_RUCA2005,668629,5860,10.60,3.13,1.00,3.20,WI,2005
PL_RUCA4_2005,668629,5860,4.00,1.62,1.00,1.03,WI,2005
PL_RUCC2003,673895,594,9.00,2.96,1.00,2.12,WI,2005
PL_UIC2003,673895,594,12.00,2.75,1.00,2.30,WI,2005
PL_UR_CAT4,673895,594,4.00,2.08,1.00,1.04,WI,2005
PL_UR_CAT5,673895,594,5.00,2.10,1.00,1.08,WI,2005
PRCCS1,412345,262144,231.00,117.97,1.00,59.55,WI,2005
PRCCS2,230793,443696,231.00,112.92,1.00,64.49,WI,2005
PRCCS3,138455,536034,231.00,112.05,1.00,68.15,WI,2005
PRCCS4,77752,596737,231.00,109.89,1.00,69.88,WI,2005
PRCCS5,48892,625597,231.00,111.05,1.00,73.27,WI,2005
PRCCS6,30072,644417,231.00,127.61,1.00,78.01,WI,2005
PRDAY1,412384,262105,365.00,1.02,-3.00,2.90,WI,2005
PSTCO2,673906,583,78010.00,53925.98,1003.00,6181.57,WI,2005
RACE,632272,42217,6.00,1.28,1.00,0.84,WI,2005
TOTCHG,674299,190,972032.00,16700.77,25.00,27807.67,WI,2005
AYEAR,674489,0,2005.00,2004.99,1990.00,0.11,WI,2005
DMONTH,674489,0,12.00,6.44,1.00,3.44,WI,2005
BMONTH,674489,0,12.00,6.51,1.00,3.42,WI,2005
