field,count,count_null,max,mean,min,stddev_samp,state,year
DSNUM,387772,0,12.00,12.00,12.00,0.00,CO,1995
DSTYPE,387772,0,2.00,2.00,2.00,0.00,CO,1995
AGE,387642,130,116.00,42.45,0.00,28.16,CO,1995
AGEDAY,58672,329100,364.00,14.67,0.00,54.85,CO,1995
SEX,387673,99,2.00,1.59,1.00,0.49,CO,1995
RACE,315100,72672,6.00,1.46,1.00,1.04,CO,1995
ADAYWK,387769,3,7.00,3.98,1.00,1.84,CO,1995
AMONTH,387772,0,12.00,6.43,1.00,3.45,CO,1995
DQTR,387772,0,4.00,2.48,0.00,1.12,CO,1995
LOS,387446,326,1372.00,4.38,0.00,7.19,CO,1995
LOS_X,387770,2,3660.00,4.39,-28.00,9.58,CO,1995
DISP,387769,3,20.00,2.04,1.00,2.91,CO,1995
DIED,387769,3,1.00,0.02,0.00,0.13,CO,1995
NEOMAT,387772,0,3.00,0.42,0.00,0.72,CO,1995
ATYPE,350516,37256,4.00,2.19,1.00,0.99,CO,1995
ASOURCE,348784,38988,5.00,3.71,1.00,1.82,CO,1995
DXSYS,387772,0,1.00,1.00,1.00,0.00,CO,1995
DSNDX,387772,0,15.00,15.00,15.00,0.00,CO,1995
NDX,387772,0,15.00,4.35,1.00,2.95,CO,1995
DXV1,387756,16,0.00,0.00,0.00,0.00,CO,1995
DXV2,330188,57584,1.00,0.00,0.00,0.01,CO,1995
DXV3,260619,127153,1.00,0.00,0.00,0.01,CO,1995
DXV4,201076,186696,1.00,0.00,0.00,0.01,CO,1995
DXV5,151951,235821,1.00,0.00,0.00,0.01,CO,1995
DXV6,112562,275210,1.00,0.00,0.00,0.02,CO,1995
DXV7,82215,305557,1.00,0.00,0.00,0.02,CO,1995
DXV8,53037,334735,1.00,0.00,0.00,0.03,CO,1995
DXV9,37807,349965,1.00,0.00,0.00,0.02,CO,1995
DXV10,26316,361456,1.00,0.00,0.00,0.01,CO,1995
DXV11,16821,370951,1.00,0.00,0.00,0.02,CO,1995
DXV12,10550,377222,1.00,0.00,0.00,0.02,CO,1995
PRV15,239,387533,0.00,0.00,0.00,0.00,CO,1995
PCCHPR1,233330,154442,231.00,116.93,1.00,56.45,CO,1995
PCCHPR2,124770,263002,231.00,119.37,1.00,57.43,CO,1995
PCCHPR3,68676,319096,231.00,113.72,1.00,60.18,CO,1995
PCCHPR4,35149,352623,231.00,115.79,1.00,66.13,CO,1995
PCCHPR5,18520,369252,231.00,119.11,1.00,71.17,CO,1995
PCCHPR6,10984,376788,231.00,118.59,1.00,73.86,CO,1995
PCCHPR7,6911,380861,231.00,125.20,1.00,75.88,CO,1995
PCCHPR8,4095,383677,231.00,128.35,1.00,76.51,CO,1995
PCCHPR9,2738,385034,231.00,133.15,1.00,77.06,CO,1995
PCCHPR10,1883,385889,231.00,132.93,1.00,77.38,CO,1995
PCCHPR11,1143,386629,231.00,136.08,2.00,78.84,CO,1995
PCCHPR12,794,386978,231.00,139.09,1.00,80.29,CO,1995
PCCHPR13,553,387219,231.00,135.10,1.00,78.53,CO,1995
PCCHPR14,396,387376,231.00,138.82,1.00,77.06,CO,1995
PCCHPR15,239,387533,231.00,142.13,4.00,77.20,CO,1995
PRDAY1,233243,154529,3656.00,1.16,-4.00,8.27,CO,1995
DRG,387772,0,495.00,272.20,1.00,137.24,CO,1995
MDC,387772,0,25.00,10.32,1.00,5.68,CO,1995
DRGVER,387772,0,13.00,12.24,12.00,0.43,CO,1995
DRG10,387772,0,492.00,269.78,1.00,135.89,CO,1995
MDC10,387772,0,25.00,10.32,1.00,5.68,CO,1995
PAY1,387764,8,6.00,2.49,1.00,1.18,CO,1995
PAY1_N,387764,8,12.00,3.51,1.00,2.19,CO,1995
