field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,1315157,0,956.00,381.52,1.00,231.48,MI,2006
ADRGRISKMORTALITY,1315157,0,4.00,1.59,0.00,0.83,MI,2006
ADRGSEV,1315157,0,4.00,1.94,0.00,0.89,MI,2006
AGE,1315080,77,111.00,49.68,0.00,27.38,MI,2006
AGEDAY,141788,1173369,364.00,14.43,0.00,54.07,MI,2006
AGEMONTH,170714,1144443,131.00,9.89,0.00,25.59,MI,2006
AMONTH,1315157,0,12.00,6.48,1.00,3.43,MI,2006
ASOURCE,1238898,76259,5.00,3.07,1.00,1.96,MI,2006
ATYPE,1296964,18193,5.00,2.00,1.00,1.09,MI,2006
AWEEKEND,1315157,0,1.00,0.19,0.00,0.39,MI,2006
DaysCCU,1315157,0,99.00,0.07,0.00,0.92,MI,2006
DaysICU,1315157,0,99.00,0.30,0.00,2.42,MI,2006
DIED,1314990,167,1.00,0.02,0.00,0.13,MI,2006
DISPUB92,1314990,167,66.00,4.07,1.00,10.51,MI,2006
DISPUNIFORM,1314990,167,20.00,2.49,1.00,3.09,MI,2006
DQTR,1315157,0,4.00,2.50,1.00,1.12,MI,2006
DRG,1315157,0,579.00,299.62,1.00,159.60,MI,2006
DRG18,1315157,0,511.00,260.22,1.00,143.00,MI,2006
DRG24,1315157,0,579.00,310.68,1.00,164.81,MI,2006
DRGVER,1315157,0,24.00,23.25,23.00,0.43,MI,2006
DXCCS1,1314930,227,259.00,146.93,1.00,64.79,MI,2006
DXCCS2,1231312,83845,259.00,122.10,1.00,63.95,MI,2006
DXCCS3,1113776,201381,259.00,119.83,1.00,63.31,MI,2006
DXCCS4,1000463,314694,259.00,117.89,1.00,63.60,MI,2006
DXCCS5,888449,426708,259.00,117.02,1.00,64.41,MI,2006
DXCCS6,778846,536311,259.00,117.27,1.00,65.63,MI,2006
DXCCS7,675253,639904,259.00,117.76,1.00,66.54,MI,2006
DXCCS8,573465,741692,259.00,118.76,1.00,67.68,MI,2006
DXCCS9,487615,827542,259.00,120.28,1.00,68.85,MI,2006
DXCCS10,406539,908618,259.00,121.34,1.00,69.56,MI,2006
DXCCS11,317744,997413,259.00,121.43,1.00,70.82,MI,2006
DXCCS12,251318,1063839,259.00,123.20,1.00,71.83,MI,2006
DXCCS13,207854,1107303,259.00,124.23,1.00,72.77,MI,2006
DXCCS14,169700,1145457,259.00,125.28,1.00,73.39,MI,2006
DXCCS15,133692,1181465,259.00,127.03,1.00,74.33,MI,2006
DXCCS16,100544,1214613,259.00,128.19,1.00,75.05,MI,2006
DXCCS17,81017,1234140,259.00,128.78,1.00,75.56,MI,2006
DXCCS18,66291,1248866,259.00,130.45,1.00,76.37,MI,2006
DXCCS19,53849,1261308,259.00,131.19,1.00,77.15,MI,2006
DXCCS20,43287,1271870,259.00,132.32,1.00,77.89,MI,2006
DXCCS21,34386,1280771,259.00,132.26,1.00,77.60,MI,2006
DXCCS22,27992,1287165,259.00,132.79,1.00,78.13,MI,2006
DXCCS23,22954,1292203,259.00,132.90,1.00,78.60,MI,2006
DXCCS24,18644,1296513,259.00,133.23,1.00,78.69,MI,2006
DXCCS25,14838,1300319,259.00,135.03,1.00,79.69,MI,2006
