field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,651754,29,109.00,46.53,0.00,28.19,WA,2010
AGEDAY,89096,562687,364.00,10.46,0.00,46.55,WA,2010
AGEMONTH,103085,548698,131.00,8.04,0.00,23.53,WA,2010
AHOUR,651783,0,2300.00,1207.71,0.00,627.89,WA,2010
AMONTH,651783,0,12.00,6.50,1.00,3.44,WA,2010
ATYPE,651782,1,5.00,2.19,1.00,1.10,WA,2010
AWEEKEND,651783,0,1.00,0.20,0.00,0.40,WA,2010
DHOUR,651783,0,2300.00,1388.46,0.00,307.73,WA,2010
DIED,651783,0,1.00,0.02,0.00,0.13,WA,2010
DISPUB04,651783,0,66.00,3.61,1.00,9.85,WA,2010
DISPUNIFORM,651783,0,20.00,2.22,1.00,3.01,WA,2010
DQTR,651783,0,4.00,2.50,1.00,1.12,WA,2010
DRG,651783,0,999.00,551.71,1.00,265.48,WA,2010
DRG24,651783,0,579.00,323.13,1.00,159.94,WA,2010
DRGVER,651783,0,28.00,27.25,27.00,0.43,WA,2010
DRG_NoPOA,651783,0,999.00,551.06,1.00,265.14,WA,2010
DXCCS1,651749,34,670.00,180.20,1.00,123.64,WA,2010
DXCCS2,606547,45236,670.00,167.75,1.00,145.62,WA,2010
DXCCS3,542821,108962,670.00,171.27,1.00,153.94,WA,2010
DXCCS4,484797,166986,670.00,173.30,1.00,161.48,WA,2010
DXCCS5,430728,221055,670.00,174.84,1.00,166.35,WA,2010
DXCCS6,381443,270340,670.00,176.59,1.00,168.85,WA,2010
DXCCS7,336980,314803,670.00,178.86,1.00,171.09,WA,2010
DXCCS8,296623,355160,670.00,180.33,1.00,171.70,WA,2010
DXCCS9,259779,392004,670.00,181.76,1.00,172.12,WA,2010
DXCCS10,226225,425558,670.00,182.95,1.00,172.29,WA,2010
DXCCS11,195876,455907,670.00,183.85,1.00,170.79,WA,2010
DXCCS12,168307,483476,670.00,184.96,1.00,170.74,WA,2010
DXCCS13,143472,508311,670.00,185.43,1.00,169.71,WA,2010
DXCCS14,119683,532100,670.00,185.96,1.00,168.31,WA,2010
DXCCS15,93652,558131,670.00,186.79,1.00,168.32,WA,2010
DXCCS16,59329,592454,670.00,187.23,1.00,166.77,WA,2010
DXCCS17,49606,602177,670.00,189.00,1.00,167.42,WA,2010
DXCCS18,40871,610912,670.00,187.95,1.00,165.23,WA,2010
DXCCS19,31191,620592,670.00,188.63,1.00,165.59,WA,2010
DXCCS20,25433,626350,670.00,187.95,1.00,163.98,WA,2010
DXCCS21,20276,631507,670.00,185.44,1.00,159.87,WA,2010
DXCCS22,16128,635655,670.00,187.39,1.00,160.62,WA,2010
DXCCS23,13177,638606,670.00,187.15,1.00,158.17,WA,2010
DXCCS24,10400,641383,670.00,188.34,1.00,161.17,WA,2010
DXCCS25,6345,645438,670.00,186.58,1.00,157.85,WA,2010
DaysToEvent,651783,0,18624.00,15413.86,12158.00,1742.65,WA,2010
E_CCS1,100677,551106,2621.00,2537.04,662.00,376.71,WA,2010
E_CCS2,18421,633362,2621.00,2554.24,662.00,350.21,WA,2010
