field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,790430,62,109.00,46.71,0.00,27.86,AZ,2010
AGEDAY,98791,691701,364.00,15.49,0.00,55.95,AZ,2010
AGEMONTH,121638,668854,131.00,11.03,0.00,26.88,AZ,2010
AHOUR,790488,4,2300.00,1272.32,0.00,634.67,AZ,2010
AMONTH,790492,0,12.00,6.46,1.00,3.48,AZ,2010
ATYPE,790253,239,5.00,1.96,1.00,1.11,AZ,2010
AWEEKEND,790492,0,1.00,0.21,0.00,0.40,AZ,2010
BWT,84863,705629,7952.00,3273.79,242.00,561.33,AZ,2010
DHOUR,790486,6,2300.00,1444.34,0.00,312.35,AZ,2010
DIED,787692,2800,1.00,0.01,0.00,0.11,AZ,2010
DISPUB04,790491,1,70.00,4.54,1.00,12.32,AZ,2010
DISPUNIFORM,790491,1,99.00,2.18,1.00,2.95,AZ,2010
DNR,11032,779460,1.00,1.00,1.00,0.00,AZ,2010
DQTR,790492,0,4.00,2.49,1.00,1.12,AZ,2010
DRG,790492,0,999.00,531.30,1.00,267.38,AZ,2010
DRG24,790492,0,579.00,314.28,1.00,160.76,AZ,2010
DRGVER,790492,0,28.00,27.25,27.00,0.43,AZ,2010
DRG_NoPOA,790492,0,999.00,531.30,1.00,267.38,AZ,2010
DXCCS1,790478,14,670.00,171.15,1.00,106.60,AZ,2010
DXCCS2,759821,30671,670.00,152.30,1.00,130.56,AZ,2010
DXCCS3,678628,111864,670.00,158.76,1.00,142.60,AZ,2010
DXCCS4,611694,178798,670.00,162.90,1.00,152.94,AZ,2010
DXCCS5,552032,238460,670.00,165.85,1.00,159.48,AZ,2010
DXCCS6,497263,293229,670.00,169.57,1.00,163.78,AZ,2010
DXCCS7,445005,345487,670.00,173.02,1.00,166.38,AZ,2010
DXCCS8,395339,395153,670.00,176.11,1.00,167.27,AZ,2010
DXCCS9,348317,442175,670.00,178.49,1.00,167.40,AZ,2010
DXCCS10,304289,486203,670.00,179.99,1.00,166.99,AZ,2010
DXCCS11,264036,526456,670.00,181.22,1.00,166.16,AZ,2010
DXCCS12,227511,562981,670.00,182.69,1.00,165.71,AZ,2010
DXCCS13,194402,596090,670.00,183.61,1.00,164.96,AZ,2010
DXCCS14,165177,625315,670.00,184.29,1.00,163.91,AZ,2010
DXCCS15,138943,651549,670.00,185.25,1.00,163.24,AZ,2010
DXCCS16,114007,676485,670.00,184.91,1.00,162.62,AZ,2010
