field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,428993,55,115.00,49.85,0.00,28.03,AR,2005
AGEDAY,44851,384197,364.00,15.89,0.00,56.12,AR,2005
AGEMONTH,55116,373932,131.00,11.43,0.00,27.97,AR,2005
AHOUR,429048,0,2300.00,1265.73,0.00,574.43,AR,2005
AMONTH,429047,1,12.00,6.41,1.00,3.46,AR,2005
APGAR1,4383,424665,10.00,7.71,1.00,1.66,AR,2005
APGAR5,37736,391312,10.00,8.85,0.00,0.86,AR,2005
ASOURCE,420656,8392,5.00,3.46,1.00,1.88,AR,2005
ATYPE,428949,99,4.00,2.20,1.00,0.96,AR,2005
AWEEKEND,429047,1,1.00,0.17,0.00,0.38,AR,2005
BWT,38143,390905,9131.00,3285.84,250.00,810.00,AR,2005
DHOUR,326830,102218,2300.00,1342.53,0.00,345.37,AR,2005
DIED,428244,804,1.00,0.02,0.00,0.16,AR,2005
DISPUB92,428244,804,71.00,5.44,1.00,13.87,AR,2005
DISPUNIFORM,428244,804,99.00,2.46,1.00,3.46,AR,2005
DQTR,429048,0,4.00,2.47,1.00,1.12,AR,2005
DRG,429048,0,559.00,282.44,1.00,150.84,AR,2005
DRG18,429048,0,511.00,261.82,1.00,143.72,AR,2005
DRGVER,429048,0,23.00,22.24,22.00,0.43,AR,2005
DXCCS1,428629,419,259.00,146.52,1.00,65.22,AR,2005
DXCCS2,396632,32416,259.00,126.63,1.00,64.77,AR,2005
DXCCS3,345213,83835,259.00,121.56,1.00,64.26,AR,2005
DXCCS4,295571,133477,259.00,118.05,1.00,64.01,AR,2005
DXCCS5,248688,180360,259.00,116.25,1.00,64.27,AR,2005
DXCCS6,204702,224346,259.00,116.29,1.00,64.73,AR,2005
DXCCS7,165765,263283,259.00,117.15,1.00,65.61,AR,2005
DXCCS8,128349,300699,259.00,117.61,1.00,66.33,AR,2005
DXCCS9,81838,347210,259.00,118.97,1.00,67.50,AR,2005
E_CCS1,64411,364637,2621.00,2611.64,2601.00,6.15,AR,2005
E_CCS2,27386,401662,2621.00,2612.27,2601.00,6.57,AR,2005
E_CCS3,6475,422573,2621.00,2619.21,2601.00,4.13,AR,2005
E_CCS4,509,428539,2621.00,2616.70,2601.00,4.50,AR,2005
E_CCS5,98,428950,2621.00,2618.81,2601.00,4.31,AR,2005
E_CCS6,2,429046,2621.00,2621.00,2621.00,0.00,AR,2005
FEMALE,428988,60,1.00,0.60,0.00,0.49,AR,2005
HCUP_ED,429048,0,4.00,0.46,0.00,0.71,AR,2005
HCUP_OS,429048,0,1.00,0.07,0.00,0.25,AR,2005
LOS,429007,41,364.00,5.12,0.00,8.22,AR,2005
LOS_X,429047,1,1632.00,5.18,0.00,10.54,AR,2005
MEDINCSTQ,418830,10218,4.00,2.38,1.00,1.12,AR,2005
MDC,429048,0,25.00,9.85,0.00,5.93,AR,2005
MDC18,429048,0,25.00,9.85,0.00,5.93,AR,2005
MDNUM1_R,422253,6795,6253.00,2489.59,2.00,1579.29,AR,2005
MDNUM2_R,185261,243787,6572.00,2494.28,1.00,1614.85,AR,2005
MDNUM3_R,83839,345209,6623.00,2384.22,1.00,1477.98,AR,2005
MDNUM4_R,26559,402489,6725.00,2855.81,20.00,1766.62,AR,2005
MRN_R,429047,1,595420.00,391646.13,4.00,149885.54,AR,2005
NDX,429048,0,9.00,5.35,0.00,2.68,AR,2005
NECODE,429048,0,6.00,0.23,0.00,0.61,AR,2005
NEOMAT,429048,0,3.00,0.29,0.00,0.63,AR,2005
NPR,429048,0,6.00,1.22,0.00,1.62,AR,2005
PAY1,429034,14,6.00,2.07,1.00,1.24,AR,2005
PAY2,207728,221320,6.00,2.72,1.00,1.05,AR,2005
PL_CBSA,428796,252,2.00,1.32,0.00,0.83,AR,2005
