field,count,count_null,max,mean,min,stddev_samp,state,year
DSNUM,1079678,0,10.00,10.00,10.00,0.00,NJ,1995
DSTYPE,1079678,0,1.00,1.00,1.00,0.00,NJ,1995
AGE,1079455,223,115.00,46.28,0.00,27.91,NJ,1995
AGEDAY,130824,948854,364.00,18.32,0.00,60.49,NJ,1995
SEX,1079623,55,2.00,1.58,1.00,0.49,NJ,1995
RACE,1047713,31965,6.00,1.50,1.00,0.99,NJ,1995
ADAYWK,1079678,0,7.00,3.95,1.00,1.83,NJ,1995
AMONTH,1079678,0,12.00,6.42,1.00,3.45,NJ,1995
DQTR,1079678,0,4.00,2.48,1.00,1.12,NJ,1995
LOS,1078509,1169,1018.00,6.30,0.00,10.38,NJ,1995
LOS_X,1079678,0,1018.00,6.30,0.00,10.44,NJ,1995
DISP,1079678,0,20.00,2.09,1.00,3.53,NJ,1995
DIED,1079678,0,1.00,0.03,0.00,0.18,NJ,1995
NEOMAT,1079678,0,3.00,0.34,0.00,0.66,NJ,1995
ATYPE,1079678,0,4.00,2.04,1.00,1.07,NJ,1995
ASOURCE,1074221,5457,5.00,3.23,1.00,1.96,NJ,1995
DXSYS,1079678,0,1.00,1.00,1.00,0.00,NJ,1995
DSNDX,1079678,0,10.00,10.00,10.00,0.00,NJ,1995
NDX,1079678,0,10.00,4.24,1.00,2.66,NJ,1995
DXV1,1079642,36,0.00,0.00,0.00,0.00,NJ,1995
DXV2,903188,176490,0.00,0.00,0.00,0.00,NJ,1995
DXV3,713509,366169,0.00,0.00,0.00,0.00,NJ,1995
DXV4,559130,520548,0.00,0.00,0.00,0.00,NJ,1995
DXV5,432181,647497,0.00,0.00,0.00,0.00,NJ,1995
DXV6,325915,753763,0.00,0.00,0.00,0.00,NJ,1995
DXV7,243403,836275,0.00,0.00,0.00,0.00,NJ,1995
DXV8,178867,900811,0.00,0.00,0.00,0.00,NJ,1995
DXV9,127735,951943,0.00,0.00,0.00,0.00,NJ,1995
DXV10,15010,1064668,0.00,0.00,0.00,0.00,NJ,1995
DCCHPR1,1079678,0,259.00,141.30,1.00,64.91,NJ,1995
DCCHPR2,903306,176372,260.00,124.45,1.00,67.89,NJ,1995
DCCHPR3,713587,366091,260.00,119.99,1.00,66.02,NJ,1995
DCCHPR4,559185,520493,260.00,117.52,1.00,65.15,NJ,1995
DCCHPR5,432222,647456,260.00,116.74,1.00,65.25,NJ,1995
DCCHPR6,325927,753751,260.00,116.76,1.00,66.09,NJ,1995
DCCHPR7,243411,836267,260.00,117.40,1.00,66.84,NJ,1995
DCCHPR8,178870,900808,260.00,118.67,1.00,68.42,NJ,1995
DCCHPR9,127739,951939,260.00,124.30,1.00,73.38,NJ,1995
DCCHPR10,15010,1064668,260.00,260.00,260.00,0.00,NJ,1995
PRSYS,1079678,0,1.00,1.00,1.00,0.00,NJ,1995
DSNPR,1079678,0,8.00,8.00,8.00,0.00,NJ,1995
NPR,1079678,0,8.00,1.52,0.00,1.70,NJ,1995
PRV1,727914,351764,0.00,0.00,0.00,0.00,NJ,1995
PRV2,408514,671164,0.00,0.00,0.00,0.00,NJ,1995
PRV3,230462,849216,0.00,0.00,0.00,0.00,NJ,1995
PRV4,122066,957612,0.00,0.00,0.00,0.00,NJ,1995
PRV5,67626,1012052,0.00,0.00,0.00,0.00,NJ,1995
PRV6,42586,1037092,0.00,0.00,0.00,0.00,NJ,1995
PRV7,25780,1053898,0.00,0.00,0.00,0.00,NJ,1995
PRV8,16796,1062882,0.00,0.00,0.00,0.00,NJ,1995
PCCHPR1,727938,351740,231.00,128.40,1.00,62.55,NJ,1995
PCCHPR2,408527,671151,231.00,133.01,1.00,63.33,NJ,1995
PCCHPR3,230469,849209,231.00,131.43,1.00,67.10,NJ,1995
PCCHPR4,122069,957609,231.00,142.20,1.00,68.38,NJ,1995
PCCHPR5,67626,1012052,231.00,145.44,1.00,70.79,NJ,1995
PCCHPR6,42586,1037092,231.00,148.06,1.00,71.94,NJ,1995
PCCHPR7,25780,1053898,231.00,154.93,1.00,70.70,NJ,1995
PCCHPR8,16796,1062882,231.00,157.48,1.00,70.57,NJ,1995
PRDAY1,727938,351740,810.00,1.86,0.00,4.82,NJ,1995
PRDAY2,408527,671151,807.00,2.48,0.00,6.13,NJ,1995
PRDAY3,230469,849209,807.00,3.25,0.00,7.46,NJ,1995
PRDAY4,122069,957609,761.00,4.49,0.00,9.54,NJ,1995
PRDAY5,67626,1012052,677.00,5.77,0.00,11.23,NJ,1995
PRDAY6,42586,1037092,731.00,7.40,0.00,14.35,NJ,1995
PRDAY7,25780,1053898,545.00,8.67,0.00,15.21,NJ,1995
PRDAY8,16796,1062882,360.00,9.87,0.00,15.95,NJ,1995
DRG,1079678,0,495.00,260.77,1.00,139.80,NJ,1995
MDC,1079678,0,25.00,9.73,0.00,5.65,NJ,1995
DRGVER,1079678,0,13.00,12.24,12.00,0.43,NJ,1995
DRG10,1079678,0,492.00,257.32,1.00,137.54,NJ,1995
MDC10,1079678,0,25.00,9.73,1.00,5.65,NJ,1995
PAY1,1063048,16630,6.00,2.31,1.00,1.18,NJ,1995
PAY1_N,1063048,16630,12.00,3.03,1.00,2.11,NJ,1995
PAY2,201989,877689,6.00,2.81,1.00,0.76,NJ,1995
PAY2_N,201989,877689,12.00,3.44,1.00,1.55,NJ,1995
