field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,617034,30,106.00,45.85,0.00,28.47,WA,2005
AGEDAY,87762,529302,364.00,11.79,0.00,48.82,WA,2005
AGEMONTH,102661,514403,131.00,8.59,0.00,24.32,WA,2005
AMONTH,617064,0,12.00,6.47,1.00,3.45,WA,2005
ASOURCE,615610,1454,5.00,3.32,1.00,1.94,WA,2005
ATYPE,617064,0,5.00,2.25,1.00,1.06,WA,2005
AWEEKEND,617064,0,1.00,0.19,0.00,0.39,WA,2005
DIED,617064,0,1.00,0.02,0.00,0.14,WA,2005
DISPUB92,617064,0,65.00,3.20,1.00,8.74,WA,2005
DISPUNIFORM,617064,0,20.00,2.22,1.00,3.09,WA,2005
DQTR,617064,0,4.00,2.49,1.00,1.12,WA,2005
DRG,617064,0,559.00,293.97,1.00,145.97,WA,2005
DRG18,617064,0,511.00,274.55,1.00,139.88,WA,2005
DRGVER,617064,0,23.00,22.25,22.00,0.43,WA,2005
DXCCS1,617042,22,259.00,153.87,1.00,64.49,WA,2005
DXCCS2,555281,61783,259.00,130.92,1.00,67.42,WA,2005
DXCCS3,481892,135172,259.00,126.08,1.00,66.58,WA,2005
DXCCS4,414202,202862,259.00,122.11,1.00,66.55,WA,2005
DXCCS5,351524,265540,259.00,120.03,1.00,66.93,WA,2005
DXCCS6,295428,321636,259.00,119.56,1.00,67.53,WA,2005
DXCCS7,245226,371838,259.00,119.45,1.00,68.19,WA,2005
DXCCS8,199559,417505,259.00,119.70,1.00,69.14,WA,2005
DXCCS9,155713,461351,259.00,119.88,1.00,69.58,WA,2005
E_CCS1,82512,534552,2621.00,2612.09,2601.00,6.20,WA,2005
E_CCS2,19008,598056,2621.00,2613.91,2601.00,6.74,WA,2005
E_CCS3,6500,610564,2621.00,2619.60,2601.00,3.56,WA,2005
E_CCS4,413,616651,2621.00,2617.26,2601.00,4.97,WA,2005
E_CCS5,37,617027,2621.00,2618.41,2603.00,4.69,WA,2005
FEMALE,617051,13,1.00,0.59,0.00,0.49,WA,2005
HCUP_ED,617064,0,4.00,0.46,0.00,0.66,WA,2005
HCUP_OS,617064,0,1.00,0.01,0.00,0.10,WA,2005
LOS,617059,5,364.00,4.03,0.00,5.97,WA,2005
LOS_X,617064,0,833.00,4.03,0.00,6.23,WA,2005
MEDINCSTQ,604157,12907,4.00,2.38,1.00,1.11,WA,2005
MDC,617064,0,25.00,10.07,0.00,5.49,WA,2005
MDC18,617064,0,25.00,10.07,0.00,5.49,WA,2005
MDNUM1_R,613122,3942,20258.00,8564.90,7.00,5680.15,WA,2005
MDNUM2_R,385986,231078,21485.00,8605.70,7.00,5602.68,WA,2005
NDX,617064,0,9.00,5.37,0.00,2.85,WA,2005
NECODE,617064,0,5.00,0.18,0.00,0.50,WA,2005
NEOMAT,617064,0,3.00,0.40,0.00,0.71,WA,2005
NPR,617064,0,6.00,1.45,0.00,1.65,WA,2005
PAY1,617064,0,6.00,2.26,1.00,1.11,WA,2005
PL_CBSA,616680,384,2.00,1.80,0.00,0.50,WA,2005
PL_MSA1993,616680,384,1.00,0.80,0.00,0.40,WA,2005
PL_NHCS2006,616680,384,6.00,2.78,1.00,1.54,WA,2005
PL_RUCA10_2005,604283,12781,10.00,2.02,1.00,2.22,WA,2005
PL_RUCA2005,604283,12781,10.60,2.04,1.00,2.28,WA,2005
PL_RUCA4_2005,604283,12781,4.00,1.29,1.00,0.72,WA,2005
PL_RUCC2003,616680,384,9.00,2.18,1.00,1.58,WA,2005
PL_UIC2003,616680,384,12.00,2.05,1.00,1.81,WA,2005
PL_UR_CAT4,616680,384,4.00,1.66,1.00,0.84,WA,2005
PL_UR_CAT5,616680,384,5.00,1.67,1.00,0.86,WA,2005
PRCCS2,228283,388781,231.00,123.71,1.00,64.63,WA,2005
PRCCS3,131186,485878,231.00,122.66,1.00,68.63,WA,2005
PRCCS4,74839,542225,231.00,125.08,1.00,72.67,WA,2005
PRCCS5,45901,571163,231.00,126.44,1.00,77.06,WA,2005
PRCCS6,29511,587553,231.00,138.26,1.00,79.24,WA,2005
PSTCO2,616701,363,78030.00,52063.13,1003.00,5888.53,WA,2005
TOTCHG,616987,77,994700.00,19179.95,74.00,32000.70,WA,2005
AYEAR,617064,0,2005.00,2004.99,2002.00,0.10,WA,2005
