field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,247056,0,956.00,459.35,1.00,230.20,UT,2001
ADRGSEV,247056,0,4.00,1.66,0.00,0.86,UT,2001
AGE,246997,59,104.00,36.16,0.00,28.29,UT,2001
AGEDAY,53755,193301,364.00,11.72,0.00,49.27,UT,2001
AGEMONTH,61321,185735,131.00,7.11,0.00,22.10,UT,2001
AMONTH,246541,515,12.00,6.42,1.00,3.43,UT,2001
ASOURCE,241063,5993,5.00,3.93,1.00,1.73,UT,2001
ATYPE,241871,5185,4.00,2.51,1.00,0.94,UT,2001
AWEEKEND,246539,517,1.00,0.19,0.00,0.39,UT,2001
DIED,246741,315,1.00,0.01,0.00,0.12,UT,2001
DISPUB92,246741,315,72.00,1.71,1.00,2.62,UT,2001
DISPUNIFORM,246741,315,99.00,1.81,1.00,2.68,UT,2001
DQTR,247056,0,4.00,2.48,1.00,1.11,UT,2001
DRG,247056,0,523.00,299.71,1.00,132.32,UT,2001
DRG18,247056,0,511.00,297.93,1.00,131.81,UT,2001
DRGVER,247056,0,19.00,18.24,18.00,0.43,UT,2001
DXCCS1,246359,697,2608.00,164.35,1.00,60.96,UT,2001
DXCCS2,214493,32563,2621.00,185.93,1.00,351.25,UT,2001
DXCCS3,164330,82726,2621.00,249.81,1.00,527.99,UT,2001
DXCCS4,130467,116589,2621.00,291.27,1.00,618.26,UT,2001
DXCCS5,103546,143510,2621.00,320.50,1.00,671.49,UT,2001
DXCCS6,81728,165328,2621.00,348.01,1.00,715.02,UT,2001
DXCCS7,64959,182097,2621.00,367.44,1.00,743.44,UT,2001
DXCCS8,51699,195357,2621.00,405.93,1.00,792.88,UT,2001
DXCCS9,40795,206261,2621.00,437.94,1.00,829.66,UT,2001
DXCCS10,8751,238305,2621.00,2612.39,2601.00,5.86,UT,2001
FEMALE,245047,2009,1.00,0.61,0.00,0.49,UT,2001
LOS,247003,53,365.00,3.90,0.00,7.52,UT,2001
LOS_X,247056,0,3656.00,4.05,-7.00,15.41,UT,2001
MDC,247056,0,25.00,10.96,0.00,5.20,UT,2001
MDC18,247056,0,25.00,10.96,0.00,5.20,UT,2001
NDX,247056,0,10.00,4.49,0.00,2.82,UT,2001
NEOMAT,247056,0,3.00,0.61,0.00,0.80,UT,2001
NPR,247056,0,6.00,1.40,0.00,1.54,UT,2001
PAY1,245238,1818,6.00,2.56,1.00,1.13,UT,2001
PAY2,93377,153679,6.00,2.90,1.00,0.86,UT,2001
PRCCS1,158918,88138,231.00,120.77,1.00,52.84,UT,2001
PRCCS2,90981,156075,231.00,122.63,1.00,57.76,UT,2001
PRCCS3,48685,198371,231.00,121.23,1.00,63.94,UT,2001
PRCCS4,24383,222673,231.00,121.33,1.00,72.79,UT,2001
PRCCS5,14173,232883,231.00,125.62,1.00,79.28,UT,2001
PRCCS6,8361,238695,231.00,147.74,1.00,78.59,UT,2001
TOTCHG,242325,4731,935455.00,9339.32,25.00,19551.51,UT,2001
AYEAR,246539,517,2001.00,2000.99,1991.00,0.10,UT,2001
DMONTH,246547,509,12.00,6.45,1.00,3.43,UT,2001
BMONTH,246525,531,12.00,6.49,1.00,3.41,UT,2001
BYEAR,246525,531,2001.00,1964.48,1808.00,28.43,UT,2001
