field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,212610,30,108.00,48.22,0.00,29.32,NE,2007
AGEDAY,28948,183692,364.00,14.29,0.00,53.41,NE,2007
AGEMONTH,34047,178593,131.00,8.83,0.00,24.67,NE,2007
AMONTH,212640,0,12.00,6.43,1.00,3.45,NE,2007
ASOURCE,158837,53803,5.00,3.71,1.00,1.83,NE,2007
ATYPE,212404,236,5.00,2.36,1.00,0.98,NE,2007
AWEEKEND,212640,0,1.00,0.17,0.00,0.38,NE,2007
BLOOD,3037,209603,179.00,5.65,1.00,7.78,NE,2007
DIED,212524,116,1.00,0.02,0.00,0.14,NE,2007
DISPUB04,212524,116,71.00,4.90,1.00,12.87,NE,2007
DISPUNIFORM,212524,116,99.00,2.41,1.00,3.16,NE,2007
DQTR,212640,0,4.00,2.48,1.00,1.12,NE,2007
DRG,212640,0,999.00,367.96,1.00,211.15,NE,2007
DRG24,212640,0,579.00,315.05,1.00,158.44,NE,2007
DRGVER,212640,0,25.00,24.24,24.00,0.43,NE,2007
DXCCS1,212623,17,670.00,181.12,1.00,123.33,NE,2007
DXCCS2,195825,16815,670.00,168.77,1.00,142.09,NE,2007
DXCCS3,172072,40568,670.00,170.68,1.00,152.09,NE,2007
DXCCS4,151285,61355,670.00,170.57,1.00,156.92,NE,2007
DXCCS5,131647,80993,670.00,172.40,1.00,161.89,NE,2007
DXCCS6,113921,98719,670.00,175.13,1.00,165.22,NE,2007
DXCCS7,97506,115134,670.00,177.38,1.00,167.14,NE,2007
DXCCS8,82393,130247,670.00,179.73,1.00,168.11,NE,2007
DXCCS9,66940,145700,670.00,182.08,1.00,168.98,NE,2007
E_CCS1,36104,176536,2621.00,2553.21,662.00,336.57,NE,2007
E_CCS2,6468,206172,2621.00,2570.90,662.00,294.21,NE,2007
E_CCS3,1315,211325,2621.00,2567.07,662.00,315.16,NE,2007
E_CCS4,137,212503,2621.00,2546.71,662.00,368.17,NE,2007
E_CCS5,10,212630,2621.00,2619.60,2617.00,1.84,NE,2007
HCUP_ED,212640,0,4.00,0.42,0.00,0.78,NE,2007
HCUP_OS,212640,0,1.00,0.03,0.00,0.16,NE,2007
HOSPBRTH,212640,0,1.00,0.12,0.00,0.32,NE,2007
LOS,212640,0,271.00,4.37,0.00,6.07,NE,2007
LOS_X,212640,0,271.00,4.37,0.00,6.07,NE,2007
MDC,212640,0,24.00,9.84,0.00,5.48,NE,2007
MDC24,212640,0,24.00,9.84,0.00,5.48,NE,2007
MEDINCSTQ,210832,1808,4.00,2.38,1.00,1.11,NE,2007
NDX,212640,0,9.00,5.76,1.00,2.87,NE,2007
NECODE,212640,0,6.00,0.21,0.00,0.50,NE,2007
NEOMAT,212640,0,3.00,0.37,0.00,0.69,NE,2007
NPR,212640,0,6.00,1.45,0.00,1.72,NE,2007
PAY1,212640,0,6.00,2.12,1.00,1.12,NE,2007
PAY2,89849,122791,6.00,2.84,1.00,0.83,NE,2007
PL_CBSA,212427,213,2.00,1.32,0.00,0.82,NE,2007
PL_MSA1993,212427,213,1.00,0.51,0.00,0.50,NE,2007
PL_NCHS2006,212427,213,6.00,4.14,1.00,1.29,NE,2007
PL_RUCA10_2005,210847,1793,10.00,3.84,1.00,3.36,NE,2007
PL_RUCA2005,210847,1793,10.60,3.90,1.00,3.45,NE,2007
PL_RUCA4_2005,210847,1793,4.00,1.90,1.00,1.12,NE,2007
PL_RUCC2003,212427,213,9.00,4.06,1.00,2.48,NE,2007
PL_UIC2003,212427,213,12.00,4.99,1.00,3.51,NE,2007
PL_UR_CAT4,212427,213,4.00,2.68,1.00,0.82,NE,2007
PRCCS1,127546,85094,231.00,115.12,1.00,56.75,NE,2007
PRCCS2,76749,135891,231.00,114.41,1.00,64.60,NE,2007
PRCCS3,46832,165808,231.00,112.70,1.00,65.66,NE,2007
PRCCS4,28199,184441,231.00,113.76,1.00,67.75,NE,2007
PRCCS5,17814,194826,231.00,113.76,1.00,72.21,NE,2007
PRCCS6,12055,200585,231.00,112.28,1.00,73.80,NE,2007
PRDAY1,127594,85046,138.00,1.13,-4.00,2.96,NE,2007
PRDAY2,76734,135906,190.00,1.32,-4.00,3.71,NE,2007
PRDAY3,46822,165818,169.00,1.56,-3.00,4.05,NE,2007
PRDAY4,28194,184446,125.00,2.00,-4.00,5.06,NE,2007
PRDAY5,17809,194831,163.00,2.48,-3.00,6.06,NE,2007
PRDAY6,12052,200588,158.00,3.13,-3.00,7.09,NE,2007
PROCTYPE,212640,0,1.00,0.60,0.00,0.49,NE,2007
PSTCO2,212427,213,56045.00,30444.47,1043.00,3479.66,NE,2007
ZIPINC_QRTL,210832,1808,4.00,2.27,1.00,0.96,NE,2007
AYEAR,212640,0,2007.00,2006.99,2006.00,0.10,NE,2007
DMONTH,212640,0,12.00,6.45,1.00,3.45,NE,2007
BMONTH,212638,2,12.00,6.51,1.00,3.43,NE,2007
BYEAR,212638,2,2007.00,1958.33,1899.00,29.43,NE,2007
PRMONTH1,127594,85046,12.00,6.44,1.00,3.44,NE,2007
PRMONTH2,76734,135906,12.00,6.43,1.00,3.44,NE,2007
PRMONTH3,46822,165818,12.00,6.41,1.00,3.44,NE,2007
PRMONTH4,28194,184446,12.00,6.39,1.00,3.44,NE,2007
PRMONTH5,17809,194831,12.00,6.37,1.00,3.44,NE,2007
PRMONTH6,12052,200588,12.00,6.33,1.00,3.43,NE,2007
PRYEAR1,127594,85046,2007.00,2006.99,2006.00,0.09,NE,2007
PRYEAR2,76734,135906,2007.00,2006.99,2006.00,0.09,NE,2007
PRYEAR3,46822,165818,2007.00,2006.99,2006.00,0.10,NE,2007
PRYEAR4,28194,184446,2007.00,2006.99,2006.00,0.11,NE,2007
PRYEAR5,17809,194831,2007.00,2006.99,2006.00,0.12,NE,2007
PRYEAR6,12052,200588,2007.00,2006.98,2006.00,0.13,NE,2007
