field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,1825375,314,118.00,48.43,0.00,28.55,FL,1993
SEX,1825672,17,2.00,1.57,1.00,0.49,FL,1993
RACE,1810703,14986,6.00,1.40,1.00,0.84,FL,1993
DQTR,1825689,0,4.00,2.48,1.00,1.13,FL,1993
LOS,1825045,644,1972.00,5.79,0.00,7.87,FL,1993
DISP,1825689,0,20.00,2.25,1.00,3.54,FL,1993
DIED,1825689,0,1.00,0.03,0.00,0.17,FL,1993
ATYPE,1819496,6193,4.00,2.04,1.00,1.01,FL,1993
ASOURCE,1797025,28664,5.00,3.27,1.00,1.96,FL,1993
NDX,1825689,0,10.00,4.49,1.00,2.75,FL,1993
DXV1,1825658,31,0.00,0.00,0.00,0.00,FL,1993
DCCHPR1,1825689,0,259.00,143.76,1.00,64.18,FL,1993
NPR,1825689,0,10.00,1.27,0.00,1.69,FL,1993
PRV1,1038748,786941,0.00,0.00,0.00,0.00,FL,1993
PCCHPR1,1038769,786920,231.00,112.09,1.00,59.67,FL,1993
DRG,1825689,0,494.00,250.40,1.00,137.21,FL,1993
MDC,1825689,0,25.00,9.42,1.00,5.51,FL,1993
DRGVER,1825689,0,11.00,10.25,10.00,0.43,FL,1993
DRG10,1825689,0,492.00,249.88,1.00,136.85,FL,1993
MDC10,1825689,0,25.00,9.42,1.00,5.51,FL,1993
PAY1,1825689,0,6.00,2.21,1.00,1.24,FL,1993
DSTYPE,1825689,0,1.00,1.00,1.00,0.00,FL,1993
LOS_X,1825689,0,1972.00,5.79,0.00,7.92,FL,1993
NEOMAT,1825689,0,3.00,0.33,0.00,0.66,FL,1993
DXSYS,1825689,0,1.00,1.00,1.00,0.00,FL,1993
DSNDX,1825689,0,10.00,10.00,10.00,0.00,FL,1993
PRSYS,1825689,0,1.00,1.00,1.00,0.00,FL,1993
DSNPR,1825689,0,10.00,10.00,10.00,0.00,FL,1993
PRDAY1,1038442,787247,610.00,1.59,-2.00,3.81,FL,1993
PAY1_N,1825689,0,12.00,2.92,1.00,2.20,FL,1993
