field,count,count_null,max,mean,min,stddev_samp,state,year
HOSPID,1309273,2907,26177.00,26077.44,26002.00,52.52,MI,2005
ADRG,1312180,0,956.00,381.07,1.00,231.94,MI,2005
ADRGRISKMORTALITY,1312180,0,4.00,1.56,0.00,0.82,MI,2005
ADRGSEV,1312180,0,4.00,1.93,0.00,0.89,MI,2005
AGE,1312113,67,110.00,49.37,0.00,27.45,MI,2005
AGEDAY,142528,1169652,364.00,14.65,0.00,54.67,MI,2005
AGEMONTH,174595,1137585,131.00,10.65,0.00,26.38,MI,2005
AMONTH,1312179,1,12.00,6.44,1.00,3.44,MI,2005
ASOURCE,1237373,74807,5.00,3.08,1.00,1.96,MI,2005
ATYPE,1292990,19190,5.00,2.00,1.00,1.09,MI,2005
AWEEKEND,1312176,4,1.00,0.19,0.00,0.39,MI,2005
DaysCCU,1312180,0,93.00,0.06,0.00,0.69,MI,2005
DaysICU,1312180,0,99.00,0.22,0.00,1.90,MI,2005
DIED,1311910,270,1.00,0.02,0.00,0.14,MI,2005
DISPUB92,1311910,270,65.00,3.93,1.00,10.22,MI,2005
DISPUNIFORM,1311910,270,20.00,2.46,1.00,3.12,MI,2005
DQTR,1312180,0,4.00,2.48,1.00,1.12,MI,2005
DRG,1312180,0,559.00,283.29,1.00,151.45,MI,2005
DRG18,1312180,0,511.00,259.33,1.00,143.06,MI,2005
DRGVER,1312180,0,23.00,22.24,22.00,0.43,MI,2005
DXCCS1,1311935,245,259.00,147.11,1.00,64.62,MI,2005
DXCCS2,1218913,93267,259.00,124.06,1.00,63.09,MI,2005
DXCCS3,1091596,220584,259.00,120.24,1.00,63.09,MI,2005
DXCCS4,970111,342069,259.00,117.22,1.00,63.40,MI,2005
DXCCS5,852028,460152,259.00,115.94,1.00,64.15,MI,2005
DXCCS6,737775,574405,259.00,116.06,1.00,65.17,MI,2005
DXCCS7,630250,681930,259.00,116.30,1.00,66.01,MI,2005
DXCCS8,526474,785706,259.00,117.16,1.00,67.08,MI,2005
DXCCS9,439807,872373,259.00,118.24,1.00,68.03,MI,2005
DXCCS10,359649,952531,259.00,119.30,1.00,68.83,MI,2005
DXCCS11,276209,1035971,259.00,120.33,1.00,69.75,MI,2005
DXCCS12,210225,1101955,259.00,121.64,1.00,70.66,MI,2005
DXCCS13,170298,1141882,259.00,122.97,1.00,71.71,MI,2005
DXCCS14,135612,1176568,259.00,123.68,1.00,72.47,MI,2005
DXCCS15,104089,1208091,259.00,124.95,1.00,73.19,MI,2005
DXCCS16,71537,1240643,259.00,127.09,1.00,74.35,MI,2005
DXCCS17,57082,1255098,259.00,128.07,1.00,74.68,MI,2005
DXCCS18,46079,1266101,259.00,129.38,1.00,75.69,MI,2005
DXCCS19,37342,1274838,259.00,130.30,1.00,75.97,MI,2005
DXCCS20,30064,1282116,259.00,130.10,1.00,76.70,MI,2005
