field,count,count_null,max,mean,min,stddev_samp,state,year
DISPUB04,1043274,0,70.00,5.16,1.00,13.07,NJ,2012
DISPUNIFORM,1043274,0,20.00,2.60,1.00,3.16,NJ,2012
DQTR,1043274,0,4.00,2.49,1.00,1.12,NJ,2012
DRG,1043274,0,999.00,529.77,1.00,270.91,NJ,2012
DRG24,1043274,0,579.00,305.95,1.00,162.53,NJ,2012
DRGVER,1043274,0,30.00,29.25,29.00,0.43,NJ,2012
DRG_NoPOA,1043274,0,999.00,529.77,1.00,270.91,NJ,2012
DXCCS1,1043273,1,670.00,182.72,1.00,145.05,NJ,2012
DXCCS2,986568,56706,670.00,165.56,1.00,153.85,NJ,2012
DXCCS3,888414,154860,670.00,170.19,1.00,162.88,NJ,2012
DXCCS4,801238,242036,670.00,170.76,1.00,167.39,NJ,2012
DXCCS5,721219,322055,670.00,170.67,1.00,169.18,NJ,2012
DXCCS6,646195,397079,670.00,171.71,1.00,170.34,NJ,2012
DXCCS7,575475,467799,670.00,173.03,1.00,170.70,NJ,2012
DXCCS8,509394,533880,670.00,174.68,1.00,170.70,NJ,2012
DXCCS9,447232,596042,670.00,176.10,1.00,169.94,NJ,2012
DXCCS10,371585,671689,670.00,176.61,1.00,168.68,NJ,2012
DXCCS11,324316,718958,670.00,177.31,1.00,167.72,NJ,2012
DXCCS12,281634,761640,670.00,177.74,1.00,166.67,NJ,2012
DXCCS13,242750,800524,670.00,178.60,1.00,165.93,NJ,2012
DXCCS14,206117,837157,670.00,179.25,1.00,165.07,NJ,2012
DXCCS15,169102,874172,670.00,179.78,1.00,163.91,NJ,2012
DXCCS16,139083,904191,670.00,180.87,1.00,163.94,NJ,2012
DXCCS17,117371,925903,670.00,180.12,1.00,162.19,NJ,2012
DXCCS18,98403,944871,670.00,181.02,1.00,161.65,NJ,2012
DXCCS19,77543,965731,670.00,182.65,1.00,162.88,NJ,2012
DXCCS20,63398,979876,670.00,182.70,1.00,161.49,NJ,2012
DXCCS21,48625,994649,670.00,182.07,1.00,160.10,NJ,2012
DXCCS22,39936,1003338,670.00,182.29,1.00,158.77,NJ,2012
DXCCS23,31948,1011326,670.00,182.93,1.00,159.49,NJ,2012
DXCCS24,23730,1019544,670.00,185.50,1.00,161.79,NJ,2012
E_CCS1,148797,894477,2621.00,2550.76,662.00,341.58,NJ,2012
E_CCS2,35744,1007530,2621.00,2575.72,662.00,286.63,NJ,2012
E_CCS3,11734,1031540,2621.00,2576.82,662.00,283.14,NJ,2012
E_CCS4,5008,1038266,2621.00,2596.46,662.00,207.63,NJ,2012
E_CCS5,731,1042543,2621.00,2586.45,662.00,248.82,NJ,2012
E_CCS6,258,1043016,2621.00,2550.47,662.00,359.75,NJ,2012
E_CCS7,78,1043196,2621.00,2569.06,662.00,311.38,NJ,2012
E_CCS8,8,1043266,2620.00,2619.13,2613.00,2.47,NJ,2012
HCUP_ED,1043274,0,4.00,0.61,0.00,0.52,NJ,2012
HCUP_OS,1043274,0,4.00,0.03,0.00,0.19,NJ,2012
HOSPBRTH,1043274,0,1.00,0.10,0.00,0.29,NJ,2012
LOS,1043260,14,365.00,4.85,0.00,6.41,NJ,2012
LOS_X,1043274,0,924.00,4.86,0.00,6.76,NJ,2012
MDC,1043274,0,25.00,9.75,0.00,5.66,NJ,2012
MDC24,1043274,0,25.00,9.75,0.00,5.66,NJ,2012
MDC_NoPOA,1043274,0,25.00,9.75,0.00,5.66,NJ,2012
MDNUM1_R,1043274,0,71820.00,55715.27,45779.00,7089.96,NJ,2012
MDNUM2_R,690081,353193,72381.00,55803.14,45779.00,6959.73,NJ,2012
MEDINCSTQ,1033358,9916,4.00,2.30,1.00,1.11,NJ,2012
MOMNUM_R,110582,932692,10526361.00,6994389.48,745.00,3497478.90,NJ,2012
MRN_R,1043268,6,10753861.00,6379101.66,31.00,3747937.35,NJ,2012
NCHRONIC,1043274,0,21.00,4.07,0.00,3.51,NJ,2012
NCPT,1043274,0,192.00,2.45,0.00,9.27,NJ,2012
NDX,1043274,0,24.00,8.49,1.00,5.82,NJ,2012
NECODE,1043274,0,10.00,0.19,0.00,0.55,NJ,2012
NEOMAT,1043274,0,3.00,0.31,0.00,0.64,NJ,2012
NPR,1043274,0,25.00,1.74,0.00,2.21,NJ,2012
ORPROC,1043274,0,1.00,0.27,0.00,0.44,NJ,2012
OS_TIME,1043274,0,6722.00,0.65,0.00,25.56,NJ,2012
PAY1,1043274,0,6.00,2.24,1.00,1.15,NJ,2012
PAY2,412442,630832,6.00,2.73,1.00,1.00,NJ,2012
PAY3,46288,996986,6.00,2.98,1.00,1.09,NJ,2012
PL_CBSA,1042865,409,2.00,2.00,0.00,0.05,NJ,2012
PL_MSA1993,1042865,409,1.00,1.00,0.00,0.05,NJ,2012
PL_NCHS2006,1042865,409,6.00,2.00,1.00,0.66,NJ,2012
PL_RUCA10_2005,1032900,10374,10.00,1.09,1.00,0.49,NJ,2012
PL_RUCA2005,1032900,10374,10.60,1.10,1.00,0.51,NJ,2012
PL_RUCA4_2005,1032900,10374,4.00,1.02,1.00,0.15,NJ,2012
PL_RUCC2003,1042865,409,9.00,1.18,1.00,0.49,NJ,2012
PL_UIC2003,1042865,409,12.00,1.14,1.00,0.39,NJ,2012
PL_UR_CAT4,1042865,409,4.00,1.14,1.00,0.35,NJ,2012
PRCCS1,689380,353894,231.00,136.19,1.00,65.14,NJ,2012
PRCCS2,424163,619111,231.00,139.88,1.00,69.17,NJ,2012
PRCCS3,251867,791407,231.00,136.61,1.00,72.46,NJ,2012
PRCCS4,152338,890936,231.00,139.40,1.00,73.85,NJ,2012
PRCCS5,95928,947346,231.00,139.50,1.00,75.66,NJ,2012
PRCCS6,64766,978508,231.00,137.34,1.00,76.62,NJ,2012
PRCCS7,41993,1001281,231.00,134.31,1.00,78.04,NJ,2012
PRCCS8,28524,1014750,231.00,147.48,1.00,77.14,NJ,2012
PRCCS9,17903,1025371,231.00,149.52,1.00,76.97,NJ,2012
PRCCS10,11747,1031527,231.00,149.50,1.00,76.97,NJ,2012
PRCCS11,8142,1035132,231.00,148.90,1.00,77.03,NJ,2012
PRCCS12,6240,1037034,231.00,151.06,1.00,76.60,NJ,2012
PRCCS13,4700,1038574,231.00,153.44,1.00,76.65,NJ,2012
PRCCS14,3607,1039667,231.00,154.92,3.00,76.38,NJ,2012
PRCCS15,2781,1040493,231.00,151.52,1.00,77.37,NJ,2012
PRCCS16,2096,1041178,231.00,153.34,3.00,77.25,NJ,2012
PRCCS17,1588,1041686,231.00,157.29,3.00,75.61,NJ,2012
PRCCS18,1275,1041999,231.00,155.85,3.00,76.40,NJ,2012
PRCCS19,1018,1042256,231.00,153.89,1.00,75.81,NJ,2012
PRCCS20,653,1042621,231.00,153.37,4.00,76.17,NJ,2012
PRCCS21,312,1042962,231.00,152.85,29.00,75.19,NJ,2012
PRCCS22,257,1043017,231.00,149.71,4.00,75.72,NJ,2012
PRCCS23,195,1043079,231.00,148.77,29.00,75.28,NJ,2012
PRCCS24,156,1043118,231.00,146.90,4.00,75.94,NJ,2012
PRCCS25,106,1043168,231.00,147.54,29.00,76.48,NJ,2012
PRDAY1,689371,353903,263.00,1.47,-4.00,3.36,NJ,2012
PRDAY2,424156,619118,295.00,1.75,-4.00,3.89,NJ,2012
PRDAY3,251866,791408,266.00,2.16,-4.00,4.60,NJ,2012
PRDAY4,152337,890937,354.00,2.74,-4.00,5.77,NJ,2012
PRDAY5,95926,947348,263.00,3.38,-4.00,6.61,NJ,2012
PRDAY6,64763,978511,263.00,4.02,-4.00,7.58,NJ,2012
PRDAY7,41990,1001284,263.00,4.57,-4.00,8.60,NJ,2012
PRDAY8,28522,1014752,271.00,5.55,-3.00,9.88,NJ,2012
PRDAY9,17903,1025371,263.00,6.71,-3.00,11.53,NJ,2012
PRDAY10,11747,1031527,239.00,7.98,-2.00,12.55,NJ,2012
PRDAY11,8142,1035132,172.00,8.67,-2.00,12.63,NJ,2012
PRDAY12,6240,1037034,214.00,9.87,-1.00,14.45,NJ,2012
PRDAY13,4700,1038574,181.00,11.02,-1.00,16.01,NJ,2012
PRDAY14,3607,1039667,239.00,12.25,-1.00,16.78,NJ,2012
PRDAY15,2781,1040493,260.00,13.32,-1.00,17.93,NJ,2012
PRDAY16,2096,1041178,186.00,14.14,-3.00,18.33,NJ,2012
PRDAY17,1588,1041686,233.00,15.58,0.00,20.96,NJ,2012
PRDAY18,1275,1041999,247.00,15.62,0.00,21.46,NJ,2012
PRDAY19,1018,1042256,233.00,17.10,0.00,21.96,NJ,2012
PRDAY20,653,1042621,233.00,20.07,0.00,24.13,NJ,2012
PRDAY21,312,1042962,235.00,19.97,0.00,26.25,NJ,2012
PRDAY22,257,1043017,248.00,22.18,0.00,29.54,NJ,2012
PRDAY23,195,1043079,239.00,23.01,0.00,29.67,NJ,2012
PRDAY24,156,1043118,239.00,25.32,0.00,32.66,NJ,2012
PRDAY25,106,1043168,112.00,20.52,0.00,21.90,NJ,2012
PROCTYPE,1043274,0,3.00,0.90,0.00,0.80,NJ,2012
PSTCO,1015428,27846,34041.00,34019.22,34001.00,11.22,NJ,2012
PSTCO2,1042945,329,78030.00,34047.87,1001.00,1756.60,NJ,2012
RACE,1027042,16232,6.00,1.75,1.00,1.23,NJ,2012
READMIT,709647,333627,1.00,0.06,0.00,0.24,NJ,2012
TOTCHG,1043260,14,4655962.00,58478.38,110.00,84899.12,NJ,2012
TOTCHG_X,1043267,7,22790302.00,58538.63,110.00,89262.03,NJ,2012
TRAN_IN,1040652,2622,2.00,0.10,0.00,0.41,NJ,2012
TRAN_OUT,1043274,0,2.00,0.36,0.00,0.76,NJ,2012
YEAR,1043274,0,2012.00,2012.00,2012.00,0.00,NJ,2012
ZIPINC_QRTL,1033358,9916,4.00,3.10,1.00,1.08,NJ,2012
AYEAR,1043274,0,2012.00,2011.99,2009.00,0.11,NJ,2012
