field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,102471,6,106.00,48.06,0.00,29.73,SD,2007
AGEDAY,13785,88692,364.00,16.65,0.00,59.04,SD,2007
AGEMONTH,16427,86050,131.00,9.33,0.00,25.21,SD,2007
AMONTH,102477,0,12.00,6.46,1.00,3.46,SD,2007
ASOURCE,79049,23428,5.00,3.69,1.00,1.82,SD,2007
ATYPE,100619,1858,5.00,2.28,1.00,0.98,SD,2007
AWEEKEND,102477,0,1.00,0.18,0.00,0.38,SD,2007
DIED,102464,13,1.00,0.02,0.00,0.13,SD,2007
DISPUB04,102464,13,66.00,5.82,1.00,14.90,SD,2007
DISPUNIFORM,102464,13,20.00,2.26,1.00,2.98,SD,2007
DQTR,102477,0,4.00,2.49,1.00,1.12,SD,2007
DRG,102477,0,989.00,375.16,1.00,217.65,SD,2007
DRG24,102477,0,579.00,315.10,1.00,155.65,SD,2007
DRGVER,102477,0,25.00,24.25,24.00,0.43,SD,2007
DXCCS1,102477,0,670.00,195.59,1.00,143.01,SD,2007
DXCCS2,93499,8978,670.00,184.39,1.00,172.16,SD,2007
DXCCS3,82659,19818,670.00,176.56,1.00,168.13,SD,2007
DXCCS4,72671,29806,670.00,175.83,1.00,168.15,SD,2007
DXCCS5,63366,39111,670.00,174.84,1.00,167.00,SD,2007
DXCCS6,54740,47737,670.00,174.81,1.00,165.84,SD,2007
DXCCS7,46860,55617,670.00,175.21,1.00,166.08,SD,2007
DXCCS8,39443,63034,670.00,175.27,1.00,163.76,SD,2007
DXCCS9,33232,69245,670.00,175.01,1.00,163.39,SD,2007
DXCCS10,26692,75785,670.00,173.58,1.00,161.36,SD,2007
DXCCS11,22078,80399,670.00,175.81,1.00,162.62,SD,2007
DXCCS12,17983,84494,670.00,176.04,1.00,160.41,SD,2007
DXCCS13,14710,87767,670.00,177.77,1.00,161.30,SD,2007
DXCCS14,11936,90541,670.00,176.47,1.00,158.18,SD,2007
DXCCS15,9668,92809,670.00,177.90,1.00,158.29,SD,2007
DXCCS16,7828,94649,670.00,179.15,1.00,159.35,SD,2007
E_CCS2,4197,98280,2621.00,2454.94,662.00,533.28,SD,2007
E_CCS3,502,101975,2621.00,2317.48,662.00,705.37,SD,2007
E_CCS4,59,102418,2621.00,2052.05,662.00,891.96,SD,2007
E_CCS5,7,102470,2616.00,2334.71,662.00,737.60,SD,2007
E_CCS6,6,102471,2617.00,2612.00,2603.00,4.69,SD,2007
E_CCS7,4,102473,2613.00,2613.00,2613.00,0.00,SD,2007
E_CCS8,2,102475,2613.00,2613.00,2613.00,0.00,SD,2007
E_CCS9,2,102475,2613.00,2613.00,2613.00,0.00,SD,2007
FEMALE,102470,7,1.00,0.60,0.00,0.49,SD,2007
HCUP_ED,102477,0,4.00,0.71,0.00,1.06,SD,2007
HCUP_OS,102477,0,0.00,0.00,0.00,0.00,SD,2007
HOSPBRTH,102477,0,1.00,0.12,0.00,0.32,SD,2007
HospitalUnit,102477,0,4.00,1.16,1.00,0.61,SD,2007
LOS,102475,2,354.00,4.43,0.00,6.56,SD,2007
LOS_X,102477,0,1917.00,4.45,0.00,8.96,SD,2007
MDC,102477,0,25.00,10.35,0.00,5.75,SD,2007
MDC24,102477,0,25.00,10.35,0.00,5.76,SD,2007
MDNUM1_R,100617,1860,2719.00,1295.99,2.00,850.48,SD,2007
MDNUM2_R,55415,47062,2825.00,1400.82,2.00,858.31,SD,2007
MEDINCSTQ,100025,2452,4.00,2.39,1.00,1.08,SD,2007
MRN_R,102477,0,506786.00,381790.10,91.00,140894.44,SD,2007
NDX,102477,0,79.00,7.17,1.00,5.48,SD,2007
NECODE,102477,0,9.00,0.14,0.00,0.47,SD,2007
NEOMAT,102477,0,2.00,0.37,0.00,0.69,SD,2007
NPR,102477,0,44.00,1.36,0.00,2.04,SD,2007
PAY1,102477,0,6.00,2.16,1.00,1.19,SD,2007
PL_CBSA,101592,885,2.00,1.05,0.00,0.87,SD,2007
PL_MSA1993,101592,885,1.00,0.35,0.00,0.48,SD,2007
PL_NCHS2006,101592,885,6.00,4.94,1.00,0.90,SD,2007
PL_RUCA10_2005,100161,2316,10.00,5.24,1.00,3.71,SD,2007
PL_RUCA2005,100161,2316,10.60,5.31,1.00,3.80,SD,2007
PL_RUCA4_2005,100161,2316,4.00,2.35,1.00,1.25,SD,2007
PL_RUCC2003,101592,885,9.00,5.68,1.00,2.43,SD,2007
PL_UIC2003,101592,885,12.00,6.02,1.00,3.62,SD,2007
PL_UR_CAT4,101592,885,4.00,2.95,1.00,0.87,SD,2007
PRCCS1,56600,45877,231.00,116.28,1.00,56.20,SD,2007
PRCCS2,31971,70506,231.00,114.60,1.00,65.23,SD,2007
PRCCS3,18639,83838,231.00,109.74,1.00,69.21,SD,2007
PRCCS4,11237,91240,231.00,108.13,1.00,71.22,SD,2007
PRCCS5,7074,95403,231.00,110.76,1.00,73.78,SD,2007
PRCCS6,4634,97843,231.00,111.08,1.00,74.55,SD,2007
PRCCS7,3186,99291,231.00,108.86,1.00,75.10,SD,2007
PRCCS8,1769,100708,231.00,123.56,3.00,79.42,SD,2007
PRCCS9,1088,101389,231.00,118.05,1.00,78.67,SD,2007
PRCCS10,750,101727,231.00,118.19,4.00,77.58,SD,2007
PRCCS11,557,101920,231.00,122.86,3.00,79.39,SD,2007
PRCCS12,425,102052,231.00,123.67,1.00,79.87,SD,2007
PRCCS13,325,102152,231.00,124.83,1.00,79.11,SD,2007
PRDAY2,31971,70506,166.00,1.25,-3.00,3.85,SD,2007
PRDAY3,18639,83838,125.00,1.60,-3.00,4.62,SD,2007
PRDAY4,11237,91240,185.00,1.92,-2.00,5.23,SD,2007
PRDAY5,7074,95403,185.00,2.44,-2.00,6.22,SD,2007
PRDAY6,4634,97843,143.00,3.15,-3.00,7.73,SD,2007
PRDAY7,3186,99291,138.00,3.66,-2.00,8.09,SD,2007
PRDAY8,1769,100708,138.00,4.78,-2.00,9.66,SD,2007
PRDAY9,1088,101389,181.00,6.25,-2.00,11.81,SD,2007
PRDAY10,750,101727,207.00,6.86,-1.00,13.30,SD,2007
PRDAY11,557,101920,156.00,7.44,-1.00,13.86,SD,2007
PRDAY12,425,102052,146.00,8.92,-1.00,15.15,SD,2007
PRDAY13,325,102152,140.00,9.20,-1.00,14.43,SD,2007
PRDAY14,246,102231,112.00,10.83,-1.00,14.55,SD,2007
PRDAY15,187,102290,111.00,11.65,-1.00,15.17,SD,2007
PRDAY16,150,102327,118.00,12.81,-1.00,18.46,SD,2007
PRDAY17,115,102362,76.00,13.07,0.00,16.53,SD,2007
PRDAY18,101,102376,68.00,11.92,0.00,14.72,SD,2007
PRDAY19,83,102394,105.00,13.24,0.00,18.11,SD,2007
PRDAY20,73,102404,81.00,12.73,-1.00,14.99,SD,2007
PRDAY21,64,102413,112.00,13.81,0.00,18.62,SD,2007
PRDAY22,55,102422,152.00,17.58,0.00,25.34,SD,2007
PRDAY23,46,102431,83.00,10.93,0.00,14.63,SD,2007
PRDAY24,36,102441,87.00,13.22,0.00,17.19,SD,2007
PRDAY25,28,102449,89.00,14.43,0.00,19.44,SD,2007
PRDAY26,20,102457,89.00,19.95,0.00,24.33,SD,2007
PRDAY27,16,102461,89.00,19.38,0.00,24.16,SD,2007
PRDAY28,12,102465,90.00,30.08,0.00,29.85,SD,2007
PRDAY29,11,102466,110.00,34.91,4.00,34.12,SD,2007
PRDAY30,9,102468,124.00,35.22,8.00,36.58,SD,2007
PRDAY31,8,102469,151.00,29.13,2.00,49.77,SD,2007
PRDAY32,8,102469,60.00,26.88,0.00,19.64,SD,2007
PRDAY33,8,102469,74.00,34.75,0.00,26.32,SD,2007
PRDAY34,6,102471,81.00,35.17,0.00,31.34,SD,2007
PRDAY35,6,102471,130.00,34.67,1.00,49.26,SD,2007
PRDAY36,4,102473,133.00,62.00,20.00,49.36,SD,2007
PRDAY37,3,102474,46.00,38.33,33.00,6.81,SD,2007
PRDAY38,2,102475,37.00,18.50,0.00,26.16,SD,2007
PRDAY39,2,102475,46.00,44.00,42.00,2.83,SD,2007
PRDAY40,2,102475,27.00,14.00,1.00,18.38,SD,2007
PRDAY41,2,102475,44.00,38.50,33.00,7.78,SD,2007
PRDAY42,2,102475,36.00,20.00,4.00,22.63,SD,2007
PSTCO,88975,13502,46137.00,46076.21,46003.00,36.77,SD,2007
PSTCO2,101592,885,56045.00,43849.68,1001.00,6869.11,SD,2007
RACE,102477,0,6.00,1.98,1.00,1.88,SD,2007
ZIPINC_QRTL,100025,2452,4.00,1.94,1.00,0.88,SD,2007
HOSPID,102295,182,46054.00,46027.16,46001.00,7.86,SD,2007
AYEAR,102477,0,2007.00,2006.99,2002.00,0.10,SD,2007
DMONTH,102477,0,12.00,6.48,1.00,3.46,SD,2007
BMONTH,102477,0,12.00,6.52,1.00,3.42,SD,2007
BYEAR,102477,0,2007.00,1958.48,1901.00,29.84,SD,2007
PRMONTH32,8,102469,9.00,5.25,3.00,2.19,SD,2007
PRMONTH33,8,102469,9.00,5.50,3.00,2.00,SD,2007
PRMONTH34,6,102471,7.00,5.17,4.00,1.47,SD,2007
PRMONTH35,6,102471,8.00,5.33,3.00,1.86,SD,2007
PRMONTH36,4,102473,8.00,5.25,4.00,1.89,SD,2007
PRMONTH37,3,102474,5.00,4.33,4.00,0.58,SD,2007
PRMONTH38,2,102475,4.00,3.00,2.00,1.41,SD,2007
PRMONTH39,2,102475,4.00,4.00,4.00,0.00,SD,2007
PRMONTH40,2,102475,3.00,2.50,2.00,0.71,SD,2007
PRMONTH41,2,102475,4.00,4.00,4.00,0.00,SD,2007
PRMONTH42,2,102475,4.00,3.00,2.00,1.41,SD,2007
PRYEAR2,31971,70506,2007.00,2006.99,2006.00,0.09,SD,2007
PRYEAR3,18639,83838,2007.00,2006.99,2006.00,0.10,SD,2007
PRYEAR4,11237,91240,2007.00,2006.99,2006.00,0.11,SD,2007
PRYEAR5,7074,95403,2007.00,2006.98,2006.00,0.12,SD,2007
PRYEAR6,4634,97843,2007.00,2006.98,2006.00,0.13,SD,2007
PRYEAR7,3186,99291,2007.00,2006.98,2006.00,0.15,SD,2007
PRYEAR8,1769,100708,2007.00,2006.97,2006.00,0.17,SD,2007
PRYEAR9,1088,101389,2007.00,2006.97,2006.00,0.18,SD,2007
PRYEAR10,750,101727,2007.00,2006.96,2006.00,0.19,SD,2007
PRYEAR11,557,101920,2007.00,2006.96,2006.00,0.20,SD,2007
PRYEAR12,425,102052,2007.00,2006.96,2006.00,0.20,SD,2007
PRYEAR13,325,102152,2007.00,2006.95,2006.00,0.22,SD,2007
PRYEAR14,246,102231,2007.00,2006.95,2006.00,0.22,SD,2007
PRYEAR15,187,102290,2007.00,2006.95,2006.00,0.21,SD,2007
PRYEAR16,150,102327,2007.00,2006.95,2006.00,0.21,SD,2007
