field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,295064,17,121.00,47.08,0.00,27.17,NV,2011
AGEDAY,37067,258014,364.00,9.38,0.00,43.31,NV,2011
AGEMONTH,42587,252494,131.00,8.01,0.00,23.95,NV,2011
AHOUR,295081,0,2300.00,1265.91,0.00,643.91,NV,2011
AMONTH,295081,0,12.00,6.43,1.00,3.45,NV,2011
ASOURCE,27129,267952,5.00,3.60,1.00,1.49,NV,2011
ATYPE,289648,5433,5.00,2.10,1.00,1.09,NV,2011
AWEEKEND,295081,0,1.00,0.21,0.00,0.41,NV,2011
DHOUR,295040,41,2300.00,1521.81,0.00,366.42,NV,2011
DIED,295007,74,1.00,0.02,0.00,0.14,NV,2011
DISPUB04,295007,74,70.00,6.65,1.00,15.78,NV,2011
DISPUNIFORM,295007,74,99.00,2.54,1.00,3.25,NV,2011
DQTR,295081,0,4.00,2.48,1.00,1.12,NV,2011
DRG,295081,0,999.00,546.76,3.00,273.05,NV,2011
DRG24,295081,0,579.00,320.78,1.00,160.25,NV,2011
DRGVER,295081,0,29.00,28.24,28.00,0.43,NV,2011
DRG_NoPOA,295081,0,999.00,546.42,3.00,272.85,NV,2011
DXCCS1,294854,227,670.00,180.02,1.00,122.45,NV,2011
DXCCS2,284722,10359,670.00,158.42,1.00,138.99,NV,2011
DXCCS3,252387,42694,670.00,163.57,1.00,144.55,NV,2011
DXCCS4,225316,69765,670.00,166.24,1.00,153.67,NV,2011
DXCCS5,202131,92950,670.00,168.85,1.00,159.56,NV,2011
DXCCS6,179873,115208,670.00,171.30,1.00,162.36,NV,2011
DXCCS7,160489,134592,670.00,173.48,1.00,164.22,NV,2011
DXCCS8,142645,152436,670.00,177.05,1.00,165.54,NV,2011
DXCCS9,125997,169084,670.00,179.63,1.00,166.77,NV,2011
DXCCS10,110487,184594,670.00,180.57,1.00,165.58,NV,2011
DXCCS11,96204,198877,670.00,182.66,1.00,165.83,NV,2011
HCUP_SURGERY_NARROW,295081,0,1.00,0.27,0.00,0.44,NV,2011
HOSPBRTH,295081,0,1.00,0.11,0.00,0.32,NV,2011
LOS,295071,10,348.00,4.99,0.00,8.43,NV,2011
LOS_X,295081,0,703.00,5.00,0.00,8.93,NV,2011
MDC,295081,0,25.00,10.15,0.00,5.87,NV,2011
MDC24,295081,0,25.00,10.18,0.00,5.87,NV,2011
MDC_NoPOA,295081,0,25.00,10.17,0.00,5.87,NV,2011
MDNUM1_R,294667,414,12594.00,10027.68,8730.00,784.88,NV,2011
MDNUM2_R,189272,105809,12896.00,10147.17,8730.00,904.73,NV,2011
MEDINCSTQ,284759,10322,4.00,2.34,1.00,1.11,NV,2011
NCHRONIC,295081,0,23.00,3.76,0.00,3.39,NV,2011
NDX,295081,0,33.00,8.59,0.00,5.95,NV,2011
NECODE,295081,0,4.00,0.25,0.00,0.65,NV,2011
