field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,241150,0,956.00,453.85,1.00,225.99,UT,2000
ADRGSEV,241150,0,4.00,1.67,0.00,0.84,UT,2000
AGE,241089,61,112.00,36.02,0.00,28.53,UT,2000
AGEDAY,53522,187628,364.00,12.90,0.00,50.88,UT,2000
AGEMONTH,60871,180279,131.00,7.00,0.00,22.03,UT,2000
AMONTH,241149,1,12.00,6.44,1.00,3.44,UT,2000
ASOURCE,234190,6960,5.00,3.93,1.00,1.73,UT,2000
ATYPE,235993,5157,4.00,2.48,1.00,0.96,UT,2000
AWEEKEND,241145,5,1.00,0.19,0.00,0.39,UT,2000
DIED,240476,674,1.00,0.01,0.00,0.12,UT,2000
DISPUB92,240505,645,41.00,1.68,1.00,2.52,UT,2000
DISPUNIFORM,240476,674,20.00,1.78,1.00,2.57,UT,2000
DQTR,241150,0,4.00,2.49,1.00,1.12,UT,2000
DRG,241150,0,511.00,298.28,1.00,132.65,UT,2000
DRG18,241150,0,511.00,298.28,1.00,132.65,UT,2000
DRGVER,241150,0,18.00,17.24,17.00,0.43,UT,2000
DXCCS1,240358,792,259.00,165.02,1.00,60.41,UT,2000
DXCCS2,208835,32315,2621.00,184.45,1.00,346.71,UT,2000
DXCCS3,157819,83331,2621.00,247.98,1.00,522.24,UT,2000
DXCCS4,124250,116900,2621.00,288.51,1.00,609.85,UT,2000
DXCCS5,96490,144660,2621.00,312.32,1.00,655.30,UT,2000
DXCCS6,76956,164194,2621.00,335.04,1.00,694.20,UT,2000
DXCCS7,60584,180566,2621.00,359.13,1.00,730.49,UT,2000
DXCCS8,47629,193521,2621.00,394.62,1.00,777.66,UT,2000
DXCCS9,36695,204455,2621.00,423.58,1.00,811.41,UT,2000
DXCCS10,7233,233917,2621.00,2612.03,2601.00,6.08,UT,2000
FEMALE,238895,2255,1.00,0.62,0.00,0.49,UT,2000
LOS,241091,59,365.00,3.95,0.00,7.53,UT,2000
LOS_X,241149,1,1750.00,4.12,-338.00,14.76,UT,2000
MDC,241150,0,25.00,10.98,0.00,5.26,UT,2000
MDC18,241150,0,25.00,10.98,0.00,5.26,UT,2000
NDX,241150,0,10.00,4.40,0.00,2.79,UT,2000
NEOMAT,241150,0,3.00,0.61,0.00,0.80,UT,2000
NPR,241150,0,6.00,1.41,0.00,1.54,UT,2000
PAY1,239795,1355,6.00,2.61,1.00,1.13,UT,2000
PAY2,91012,150138,6.00,2.94,1.00,0.86,UT,2000
PRCCS1,155889,85261,231.00,121.40,1.00,53.13,UT,2000
PRCCS2,89541,151609,231.00,123.34,1.00,57.81,UT,2000
PRCCS3,48371,192779,231.00,121.48,1.00,63.51,UT,2000
PRCCS4,24531,216619,231.00,121.80,1.00,71.76,UT,2000
PRCCS5,13888,227262,231.00,123.37,1.00,77.89,UT,2000
PRCCS6,7942,233208,231.00,142.92,1.00,79.23,UT,2000
TOTCHG,236436,4714,994844.00,8929.52,27.00,19521.30,UT,2000
TOTCHG_X,236447,4703,994843.90,8929.09,2.43,19520.94,UT,2000
YEAR,241150,0,2000.00,2000.00,2000.00,0.00,UT,2000
AYEAR,241145,5,2000.00,1999.99,1995.00,0.10,UT,2000
DMONTH,241150,0,12.00,6.46,1.00,3.44,UT,2000
BMONTH,241130,20,12.00,6.51,1.00,3.41,UT,2000
BYEAR,241130,20,2000.00,1963.57,1888.00,28.65,UT,2000
