field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,669765,85,121.00,47.84,0.00,27.00,MD,2001
AGEDAY,73577,596273,364.00,13.04,0.00,51.20,MD,2001
AGEMONTH,88748,581102,131.00,10.28,0.00,26.49,MD,2001
ASOURCE,662523,7327,5.00,2.96,1.00,1.87,MD,2001
ATYPE,667957,1893,6.00,1.92,1.00,1.23,MD,2001
AWEEKEND,669850,0,1.00,0.19,0.00,0.40,MD,2001
BWT,67309,602541,9000.00,3279.77,230.00,649.90,MD,2001
DaysBurnUnit,6990,662860,107.00,0.22,0.00,2.40,MD,2001
DaysCCU,31858,637992,108.00,2.02,0.00,3.43,MD,2001
DaysICU,51864,617986,162.00,2.96,0.00,5.79,MD,2001
DaysNICU,11186,658664,206.00,5.54,0.00,14.62,MD,2001
DaysPICU,9332,660518,116.00,1.02,0.00,4.12,MD,2001
DaysShockUnit,13232,656618,104.00,1.55,0.00,4.85,MD,2001
DIED,669488,362,1.00,0.02,0.00,0.15,MD,2001
DISPUNIFORM,669488,362,20.00,2.18,1.00,3.14,MD,2001
DQTR,669850,0,4.00,2.50,1.00,1.12,MD,2001
DRG,669850,0,523.00,265.05,1.00,144.25,MD,2001
DRG18,669850,0,511.00,263.05,1.00,143.22,MD,2001
DRGVER,669850,0,19.00,18.25,18.00,0.43,MD,2001
DXCCS1,669542,308,259.00,144.10,1.00,65.65,MD,2001
DXCCS2,624149,45701,2621.00,147.85,1.00,251.55,MD,2001
DXCCS3,544703,125147,2621.00,165.72,1.00,348.39,MD,2001
DXCCS4,464174,205676,2621.00,181.25,1.00,408.41,MD,2001
DXCCS5,387458,282392,2621.00,196.87,1.00,456.11,MD,2001
DXCCS6,317629,352221,2621.00,211.77,1.00,494.47,MD,2001
DXCCS7,256033,413817,2621.00,230.89,1.00,537.23,MD,2001
DXCCS8,203618,466232,2621.00,252.26,1.00,581.05,MD,2001
DXCCS9,159832,510018,2621.00,275.41,1.00,622.64,MD,2001
DXCCS10,123234,546616,2621.00,299.95,1.00,663.92,MD,2001
DXCCS11,91375,578475,2621.00,326.08,1.00,703.41,MD,2001
DXCCS12,69805,600045,2621.00,345.95,1.00,731.08,MD,2001
DXCCS13,52233,617617,2621.00,379.86,1.00,775.04,MD,2001
DXCCS14,39277,630573,2621.00,434.02,1.00,839.46,MD,2001
DXCCS15,28833,641017,2621.00,632.44,1.00,1017.32,MD,2001
DXCCS16,5318,664532,2620.00,2614.65,2601.00,4.53,MD,2001
FEMALE,669782,68,1.00,0.59,0.00,0.49,MD,2001
LOS,669848,2,365.00,4.38,0.00,6.21,MD,2001
LOS_X,669850,0,378.00,4.38,0.00,6.24,MD,2001
MDC,669850,0,25.00,9.67,0.00,5.70,MD,2001
MDC18,669850,0,25.00,9.67,0.00,5.70,MD,2001
NDX,669850,0,16.00,6.03,0.00,3.76,MD,2001
NEOMAT,669850,0,3.00,0.31,0.00,0.64,MD,2001
NPR,669850,0,15.00,1.51,0.00,1.90,MD,2001
PAY1,668524,1326,6.00,2.20,1.00,1.08,MD,2001
PAY2,529713,140137,6.00,3.45,1.00,0.80,MD,2001
PRCCS1,427185,242665,231.00,125.04,1.00,63.66,MD,2001
PRCCS2,250186,419664,231.00,129.47,1.00,66.86,MD,2001
PRCCS3,140272,529578,231.00,124.30,1.00,68.74,MD,2001
PRCCS4,75753,594097,231.00,127.78,1.00,71.93,MD,2001
PRCCS5,44154,625696,231.00,127.28,1.00,75.47,MD,2001
PRCCS6,26435,643415,231.00,139.31,1.00,76.68,MD,2001
PRCCS7,16484,653366,231.00,142.60,1.00,75.98,MD,2001
PRCCS8,10874,658976,231.00,144.48,1.00,75.78,MD,2001
PRCCS9,7357,662493,231.00,144.36,1.00,75.28,MD,2001
PRCCS10,5036,664814,231.00,144.35,1.00,75.14,MD,2001
PRCCS11,3443,666407,231.00,145.61,1.00,75.35,MD,2001
PRCCS12,2581,667269,231.00,147.18,1.00,74.50,MD,2001
PRCCS13,1888,667962,231.00,144.59,1.00,74.61,MD,2001
PRCCS14,1393,668457,231.00,147.58,1.00,74.45,MD,2001
PRCCS15,1021,668829,231.00,144.59,2.00,74.66,MD,2001
PRDAY1,417574,252276,244.00,1.24,-3.00,3.11,MD,2001
PRDAY2,243468,426382,244.00,1.51,-3.00,3.60,MD,2001
PRDAY3,136588,533262,251.00,1.97,-3.00,4.52,MD,2001
PRDAY4,74334,595516,181.00,2.68,-3.00,5.73,MD,2001
PRDAY5,43420,626430,231.00,3.58,-3.00,7.37,MD,2001
PRDAY6,26015,643835,231.00,4.77,-3.00,8.71,MD,2001
PRDAY7,16220,653630,231.00,6.12,-3.00,10.49,MD,2001
PRDAY8,10705,659145,278.00,7.36,-3.00,12.07,MD,2001
PRDAY9,7252,662598,192.00,8.60,-3.00,13.07,MD,2001
PRDAY10,4970,664880,219.00,10.07,-3.00,14.89,MD,2001
PRDAY11,3436,666414,218.00,11.04,-3.00,16.27,MD,2001
RACE,668272,1578,6.00,1.49,1.00,0.90,MD,2001
TOTCHG,669339,511,794765.00,7645.41,26.00,13653.58,MD,2001
