field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,3725422,0,956.00,416.35,0.00,232.32,CA,1998
ADRGSEV,3723861,1561,4.00,1.79,0.00,0.85,CA,1998
AGE,3724505,917,123.00,43.83,0.00,28.98,CA,1998
AGEDAY,583611,3141811,364.00,12.76,0.00,50.79,CA,1998
AGEMONTH,693362,3032060,131.00,9.74,0.00,25.97,CA,1998
AMDC,3725422,0,25.00,10.35,0.00,5.64,CA,1998
AMONTH,3725422,0,12.00,6.50,1.00,3.46,CA,1998
ASCHED,3723441,1981,1.00,0.23,0.00,0.42,CA,1998
ASOURCE,3720288,5134,5.00,3.36,1.00,1.89,CA,1998
AWEEKEND,3725422,0,1.00,0.20,0.00,0.40,CA,1998
DIED,3725234,188,1.00,0.02,0.00,0.15,CA,1998
DISPUNIFORM,3725234,188,20.00,2.30,1.00,3.24,CA,1998
DQTR,3725422,0,4.00,2.50,1.00,1.12,CA,1998
DRG,3725422,0,511.00,277.39,1.00,140.02,CA,1998
DRG10,3725422,0,492.00,271.45,1.00,136.51,CA,1998
DRG18,3725422,0,511.00,277.41,1.00,140.07,CA,1998
DRGVER,3725422,0,16.00,15.25,15.00,0.43,CA,1998
DXATADMIT1,3718308,7114,1.00,0.97,0.00,0.18,CA,1998
DXATADMIT2,3122111,603311,1.00,0.93,0.00,0.25,CA,1998
DXATADMIT3,2446224,1279198,1.00,0.93,0.00,0.26,CA,1998
DXATADMIT4,1925740,1799682,1.00,0.93,0.00,0.26,CA,1998
DXATADMIT5,1498545,2226877,1.00,0.93,0.00,0.26,CA,1998
DXATADMIT6,1146059,2579363,1.00,0.93,0.00,0.26,CA,1998
DXATADMIT7,862522,2862900,1.00,0.92,0.00,0.26,CA,1998
DXATADMIT8,642233,3083189,1.00,0.92,0.00,0.27,CA,1998
DXATADMIT9,473062,3252360,1.00,0.92,0.00,0.28,CA,1998
DXATADMIT10,343425,3381997,1.00,0.91,0.00,0.29,CA,1998
DXATADMIT11,246517,3478905,1.00,0.90,0.00,0.30,CA,1998
DXATADMIT12,176752,3548670,1.00,0.89,0.00,0.31,CA,1998
DXATADMIT13,123973,3601449,1.00,0.88,0.00,0.32,CA,1998
DXATADMIT14,86945,3638477,1.00,0.87,0.00,0.33,CA,1998
DXATADMIT15,61432,3663990,1.00,0.86,0.00,0.34,CA,1998
DXATADMIT16,33948,3691474,1.00,0.85,0.00,0.36,CA,1998
DXATADMIT17,23956,3701466,1.00,0.84,0.00,0.37,CA,1998
PRDAY1,2403211,1322211,365.00,1.11,-4.00,3.59,CA,1998
PRDAY2,1473804,2251618,365.00,1.33,-4.00,4.19,CA,1998
PRDAY3,855019,2870403,365.00,1.73,-3.00,5.09,CA,1998
PRDAY4,483785,3241637,365.00,2.32,-3.00,6.21,CA,1998
PRDAY5,284421,3441001,365.00,3.04,-4.00,7.43,CA,1998
PRDAY6,171575,3553847,365.00,3.90,-3.00,8.74,CA,1998
PRDAY7,109524,3615898,359.00,4.75,-3.00,9.70,CA,1998
PRDAY8,73327,3652095,342.00,5.72,-4.00,11.18,CA,1998
PRDAY9,50588,3674834,357.00,6.65,-4.00,12.27,CA,1998
PRDAY10,35533,3689889,359.00,7.55,-4.00,13.30,CA,1998
PRDAY11,23297,3702125,339.00,8.69,-3.00,14.84,CA,1998
PRDAY12,17012,3708410,354.00,9.68,-3.00,15.98,CA,1998
PRDAY13,12388,3713034,354.00,10.97,-3.00,17.55,CA,1998
PRDAY14,8970,3716452,354.00,11.40,-3.00,17.41,CA,1998
PRDAY15,6595,3718827,221.00,12.63,-3.00,18.71,CA,1998
PRDAY16,4159,3721263,232.00,12.95,-1.00,19.84,CA,1998
PRDAY17,3002,3722420,225.00,13.96,-1.00,20.88,CA,1998
PRDAY18,2295,3723127,323.00,15.30,-2.00,22.77,CA,1998
PRDAY19,1805,3723617,282.00,16.26,-2.00,23.84,CA,1998
PRDAY20,1467,3723955,332.00,17.13,-3.00,25.45,CA,1998
PRDAY21,1117,3724305,290.00,17.74,-3.00,26.67,CA,1998
RACE,3687964,37458,6.00,1.90,1.00,1.18,CA,1998
TOTCHG,3349394,376028,999999.00,16665.18,25.00,32940.22,CA,1998
