field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,371207,112,122.00,46.69,0.00,28.92,IA,1992
AGEDAY,45263,326056,364.00,20.91,0.00,64.59,IA,1992
SEX,371284,35,2.00,1.58,1.00,0.49,IA,1992
RACE,280315,91004,5.00,1.04,1.00,0.27,IA,1992
DQTR,371319,0,4.00,2.48,1.00,1.12,IA,1992
LOS,364822,6497,1505.00,6.05,0.00,12.08,IA,1992
DISP,371319,0,20.00,2.16,1.00,3.28,IA,1992
DIED,371319,0,1.00,0.03,0.00,0.16,IA,1992
DXV1,371267,52,0.00,0.00,0.00,0.00,IA,1992
DCCHPR1,371319,0,259.00,146.18,1.00,64.19,IA,1992
NPR,371319,0,3.00,1.11,0.00,1.11,IA,1992
PRV1,227166,144153,0.00,0.00,0.00,0.00,IA,1992
PCCHPR1,227182,144137,231.00,125.29,1.00,61.09,IA,1992
DRG,371319,0,492.00,256.82,1.00,135.78,IA,1992
MDC,371319,0,25.00,9.83,1.00,5.63,IA,1992
DRGVER,371319,0,10.00,9.25,9.00,0.43,IA,1992
DRG10,371319,0,492.00,256.82,1.00,135.78,IA,1992
MDC10,371319,0,25.00,9.83,1.00,5.63,IA,1992
PAY1,371315,4,6.00,2.16,1.00,1.18,IA,1992
TOTCHG,235825,135494,989179.00,5871.09,1.00,11213.07,IA,1992
DSNUM,371319,0,11.00,11.00,11.00,0.00,IA,1992
DSTYPE,371319,0,2.00,2.00,2.00,0.00,IA,1992
ADAYWK,371319,0,7.00,3.94,1.00,1.84,IA,1992
AMONTH,371319,0,12.00,6.44,1.00,3.46,IA,1992
LOS_X,371319,0,1505.00,6.06,0.00,12.31,IA,1992
NEOMAT,371319,0,3.00,0.33,0.00,0.66,IA,1992
DXSYS,371319,0,1.00,1.00,1.00,0.00,IA,1992
DSNDX,371319,0,5.00,5.00,5.00,0.00,IA,1992
PRSYS,371319,0,1.00,1.00,1.00,0.00,IA,1992
DSNPR,371319,0,3.00,3.00,3.00,0.00,IA,1992
TOTCHG_X,242307,129012,989179.00,5914.69,1.00,15864.62,IA,1992
DXV2,304487,66832,0.00,0.00,0.00,0.00,IA,1992
DXV3,234741,136578,0.00,0.00,0.00,0.00,IA,1992
DXV4,179578,191741,0.00,0.00,0.00,0.00,IA,1992
DXV5,135221,236098,0.00,0.00,0.00,0.00,IA,1992
DCCHPR2,304525,66794,260.00,130.22,1.00,66.75,IA,1992
DCCHPR3,234775,136544,260.00,122.45,1.00,65.29,IA,1992
DCCHPR4,179594,191725,260.00,118.59,1.00,64.52,IA,1992
DCCHPR5,135237,236082,260.00,116.49,1.00,64.13,IA,1992
PRV2,120629,250690,0.00,0.00,0.00,0.00,IA,1992
PRV3,66024,305295,0.00,0.00,0.00,0.00,IA,1992
PCCHPR2,120633,250686,231.00,129.59,1.00,62.93,IA,1992
PCCHPR3,66026,305293,231.00,128.45,1.00,67.41,IA,1992
DMONTH,371319,0,12.00,6.43,1.00,3.45,IA,1992
BMONTH,371319,0,12.00,6.31,1.00,3.52,IA,1992
BYEAR,371319,0,1992.00,1944.87,1870.00,29.01,IA,1992
