field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,1127443,19,119.00,49.86,0.00,27.84,NJ,2008
AGEDAY,123274,1004188,364.00,14.97,0.00,55.43,NJ,2008
AGEMONTH,148967,978495,131.00,9.92,0.00,25.53,NJ,2008
AHOUR,1127445,17,2300.00,1269.41,0.00,637.66,NJ,2008
AMONTH,1127462,0,12.00,6.44,1.00,3.46,NJ,2008
ASOURCE,148642,978820,5.00,1.98,1.00,1.64,NJ,2008
ATYPE,1120233,7229,5.00,1.87,1.00,1.09,NJ,2008
AWEEKEND,1127461,1,1.00,0.20,0.00,0.40,NJ,2008
BWT,112684,1014778,9000.00,3256.91,230.00,613.54,NJ,2008
DHOUR,1127462,0,2300.00,1460.79,0.00,334.98,NJ,2008
DIED,1127462,0,1.00,0.02,0.00,0.14,NJ,2008
DISPUB04,1127462,0,70.00,4.59,1.00,12.04,NJ,2008
DISPUNIFORM,1127462,0,20.00,2.53,1.00,3.21,NJ,2008
DQTR,1127462,0,4.00,2.49,1.00,1.12,NJ,2008
DRG,1127462,0,999.00,518.25,1.00,268.61,NJ,2008
DRG24,1127462,0,579.00,300.86,1.00,161.00,NJ,2008
DRGVER,1127462,0,26.00,25.25,25.00,0.43,NJ,2008
DRG_NoPOA,1127462,0,999.00,518.25,1.00,268.61,NJ,2008
DXCCS1,1127461,1,670.00,177.34,1.00,136.88,NJ,2008
DXCCS2,1059588,67874,670.00,167.81,1.00,150.85,NJ,2008
DXCCS3,938152,189310,670.00,168.51,1.00,161.17,NJ,2008
DXCCS4,830217,297245,670.00,168.12,1.00,164.55,NJ,2008
DXCCS5,729505,397957,670.00,168.57,1.00,166.79,NJ,2008
DXCCS6,636547,490915,670.00,169.83,1.00,168.35,NJ,2008
DXCCS7,551383,576079,670.00,171.19,1.00,169.36,NJ,2008
DXCCS8,473704,653758,670.00,171.49,1.00,168.76,NJ,2008
DXCCS9,402634,724828,670.00,171.75,1.00,167.67,NJ,2008
DXCCS10,313744,813718,670.00,173.25,1.00,167.99,NJ,2008
DXCCS11,266919,860543,670.00,173.57,1.00,166.57,NJ,2008
DXCCS12,226166,901296,670.00,173.70,1.00,165.77,NJ,2008
DXCCS13,188803,938659,670.00,174.51,1.00,165.18,NJ,2008
DXCCS14,150040,977422,670.00,171.79,1.00,162.22,NJ,2008
DXCCS15,122147,1005315,670.00,172.54,1.00,162.53,NJ,2008
DXCCS16,87148,1040314,670.00,173.02,1.00,162.24,NJ,2008
DXCCS17,72336,1055126,670.00,174.43,1.00,162.77,NJ,2008
DXCCS18,59851,1067611,670.00,173.29,1.00,160.42,NJ,2008
DXCCS19,47111,1080351,670.00,171.73,1.00,157.91,NJ,2008
DXCCS20,37907,1089555,670.00,173.31,1.00,159.28,NJ,2008
DXCCS21,30545,1096917,670.00,174.10,1.00,158.71,NJ,2008
DXCCS22,24798,1102664,670.00,174.17,1.00,157.96,NJ,2008
DXCCS23,19399,1108063,670.00,175.72,1.00,158.38,NJ,2008
DXCCS24,13340,1114122,670.00,176.76,1.00,162.00,NJ,2008
E_CCS2,23461,1104001,2621.00,2535.41,662.00,388.28,NJ,2008
E_CCS3,3890,1123572,2621.00,2455.99,662.00,534.46,NJ,2008
E_CCS4,642,1126820,2621.00,2464.82,662.00,524.36,NJ,2008
E_CCS5,85,1127377,2621.00,2570.93,662.00,298.11,NJ,2008
E_CCS6,25,1127437,2621.00,2536.60,662.00,390.58,NJ,2008
HCUP_ED,1127462,0,4.00,0.68,0.00,0.73,NJ,2008
HCUP_OS,1127462,0,3.00,0.02,0.00,0.15,NJ,2008
HOSPBRTH,1127462,0,1.00,0.09,0.00,0.29,NJ,2008
LOS,1127446,16,357.00,4.94,0.00,6.81,NJ,2008
LOS_X,1127462,0,1933.00,4.95,-7.00,7.54,NJ,2008
MDC,1127462,0,25.00,9.49,0.00,5.55,NJ,2008
MDC24,1127462,0,25.00,9.48,0.00,5.55,NJ,2008
MDNUM1_R,1111826,15636,59313.00,52596.04,45779.00,3884.27,NJ,2008
MDNUM2_R,733944,393518,62314.00,53170.12,45779.00,4353.12,NJ,2008
MEDINCSTQ,1114382,13080,4.00,2.32,1.00,1.11,NJ,2008
MOMNUM_R,114459,1013003,537561.00,448307.12,22.00,111756.03,NJ,2008
NDX,1127462,0,24.00,7.46,1.00,5.16,NJ,2008
NECODE,1127462,0,7.00,0.16,0.00,0.44,NJ,2008
NEOMAT,1127462,0,3.00,0.31,0.00,0.64,NJ,2008
NPR,1127462,0,24.00,1.74,0.00,2.24,NJ,2008
PAY1,1127462,0,6.00,2.28,1.00,1.15,NJ,2008
PAY2,418991,708471,6.00,2.69,1.00,0.92,NJ,2008
PL_CBSA,1126953,509,2.00,2.00,0.00,0.07,NJ,2008
PL_MSA1993,1126953,509,1.00,1.00,0.00,0.05,NJ,2008
PL_NCHS2006,1126953,509,6.00,1.99,1.00,0.66,NJ,2008
PL_RUCA10_2005,1113913,13549,10.00,1.10,1.00,0.50,NJ,2008
PL_RUCA2005,1113913,13549,10.60,1.10,1.00,0.53,NJ,2008
PL_RUCA4_2005,1113913,13549,4.00,1.02,1.00,0.15,NJ,2008
PL_RUCC2003,1126953,509,9.00,1.17,1.00,0.49,NJ,2008
PL_UIC2003,1126953,509,12.00,1.14,1.00,0.39,NJ,2008
PL_UR_CAT4,1126953,509,4.00,1.14,1.00,0.35,NJ,2008
PRCCS1,741779,385683,231.00,131.97,1.00,65.20,NJ,2008
PRCCS2,454861,672601,231.00,135.69,1.00,68.18,NJ,2008
PRDAY10,13591,1113871,239.00,8.07,-1.00,12.90,NJ,2008
PRDAY11,9453,1118009,219.00,9.03,0.00,13.87,NJ,2008
PRDAY12,7136,1120326,218.00,10.13,0.00,14.86,NJ,2008
PRDAY13,5429,1122033,146.00,11.14,-1.00,15.58,NJ,2008
PRDAY14,3976,1123486,212.00,8.92,-1.00,14.99,NJ,2008
PRDAY15,3107,1124355,205.00,8.86,-1.00,15.84,NJ,2008
PRDAY16,2322,1125140,156.00,9.06,-1.00,14.29,NJ,2008
PRDAY17,1692,1125770,156.00,10.20,0.00,16.43,NJ,2008
PRDAY18,1387,1126075,200.00,10.32,0.00,16.38,NJ,2008
PRDAY19,1151,1126311,196.00,11.49,0.00,18.03,NJ,2008
PRDAY20,762,1126700,204.00,12.27,0.00,21.66,NJ,2008
PRDAY21,525,1126937,205.00,14.21,0.00,22.76,NJ,2008
PRDAY22,440,1127022,205.00,15.06,0.00,22.88,NJ,2008
PRDAY23,370,1127092,205.00,16.46,0.00,23.13,NJ,2008
PRDAY24,316,1127146,181.00,15.93,0.00,21.31,NJ,2008
PROCTYPE,1127462,0,3.00,0.94,0.00,0.84,NJ,2008
PSTCO,1097661,29801,34041.00,34019.39,34001.00,11.24,NJ,2008
PSTCO2,1127030,432,78030.00,34052.22,1003.00,1726.70,NJ,2008
RACE,1107039,20423,6.00,1.77,1.00,1.26,NJ,2008
READMIT,686603,440859,1.00,0.06,0.00,0.24,NJ,2008
ZIPINC_QRTL,1114382,13080,4.00,3.08,1.00,1.09,NJ,2008
AYEAR,1127461,1,2008.00,2007.99,2003.00,0.11,NJ,2008
BMONTH,1127462,0,12.00,6.52,1.00,3.43,NJ,2008
BYEAR,1127462,0,2008.00,1957.68,1888.00,27.93,NJ,2008
PRMONTH1,741781,385681,12.00,6.47,1.00,3.45,NJ,2008
