field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,425103,37,118.00,49.73,0.00,28.00,AR,2008
AGEDAY,45660,379480,364.00,15.03,0.00,54.76,AR,2008
AGEMONTH,55682,369458,131.00,11.20,0.00,27.98,AR,2008
AHOUR,425140,0,2300.00,1264.54,0.00,578.58,AR,2008
AMONTH,425139,1,12.00,6.39,1.00,3.47,AR,2008
APGAR1,15721,409419,10.00,7.93,1.00,1.35,AR,2008
APGAR5,38849,386291,10.00,8.84,0.00,0.88,AR,2008
ASOURCE,259087,166053,5.00,3.28,1.00,1.90,AR,2008
ATYPE,424418,722,4.00,2.17,1.00,1.01,AR,2008
AWEEKEND,425139,1,1.00,0.18,0.00,0.38,AR,2008
BWT,39091,386049,8920.00,3219.71,255.00,597.76,AR,2008
DHOUR,363231,61909,2300.00,1348.44,0.00,343.14,AR,2008
DIED,425020,120,1.00,0.02,0.00,0.15,AR,2008
DISPUB04,425020,120,70.00,5.60,1.00,14.07,AR,2008
DISPUNIFORM,425020,120,99.00,2.50,1.00,3.84,AR,2008
DQTR,425140,0,4.00,2.47,1.00,1.12,AR,2008
DRG,425140,0,999.00,536.63,1.00,278.17,AR,2008
DRG24,425140,0,579.00,311.42,1.00,162.66,AR,2008
DRGVER,425140,0,26.00,25.24,25.00,0.43,AR,2008
DRG_NoPOA,425140,0,999.00,536.38,1.00,278.03,AR,2008
DXCCS1,424849,291,670.00,189.29,1.00,144.23,AR,2008
DXCCS2,399863,25277,670.00,175.86,1.00,157.03,AR,2008
DXCCS3,353281,71859,670.00,172.85,1.00,162.57,AR,2008
DXCCS4,310794,114346,670.00,170.56,1.00,165.17,AR,2008
DXCCS5,272103,153037,670.00,171.03,1.00,167.83,AR,2008
DXCCS6,236032,189108,670.00,172.79,1.00,169.76,AR,2008
DXCCS7,200086,225054,670.00,172.10,1.00,168.21,AR,2008
DXCCS8,169501,255639,670.00,173.30,1.00,167.71,AR,2008
DXCCS9,141921,283219,670.00,173.52,1.00,166.67,AR,2008
DXCCS10,115216,309924,670.00,175.11,1.00,165.60,AR,2008
DXCCS11,92726,332414,670.00,175.91,1.00,164.27,AR,2008
DXCCS12,76010,349130,670.00,177.22,1.00,163.95,AR,2008
DXCCS13,61553,363587,670.00,177.41,1.00,162.40,AR,2008
DXCCS14,49458,375682,670.00,178.27,1.00,161.49,AR,2008
DXCCS15,38894,386246,670.00,178.69,1.00,160.27,AR,2008
DXCCS16,30134,395006,670.00,180.49,1.00,159.02,AR,2008
DXCCS17,23387,401753,670.00,181.46,1.00,159.36,AR,2008
DXCCS18,17666,407474,670.00,178.66,1.00,155.26,AR,2008
E_CCS1,61039,364101,2621.00,2539.86,662.00,369.46,AR,2008
E_CCS2,30336,394804,2621.00,2561.05,662.00,325.98,AR,2008
E_CCS3,7641,417499,2621.00,2502.96,662.00,452.93,AR,2008
E_CCS4,2842,422298,2621.00,2525.03,662.00,416.15,AR,2008
E_CCS5,510,424630,2621.00,2486.99,662.00,488.25,AR,2008
E_CCS6,139,425001,2621.00,2505.29,662.00,457.19,AR,2008
E_CCS7,21,425119,2621.00,2617.29,2603.00,5.48,AR,2008
E_CCS8,4,425136,2621.00,2620.00,2617.00,2.00,AR,2008
FEMALE,425111,29,1.00,0.59,0.00,0.49,AR,2008
HCUP_ED,425140,0,4.00,0.47,0.00,0.73,AR,2008
