field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,650903,0,579.00,287.10,1.00,159.32,KY,2006
AGE,650901,2,108.00,48.61,0.00,27.04,KY,2006
AGEDAY,65861,585042,364.00,20.48,0.00,64.11,KY,2006
AGEMONTH,83171,567732,131.00,11.94,0.00,27.54,KY,2006
AMONTH,650903,0,12.00,6.48,1.00,3.47,KY,2006
ASOURCE,644703,6200,5.00,3.17,1.00,1.95,KY,2006
ATYPE,650496,407,5.00,2.05,1.00,1.05,KY,2006
AWEEKEND,650903,0,1.00,0.19,0.00,0.39,KY,2006
BWT,20459,630444,8881.00,3273.28,250.00,567.37,KY,2006
DIED,650903,0,1.00,0.02,0.00,0.14,KY,2006
DISPUB92,650903,0,66.00,4.31,1.00,11.33,KY,2006
DISPUNIFORM,650903,0,99.00,2.43,1.00,3.28,KY,2006
DQTR,650903,0,4.00,2.49,1.00,1.12,KY,2006
DRG,650903,0,579.00,286.72,1.00,158.96,KY,2006
DRG18,650903,0,511.00,253.04,1.00,142.07,KY,2006
DRG24,650903,0,579.00,296.76,1.00,164.28,KY,2006
DRGVER,650903,0,24.00,23.25,23.00,0.43,KY,2006
DXCCS1,650903,0,259.00,143.49,1.00,62.72,KY,2006
DXCCS2,612202,38701,259.00,122.89,1.00,61.88,KY,2006
DXCCS3,548230,102673,259.00,120.07,1.00,62.26,KY,2006
DXCCS4,485604,165299,259.00,118.16,1.00,63.21,KY,2006
DXCCS5,425571,225332,259.00,117.53,1.00,64.22,KY,2006
DXCCS6,365711,285192,259.00,117.36,1.00,65.19,KY,2006
DXCCS7,313574,337329,259.00,118.41,1.00,66.52,KY,2006
DXCCS8,264909,385994,259.00,119.58,1.00,67.68,KY,2006
DXCCS9,216746,434157,259.00,120.55,1.00,68.64,KY,2006
E_CCS1,60969,589934,2621.00,2611.95,2601.00,6.05,KY,2006
E_CCS2,3864,647039,2621.00,2617.58,2601.00,5.26,KY,2006
E_CCS3,343,650560,2621.00,2615.57,2601.00,4.53,KY,2006
E_CCS4,34,650869,2621.00,2617.59,2613.00,3.57,KY,2006
E_CCS5,3,650900,2616.00,2610.67,2603.00,6.81,KY,2006
FEMALE,650879,24,1.00,0.59,0.00,0.49,KY,2006
HCUP_ED,650903,0,4.00,0.63,0.00,0.98,KY,2006
HCUP_OS,650903,0,1.00,0.06,0.00,0.24,KY,2006
HOSPBRTH,650903,0,1.00,0.08,0.00,0.28,KY,2006
LOS,650892,11,365.00,4.76,0.00,7.02,KY,2006
LOS_X,650903,0,2632.00,4.77,0.00,7.95,KY,2006
MDC,650903,0,25.00,9.41,1.00,5.68,KY,2006
MDC18,650903,0,25.00,9.41,1.00,5.68,KY,2006
MDC24,650903,0,25.00,9.41,0.00,5.68,KY,2006
MDNUM1_R,639512,11391,20729.00,6491.85,2.00,5664.46,KY,2006
MDNUM2_R,366109,284794,21110.00,6631.80,2.00,5473.89,KY,2006
MDNUM3_R,185865,465038,21194.00,6350.43,2.00,5412.70,KY,2006
MDNUM4_R,14291,636612,21203.00,7563.89,6.00,5318.15,KY,2006
MEDINCSTQ,634581,16322,4.00,2.30,1.00,1.12,KY,2006
NECODE,650903,0,5.00,0.10,0.00,0.33,KY,2006
NEOMAT,650903,0,3.00,0.27,0.00,0.61,KY,2006
NPR,650903,0,6.00,1.24,0.00,1.66,KY,2006
PAY1,650903,0,6.00,2.31,1.00,1.50,KY,2006
PAY2,275902,375001,6.00,2.99,1.00,1.43,KY,2006
PL_CBSA,649601,1302,2.00,1.23,0.00,0.86,KY,2006
PL_MSA1993,649601,1302,1.00,0.45,0.00,0.50,KY,2006
PL_NHCS2006,649601,1302,6.00,3.87,1.00,1.86,KY,2006
PL_RUCA10_2005,634705,16198,10.00,4.31,1.00,3.39,KY,2006
PL_RUCA2005,634705,16198,10.60,4.40,1.00,3.49,KY,2006
PL_RUCA4_2005,634705,16198,4.00,2.02,1.00,1.12,KY,2006
PL_RUCC2003,649601,1302,9.00,4.09,1.00,2.80,KY,2006
PL_UIC2003,649601,1302,12.00,4.57,1.00,3.64,KY,2006
PL_UR_CAT4,649601,1302,4.00,2.46,1.00,1.19,KY,2006
PL_UR_CAT5,649601,1302,5.00,2.58,1.00,1.37,KY,2006
PRCCS1,343452,307451,231.00,117.15,1.00,60.65,KY,2006
PRCCS2,199068,451835,231.00,117.50,1.00,66.61,KY,2006
PRCCS3,116696,534207,231.00,109.73,1.00,68.45,KY,2006
PRCCS4,70496,580407,231.00,113.67,1.00,71.25,KY,2006
PRCCS5,46536,604367,231.00,114.00,1.00,75.41,KY,2006
PRCCS6,32986,617917,231.00,110.79,1.00,74.44,KY,2006
PRDAY1,343441,307462,271.00,1.37,-4.00,3.14,KY,2006
PRDAY2,199059,451844,210.00,1.56,-4.00,3.50,KY,2006
PRDAY3,116692,534211,264.00,1.87,-4.00,4.15,KY,2006
PRDAY4,70493,580410,343.00,2.25,-4.00,5.68,KY,2006
PRDAY5,46535,604368,318.00,2.60,-4.00,6.68,KY,2006
