field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,163704,0,886.00,393.62,1.00,237.33,ME,2006
AHOUR,163704,0,2300.00,1252.03,0.00,602.32,ME,2006
AMDC,163704,0,25.00,9.95,1.00,5.85,ME,2006
AMONTH,163704,0,12.00,6.48,1.00,3.43,ME,2006
ASOURCE,163566,138,5.00,2.93,1.00,1.92,ME,2006
ATYPE,163664,40,5.00,2.04,1.00,0.95,ME,2006
AWEEKEND,163704,0,1.00,0.19,0.00,0.40,ME,2006
DHOUR,163704,0,2300.00,1306.53,0.00,299.71,ME,2006
DIED,163704,0,1.00,0.02,0.00,0.15,ME,2006
DISPUNIFORM,163704,0,99.00,2.76,1.00,3.44,ME,2006
DQTR,163704,0,4.00,2.50,1.00,1.11,ME,2006
DRG,163704,0,579.00,297.89,1.00,159.02,ME,2006
DRG18,163704,0,511.00,261.98,1.00,141.48,ME,2006
DRG24,163704,0,579.00,308.00,1.00,164.11,ME,2006
DRGVER,163704,0,24.00,23.25,23.00,0.43,ME,2006
DXCCS1,163704,0,259.00,143.24,1.00,65.20,ME,2006
DXCCS2,155384,8320,259.00,122.83,1.00,66.24,ME,2006
DXCCS3,142271,21433,259.00,123.17,1.00,69.68,ME,2006
DXCCS4,128751,34953,259.00,124.60,1.00,70.74,ME,2006
DXCCS5,114692,49012,259.00,119.39,1.00,64.90,ME,2006
DXCCS6,100505,63199,259.00,115.92,1.00,63.96,ME,2006
DXCCS7,86857,76847,259.00,115.49,1.00,63.26,ME,2006
DXCCS8,72910,90794,259.00,114.42,1.00,60.30,ME,2006
DXCCS9,58069,105635,259.00,117.94,1.00,57.10,ME,2006
E_CCS2,4059,159645,2621.00,2613.27,2601.00,7.04,ME,2006
E_CCS3,415,163289,2621.00,2616.80,2601.00,4.65,ME,2006
E_CCS4,71,163633,2621.00,2617.45,2603.00,4.12,ME,2006
E_CCS5,5,163699,2621.00,2611.40,2601.00,9.24,ME,2006
FEMALE,163704,0,1.00,0.57,0.00,0.50,ME,2006
HCUP_ED,163704,0,4.00,0.71,0.00,1.04,ME,2006
