field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,703268,107,109.00,48.16,0.00,26.73,MD,2003
AGEDAY,75035,628340,364.00,11.81,0.00,49.24,MD,2003
AGEMONTH,89291,614084,131.00,9.59,0.00,25.68,MD,2003
ASOURCE,698256,5119,5.00,2.87,1.00,1.86,MD,2003
ATYPE,700462,2913,6.00,1.90,1.00,1.23,MD,2003
AWEEKEND,703375,0,1.00,0.20,0.00,0.40,MD,2003
BWT,69023,634352,9129.00,3270.15,235.00,645.51,MD,2003
DaysBurnUnit,319,703056,82.00,6.90,1.00,11.43,MD,2003
DaysCCU,27556,675819,86.00,2.61,0.00,3.48,MD,2003
DaysICU,44141,659234,147.00,3.41,0.00,5.84,MD,2003
DaysNICU,4992,698383,272.00,12.73,0.00,19.61,MD,2003
DaysPICU,2832,700543,144.00,3.73,1.00,7.85,MD,2003
DaysShockUnit,6052,697323,112.00,3.29,0.00,6.92,MD,2003
DIED,702550,825,1.00,0.02,0.00,0.14,MD,2003
DISPUNIFORM,702550,825,20.00,2.17,1.00,3.11,MD,2003
DQTR,703375,0,4.00,2.51,1.00,1.12,MD,2003
DRG,703375,0,540.00,275.32,1.00,147.25,MD,2003
DRG18,703375,0,511.00,262.38,1.00,142.86,MD,2003
DRGVER,703375,0,21.00,20.25,20.00,0.43,MD,2003
DXCCS1,703166,209,259.00,144.48,1.00,65.66,MD,2003
DXCCS2,665080,38295,259.00,123.03,1.00,65.72,MD,2003
DXCCS3,590461,112914,259.00,117.63,1.00,64.20,MD,2003
DXCCS4,513709,189666,259.00,114.84,1.00,63.32,MD,2003
DXCCS5,439163,264212,259.00,113.40,1.00,62.99,MD,2003
DXCCS6,368663,334712,259.00,113.13,1.00,63.08,MD,2003
DXCCS7,304944,398431,259.00,112.93,1.00,63.26,MD,2003
DXCCS8,249127,454248,259.00,113.40,1.00,63.96,MD,2003
DXCCS9,201012,502363,259.00,114.19,1.00,64.57,MD,2003
DXCCS10,159231,544144,259.00,114.56,1.00,65.20,MD,2003
DXCCS11,124749,578626,259.00,114.72,1.00,65.88,MD,2003
DXCCS12,97903,605472,259.00,115.15,1.00,66.39,MD,2003
DXCCS13,75242,628133,259.00,116.02,1.00,67.51,MD,2003
DXCCS14,56634,646741,259.00,116.31,1.00,67.73,MD,2003
DXCCS15,39561,663814,259.00,115.75,1.00,68.04,MD,2003
E_CCS1,114121,589254,2621.00,2612.70,2601.00,5.77,MD,2003
E_CCS2,35618,667757,2621.00,2616.82,2601.00,5.10,MD,2003
E_CCS3,7950,695425,2621.00,2619.19,2601.00,3.70,MD,2003
E_CCS4,1057,702318,2621.00,2617.71,2601.00,4.22,MD,2003
E_CCS5,213,703162,2621.00,2619.55,2603.00,3.05,MD,2003
E_CCS6,22,703353,2621.00,2618.55,2603.00,4.25,MD,2003
E_CCS7,2,703373,2621.00,2620.50,2620.00,0.71,MD,2003
FEMALE,703313,62,1.00,0.58,0.00,0.49,MD,2003
LOS,703375,0,292.00,4.28,0.00,5.86,MD,2003
LOS_X,703375,0,292.00,4.28,0.00,5.86,MD,2003
MDC,703375,0,25.00,9.66,0.00,5.70,MD,2003
MDC18,703375,0,25.00,9.66,0.00,5.70,MD,2003
MDNUM1_R,692790,10585,8445.00,4217.16,1.00,2453.13,MD,2003
MDNUM2_R,440478,262897,10234.00,4480.13,1.00,2742.57,MD,2003
MRN_R,703375,0,512343.00,254765.06,1.00,148551.24,MD,2003
NDX,703375,0,15.00,6.52,0.00,3.93,MD,2003
NECODE,703375,0,7.00,0.23,0.00,0.58,MD,2003
NEOMAT,703375,0,3.00,0.31,0.00,0.64,MD,2003
NPR,703375,0,15.00,1.58,0.00,2.01,MD,2003
PAY1,702706,669,6.00,2.20,1.00,1.09,MD,2003
PAY2,542172,161203,6.00,3.43,1.00,0.84,MD,2003
PL_CBSA,699962,3413,2.00,1.91,0.00,0.35,MD,2003
PL_MSA1993,699981,3394,1.00,0.91,0.00,0.29,MD,2003
PL_RUCA4,697325,6050,4.00,1.21,1.00,0.64,MD,2003
PL_RUCC2003,699981,3394,9.00,1.44,1.00,1.17,MD,2003
PL_UIC2003,699981,3394,12.00,1.33,1.00,1.02,MD,2003
PL_UR_CAT4,699981,3394,4.00,1.24,1.00,0.64,MD,2003
PL_UR_CAT5,699981,3394,5.00,1.24,1.00,0.64,MD,2003
PRCCS1,451414,251961,231.00,126.93,1.00,64.06,MD,2003
PRCCS2,267649,435726,231.00,132.68,1.00,67.76,MD,2003
PRCCS3,154957,548418,231.00,127.89,1.00,69.98,MD,2003
PRCCS4,87731,615644,231.00,131.05,1.00,73.12,MD,2003
PRCCS5,53259,650116,231.00,132.20,1.00,76.65,MD,2003
PRCCS6,32810,670565,231.00,147.13,1.00,76.85,MD,2003
PRCCS7,20714,682661,231.00,149.24,1.00,76.08,MD,2003
PRCCS8,13823,689552,231.00,152.50,1.00,75.32,MD,2003
PRCCS9,9603,693772,231.00,152.86,1.00,75.32,MD,2003
PRCCS10,6819,696556,231.00,153.69,1.00,74.70,MD,2003
PRCCS11,4661,698714,231.00,154.52,1.00,74.02,MD,2003
PRCCS12,3429,699946,231.00,152.51,1.00,74.84,MD,2003
PRCCS13,2611,700764,231.00,152.61,1.00,75.47,MD,2003
PRCCS14,1947,701428,231.00,152.17,1.00,74.18,MD,2003
PRCCS15,1462,701913,231.00,153.78,1.00,74.26,MD,2003
PRDAY1,442552,260823,183.00,1.23,-3.00,2.93,MD,2003
PRDAY2,261315,442060,187.00,1.48,-3.00,3.38,MD,2003
PRDAY3,151441,551934,240.00,1.86,-3.00,4.25,MD,2003
PRDAY4,86239,617136,197.00,2.41,-3.00,5.20,MD,2003
PRDAY5,52432,650943,185.00,3.17,-3.00,6.34,MD,2003
PRDAY6,32326,671049,167.00,4.15,-3.00,7.57,MD,2003
PRDAY7,20408,682967,185.00,5.29,-3.00,9.17,MD,2003
PRDAY8,13621,689754,180.00,6.31,-2.00,10.17,MD,2003
PRDAY9,9464,693911,198.00,7.32,-3.00,11.48,MD,2003
PRDAY10,6726,696649,224.00,8.20,-3.00,12.51,MD,2003
PRDAY11,4658,698717,206.00,9.30,-2.00,14.28,MD,2003
PSTCO,687075,16300,54000.00,24630.13,10000.00,4643.40,MD,2003
PSTCO2,700006,3369,78030.00,24695.59,1003.00,4923.40,MD,2003
RACE,701755,1620,6.00,1.52,1.00,0.93,MD,2003
TOTCHG,702846,529,992818.00,8446.04,26.00,14880.38,MD,2003
TOTCHG_X,702862,513,992817.96,8445.84,0.52,14880.27,MD,2003
