field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,379917,157,120.00,41.11,0.00,27.83,CO,1991
AGEDAY,58039,322035,364.00,15.29,0.00,55.73,CO,1991
SEX,379996,78,2.00,1.60,1.00,0.49,CO,1991
LOS,379495,579,808.00,5.07,0.00,7.66,CO,1991
DISP,380074,0,20.00,1.83,1.00,2.90,CO,1991
DIED,380074,0,1.00,0.02,0.00,0.14,CO,1991
DXV1,380026,48,1.00,0.00,0.00,0.00,CO,1991
DCCHPR1,380065,9,259.00,158.58,1.00,63.38,CO,1991
NPR,380074,0,5.00,1.21,0.00,1.28,CO,1991
PRV1,237131,142943,1.00,0.00,0.00,0.00,CO,1991
PCCHPR1,237217,142857,231.00,117.43,1.00,55.78,CO,1991
DRG,380074,0,492.00,268.54,1.00,133.02,CO,1991
MDC,380074,0,25.00,10.22,0.00,5.51,CO,1991
DRGVER,380074,0,9.00,7.49,7.00,0.86,CO,1991
DRG10,380074,0,492.00,268.68,1.00,133.11,CO,1991
MDC10,380074,0,25.00,10.22,0.00,5.51,CO,1991
PAY1,380074,0,6.00,2.58,1.00,1.27,CO,1991
DSNUM,380074,0,12.00,12.00,12.00,0.00,CO,1991
DSTYPE,380074,0,2.00,2.00,2.00,0.00,CO,1991
ADAYWK,380073,1,7.00,3.95,1.00,1.83,CO,1991
AMONTH,380073,1,12.00,6.46,1.00,3.44,CO,1991
LOS_X,380072,2,808.00,5.07,0.00,7.67,CO,1991
NEOMAT,380074,0,3.00,0.43,0.00,0.72,CO,1991
DXSYS,380074,0,1.00,1.00,1.00,0.00,CO,1991
DSNDX,380074,0,5.00,5.00,5.00,0.00,CO,1991
PRSYS,380074,0,1.00,1.00,1.00,0.00,CO,1991
DSNPR,380074,0,5.00,5.00,5.00,0.00,CO,1991
PRDAY1,235425,144649,245.00,1.18,-4.00,3.38,CO,1991
PAY1_N,380074,0,12.00,3.46,1.00,2.40,CO,1991
DXV3,223561,156513,1.00,0.00,0.00,0.00,CO,1991
DXV4,160713,219361,1.00,0.00,0.00,0.01,CO,1991
DXV5,99460,280614,1.00,0.00,0.00,0.01,CO,1991
DCCHPR2,306056,74018,260.00,144.53,1.00,68.77,CO,1991
DCCHPR3,223587,156487,260.00,136.50,1.00,69.39,CO,1991
DCCHPR4,160728,219346,260.00,131.08,1.00,69.14,CO,1991
DCCHPR5,99467,280607,260.00,128.07,1.00,69.40,CO,1991
PRV2,121852,258222,1.00,0.00,0.00,0.00,CO,1991
PRV3,65519,314555,0.00,0.00,0.00,0.00,CO,1991
PRV4,31634,348440,0.00,0.00,0.00,0.00,CO,1991
PRV5,2391,377683,0.00,0.00,0.00,0.00,CO,1991
PCCHPR2,121931,258143,231.00,123.73,1.00,57.62,CO,1991
PCCHPR3,65520,314554,231.00,123.31,1.00,61.85,CO,1991
PCCHPR4,31634,348440,231.00,128.13,1.00,66.93,CO,1991
PCCHPR5,2391,377683,231.00,138.89,1.00,69.63,CO,1991
AYEAR,380073,1,1991.00,1990.99,1989.00,0.11,CO,1991
DMONTH,380073,1,12.00,6.48,1.00,3.43,CO,1991
PRMONTH1,235426,144648,12.00,6.49,1.00,3.42,CO,1991
PRYEAR1,235426,144648,1991.00,1990.99,1989.00,0.09,CO,1991
