field,count,count_null,max,mean,min,stddev_samp,state,year
ADRG,260926,0,540.00,307.61,1.00,134.49,UT,2003
ADRGRISKMORTALITY,260926,0,4.00,1.40,0.00,0.78,UT,2003
ADRGSEV,260926,0,4.00,1.76,0.00,0.84,UT,2003
AGE,260895,31,105.00,36.48,0.00,28.31,UT,2003
AGEDAY,56041,204885,364.00,11.75,0.00,49.42,UT,2003
AGEMONTH,64453,196473,131.00,7.56,0.00,22.79,UT,2003
AMONTH,260926,0,12.00,6.49,1.00,3.44,UT,2003
ASOURCE,252706,8220,5.00,3.84,1.00,1.78,UT,2003
ATYPE,253698,7228,4.00,2.52,1.00,0.94,UT,2003
AWEEKEND,260926,0,1.00,0.19,0.00,0.39,UT,2003
DIED,259842,1084,1.00,0.01,0.00,0.11,UT,2003
DISPUB92,259842,1084,72.00,1.98,1.00,4.50,UT,2003
DISPUNIFORM,259842,1084,99.00,1.87,1.00,2.69,UT,2003
DQTR,260926,0,4.00,2.50,1.00,1.11,UT,2003
DRG,260926,0,540.00,307.62,1.00,134.48,UT,2003
DRG18,260926,0,511.00,297.60,1.00,132.21,UT,2003
DRGVER,260926,0,21.00,20.25,20.00,0.43,UT,2003
DXCCS1,260776,150,259.00,164.19,1.00,60.95,UT,2003
DXCCS2,234442,26484,259.00,135.52,1.00,71.60,UT,2003
DXCCS3,182724,78202,259.00,134.31,1.00,69.66,UT,2003
DXCCS4,144645,116281,259.00,129.92,1.00,69.39,UT,2003
DXCCS5,115729,145197,259.00,126.81,1.00,69.13,UT,2003
DXCCS6,92591,168335,259.00,126.33,1.00,69.25,UT,2003
DXCCS7,74095,186831,259.00,124.94,1.00,68.87,UT,2003
DXCCS8,54856,206070,259.00,124.88,1.00,69.04,UT,2003
DXCCS9,40052,220874,259.00,125.41,1.00,69.40,UT,2003
E_CCS1,29640,231286,2621.00,2612.21,2601.00,5.86,UT,2003
E_CCS2,23739,237187,2621.00,2612.73,2601.00,5.94,UT,2003
E_CCS3,14726,246200,2621.00,2620.40,2601.00,2.36,UT,2003
E_CCS4,1146,259780,2621.00,2617.10,2601.00,4.40,UT,2003
E_CCS5,230,260696,2621.00,2619.51,2603.00,3.19,UT,2003
E_CCS6,10,260916,2621.00,2618.60,2613.00,3.86,UT,2003
FEMALE,260885,41,1.00,0.61,0.00,0.49,UT,2003
LOS,260901,25,365.00,3.87,0.00,6.32,UT,2003
LOS_X,260926,0,1085.00,3.92,0.00,8.47,UT,2003
MDC,260926,0,25.00,11.04,0.00,5.25,UT,2003
MDC18,260926,0,25.00,11.05,0.00,5.25,UT,2003
NDX,260926,0,9.00,4.60,0.00,2.70,UT,2003
NECODE,260926,0,6.00,0.27,0.00,0.80,UT,2003
NEOMAT,260926,0,3.00,0.60,0.00,0.80,UT,2003
NPR,260926,0,6.00,1.39,0.00,1.55,UT,2003
PAY1,260492,434,6.00,2.55,1.00,1.16,UT,2003
PAY2,104390,156536,6.00,2.94,1.00,0.95,UT,2003
PL_CBSA,260427,499,2.00,1.79,0.00,0.55,UT,2003
PL_MSA1993,260426,500,1.00,0.74,0.00,0.44,UT,2003
PL_RUCA,260085,841,10.50,2.34,1.00,2.63,UT,2003
PL_RUCA10,260085,841,10.00,2.33,1.00,2.60,UT,2003
PL_RUCA4,260085,841,4.00,1.40,1.00,0.84,UT,2003
PL_RUCC2003,260428,498,9.00,2.66,1.00,1.55,UT,2003
PL_UIC2003,260428,498,12.00,2.76,1.00,2.10,UT,2003
PL_UR_CAT4,260428,498,4.00,2.19,1.00,0.57,UT,2003
PL_UR_CAT5,260428,498,5.00,2.23,1.00,0.69,UT,2003
PRCCS1,164471,96455,231.00,119.94,1.00,52.70,UT,2003
PRCCS2,94761,166165,231.00,122.76,1.00,57.98,UT,2003
PRCCS3,51714,209212,231.00,120.24,1.00,63.69,UT,2003
PRCCS4,26257,234669,231.00,119.98,1.00,72.50,UT,2003
PRCCS5,15434,245492,231.00,122.56,1.00,79.41,UT,2003
PRCCS6,9078,251848,231.00,150.66,1.00,78.85,UT,2003
TOTCHG,255461,5465,958408.00,11299.90,27.00,22408.51,UT,2003
