field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,3938186,32735,113.00,45.44,0.00,28.34,CA,2010
AGEDAY,538169,3432752,364.00,10.65,0.00,46.47,CA,2010
AGEMONTH,591672,3379249,131.00,5.12,0.00,18.58,CA,2010
AMONTH,3958066,12855,12.00,6.49,1.00,3.45,CA,2010
ASCHED,3967313,3608,1.00,0.19,0.00,0.39,CA,2010
ASOURCE,3970674,247,5.00,2.99,1.00,1.95,CA,2010
AWEEKEND,3970921,0,1.00,0.20,0.00,0.40,CA,2010
DIED,3970759,162,1.00,0.02,0.00,0.14,CA,2010
DISPUNIFORM,3970759,162,99.00,2.56,1.00,5.83,CA,2010
DNR,3970687,234,1.00,0.04,0.00,0.20,CA,2010
DQTR,3970921,0,4.00,2.50,1.00,1.12,CA,2010
DRG,3970921,0,999.00,564.65,1.00,268.43,CA,2010
DRG24,3970921,0,579.00,319.86,1.00,155.99,CA,2010
DRGVER,3970921,0,28.00,27.25,27.00,0.43,CA,2010
DRG_NoPOA,3970921,0,999.00,564.65,1.00,268.43,CA,2010
DXCCS1,3970856,65,670.00,187.76,1.00,141.54,CA,2010
DXCCS2,3712096,258825,670.00,166.00,1.00,151.32,CA,2010
DXCCS3,3230368,740553,670.00,187.84,1.00,170.03,CA,2010
DXCCS4,2833729,1137192,670.00,187.50,1.00,170.96,CA,2010
DXCCS5,2490675,1480246,670.00,179.95,1.00,169.53,CA,2010
DXCCS6,2189464,1781457,670.00,174.74,1.00,165.08,CA,2010
DXCCS7,1920707,2050214,670.00,165.47,1.00,159.83,CA,2010
DXCCS8,1678887,2292034,670.00,163.80,1.00,154.13,CA,2010
DXCCS9,1461460,2509461,670.00,161.31,1.00,155.15,CA,2010
DXCCS10,1266077,2704844,670.00,160.75,1.00,149.05,CA,2010
DXCCS11,1091975,2878946,670.00,168.56,1.00,156.50,CA,2010
DXCCS12,937902,3033019,670.00,149.37,1.00,138.28,CA,2010
DXCCS13,799160,3171761,670.00,145.71,1.00,130.92,CA,2010
DXCCS14,679251,3291670,670.00,154.15,1.00,144.43,CA,2010
DXCCS15,569866,3401055,670.00,138.52,1.00,99.93,CA,2010
DXCCS16,472005,3498916,670.00,180.71,1.00,161.79,CA,2010
DXCCS17,396555,3574366,670.00,181.68,1.00,161.46,CA,2010
DXCCS18,332834,3638087,670.00,182.46,1.00,161.24,CA,2010
DXCCS19,277798,3693123,670.00,182.88,1.00,160.45,CA,2010
DXCCS20,232052,3738869,670.00,182.99,1.00,159.21,CA,2010
DXCCS21,192321,3778600,670.00,183.87,1.00,159.63,CA,2010
DXCCS22,159634,3811287,670.00,183.89,1.00,158.44,CA,2010
DXCCS23,131967,3838954,670.00,184.57,1.00,158.31,CA,2010
DXCCS24,107436,3863485,670.00,185.14,1.00,157.52,CA,2010
DXCCS25,87908,3883013,670.00,185.09,1.00,156.70,CA,2010
DaysToEvent,3085733,885188,18625.00,15426.17,3361.00,1743.24,CA,2010
E_CCS1,570160,3400761,2621.00,2552.50,662.00,337.49,CA,2010
E_CCS2,559957,3410964,2621.00,2616.06,662.00,93.40,CA,2010
E_CCS3,152111,3818810,2621.00,2580.90,662.00,271.55,CA,2010
E_CCS4,76905,3894016,2621.00,2596.95,662.00,210.58,CA,2010
E_CCS5,12114,3958807,2621.00,2570.22,662.00,300.49,CA,2010
FEMALE,3870276,100645,1.00,0.58,0.00,0.49,CA,2010
HCUP_ED,3970921,0,4.00,1.85,0.00,1.99,CA,2010
HCUP_OS,3970921,0,0.00,0.00,0.00,0.00,CA,2010
