field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,137454,50,111.00,50.30,0.00,27.70,RI,2011
AHOUR,4816,132688,2300.00,1322.57,100.00,553.87,RI,2011
AMONTH,137504,0,12.00,6.47,1.00,3.45,RI,2011
ATYPE,137419,85,4.00,1.76,1.00,1.02,RI,2011
AWEEKEND,137504,0,1.00,0.20,0.00,0.40,RI,2011
BWT,12006,125498,8100.00,3279.84,260.00,628.97,RI,2011
CPTCCS1,4490,133014,240.00,220.44,4.00,23.09,RI,2011
CPTCCS2,2406,135098,243.00,221.14,27.00,26.66,RI,2011
CPTCCS3,2093,135411,243.00,222.68,54.00,18.62,RI,2011
CPTCCS4,1760,135744,243.00,223.25,4.00,22.15,RI,2011
CPTCCS5,1557,135947,243.00,226.33,4.00,16.77,RI,2011
CPTCCS6,1476,136028,243.00,226.09,54.00,14.39,RI,2011
CPTCCS7,1435,136069,240.00,224.79,63.00,14.96,RI,2011
CPTCCS8,1405,136099,243.00,224.29,54.00,15.96,RI,2011
CPTCCS9,1377,136127,243.00,224.51,82.00,15.70,RI,2011
CPTCCS10,1362,136142,243.00,223.36,108.00,16.40,RI,2011
CPTCCS11,1331,136173,243.00,222.19,4.00,17.26,RI,2011
CPTDAY1,4490,133014,1.00,0.02,-1.00,0.13,RI,2011
CPTDAY2,2406,135098,1.00,0.04,-1.00,0.19,RI,2011
CPTDAY3,2093,135411,19.00,0.05,-1.00,0.47,RI,2011
CPTDAY4,1760,135744,19.00,0.05,-1.00,0.50,RI,2011
CPTDAY5,1557,135947,37.00,0.08,-1.00,0.96,RI,2011
CPTDAY6,1476,136028,1.00,0.05,-1.00,0.22,RI,2011
CPTDAY7,1435,136069,19.00,0.08,0.00,0.56,RI,2011
CPTDAY8,1405,136099,1.00,0.07,0.00,0.25,RI,2011
CPTDAY9,1377,136127,1.00,0.06,-1.00,0.25,RI,2011
CPTDAY10,1362,136142,1.00,0.07,0.00,0.26,RI,2011
CPTDAY11,1331,136173,1.00,0.07,-1.00,0.25,RI,2011
DHOUR,4817,132687,2300.00,1329.17,100.00,658.14,RI,2011
DIED,137502,2,1.00,0.02,0.00,0.14,RI,2011
DISPUB04,137502,2,70.00,4.83,1.00,11.62,RI,2011
DISPUNIFORM,137502,2,99.00,2.99,1.00,3.76,RI,2011
DQTR,137504,0,4.00,2.49,1.00,1.12,RI,2011
DRG,137504,0,999.00,556.78,1.00,275.70,RI,2011
DRG24,137504,0,579.00,316.86,1.00,161.50,RI,2011
DRGVER,137504,0,29.00,28.25,28.00,0.43,RI,2011
DRG_NoPOA,137504,0,999.00,556.77,1.00,275.69,RI,2011
DXCCS1,137391,113,670.00,216.41,1.00,181.42,RI,2011
DXCCS2,129077,8427,670.00,200.01,1.00,188.03,RI,2011
DXCCS3,119698,17806,670.00,204.36,1.00,195.66,RI,2011
DXCCS4,109539,27965,670.00,202.13,1.00,196.53,RI,2011
DXCCS5,98728,38776,670.00,192.48,1.00,188.94,RI,2011
DXCCS6,88093,49411,670.00,189.86,1.00,185.47,RI,2011
DXCCS7,77898,59606,670.00,192.77,1.00,187.51,RI,2011
DXCCS8,68260,69244,670.00,191.76,1.00,184.44,RI,2011
DXCCS9,59296,78208,670.00,189.01,1.00,179.96,RI,2011
DXCCS10,50962,86542,670.00,189.36,1.00,178.64,RI,2011
DXCCS11,43417,94087,670.00,188.52,1.00,176.68,RI,2011
DXCCS12,36553,100951,670.00,187.74,1.00,174.36,RI,2011
DXCCS13,30586,106918,670.00,188.55,1.00,174.33,RI,2011
DXCCS14,25343,112161,670.00,186.60,1.00,171.22,RI,2011
DXCCS15,20630,116874,670.00,188.08,1.00,172.20,RI,2011
DXCCS16,16508,120996,670.00,187.78,1.00,171.33,RI,2011
DXCCS17,13027,124477,670.00,185.99,1.00,165.65,RI,2011
DXCCS18,10320,127184,670.00,185.06,1.00,165.56,RI,2011
DXCCS19,8197,129307,670.00,179.94,1.00,158.16,RI,2011
DXCCS20,6537,130967,670.00,183.94,1.00,162.66,RI,2011
DXCCS21,5130,132374,670.00,182.42,2.00,160.52,RI,2011
DXCCS22,3974,133530,663.00,181.10,1.00,157.36,RI,2011
DXCCS23,3048,134456,670.00,177.48,1.00,151.93,RI,2011
DXCCS24,2259,135245,663.00,178.62,1.00,153.13,RI,2011
DXCCS25,1661,135843,670.00,181.30,3.00,154.93,RI,2011
DaysCCU,137504,0,43.00,0.05,0.00,0.60,RI,2011
DaysICU,137504,0,231.00,0.68,0.00,3.50,RI,2011
DaysNICU,6348,131156,247.00,1.39,0.00,8.96,RI,2011
E_CCS1,25533,111971,2621.00,2526.56,662.00,401.47,RI,2011
E_CCS2,16663,120841,2621.00,2512.11,662.00,433.50,RI,2011
E_CCS3,3971,133533,2621.00,2560.25,662.00,332.27,RI,2011
E_CCS4,1158,136346,2621.00,2538.29,662.00,386.12,RI,2011
E_CCS5,305,137199,2621.00,2521.72,662.00,423.68,RI,2011
E_CCS6,53,137451,2621.00,2506.75,662.00,456.22,RI,2011
E_CCS7,13,137491,2621.00,2618.08,2603.00,5.44,RI,2011
E_CCS8,2,137502,2621.00,2621.00,2621.00,0.00,RI,2011
E_CCS9,2,137502,2617.00,2617.00,2617.00,0.00,RI,2011
HCUP_ED,137504,0,3.00,1.05,0.00,1.03,RI,2011
HCUP_OS,137504,0,2.00,0.06,0.00,0.35,RI,2011
HCUP_SURGERY_BROAD,137504,0,1.00,0.35,0.00,0.48,RI,2011
HCUP_SURGERY_NARROW,137504,0,1.00,0.26,0.00,0.44,RI,2011
