field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,377237,4,117.00,46.40,0.00,28.21,OR,2003
AGEDAY,50485,326756,364.00,10.45,0.00,46.00,OR,2003
AGEMONTH,58931,318310,131.00,8.77,0.00,24.86,OR,2003
AMONTH,377241,0,12.00,6.47,1.00,3.44,OR,2003
ASOURCE,365218,12023,5.00,3.26,1.00,1.94,OR,2003
ATYPE,377170,71,5.00,2.18,1.00,1.04,OR,2003
AWEEKEND,377241,0,1.00,0.19,0.00,0.39,OR,2003
DIED,377241,0,1.00,0.02,0.00,0.14,OR,2003
DISPUB92,377241,0,72.00,2.43,1.00,6.12,OR,2003
DISPUNIFORM,377241,0,99.00,2.07,1.00,3.03,OR,2003
DQTR,377241,0,4.00,2.49,1.00,1.11,OR,2003
DRG,377241,0,540.00,282.95,1.00,144.12,OR,2003
DRG18,377241,0,511.00,271.96,1.00,140.51,OR,2003
DRGVER,377241,0,21.00,20.25,20.00,0.43,OR,2003
DXCCS1,377241,0,259.00,153.15,1.00,63.57,OR,2003
DXCCS2,332742,44499,259.00,128.80,1.00,65.33,OR,2003
DXCCS3,284081,93160,259.00,123.07,1.00,64.78,OR,2003
DXCCS4,239531,137710,259.00,119.55,1.00,64.82,OR,2003
DXCCS5,197391,179850,259.00,117.63,1.00,65.06,OR,2003
DXCCS6,153643,223598,259.00,116.99,1.00,65.46,OR,2003
DXCCS7,123101,254140,259.00,116.88,1.00,66.06,OR,2003
DXCCS8,96143,281098,259.00,117.20,1.00,66.64,OR,2003
DXCCS9,72173,305068,259.00,117.43,1.00,66.86,OR,2003
E_CCS1,43704,333537,2621.00,2611.66,2601.00,6.22,OR,2003
E_CCS2,16015,361226,2621.00,2614.19,2601.00,6.21,OR,2003
E_CCS3,5740,371501,2621.00,2610.87,2601.00,7.17,OR,2003
E_CCS4,4330,372911,2621.00,2618.93,2601.00,4.00,OR,2003
E_CCS5,301,376940,2621.00,2616.77,2601.00,4.23,OR,2003
E_CCS6,34,377207,2621.00,2617.21,2603.00,4.48,OR,2003
FEMALE,377223,18,1.00,0.59,0.00,0.49,OR,2003
LOS,377241,0,266.00,3.84,0.00,5.36,OR,2003
LOS_X,377241,0,266.00,3.84,0.00,5.36,OR,2003
MDC,377241,0,25.00,9.88,1.00,5.40,OR,2003
MDC18,377241,0,25.00,9.88,1.00,5.40,OR,2003
NDX,377241,0,9.00,4.97,1.00,2.76,OR,2003
NECODE,377241,0,6.00,0.19,0.00,0.61,OR,2003
NEOMAT,377241,0,3.00,0.38,0.00,0.70,OR,2003
NPR,377241,0,6.00,1.42,0.00,1.63,OR,2003
PAY1,377241,0,6.00,2.40,1.00,1.25,OR,2003
PAY2,216810,160431,6.00,3.17,1.00,1.30,OR,2003
PL_CBSA,376302,939,2.00,1.67,0.00,0.58,OR,2003
PL_MSA1993,376310,931,1.00,0.69,0.00,0.46,OR,2003
PL_RUCA,373184,4057,10.50,2.92,1.00,2.62,OR,2003
PL_RUCA10,373184,4057,10.00,2.88,1.00,2.55,OR,2003
PL_RUCA4,373184,4057,4.00,1.50,1.00,0.82,OR,2003
PL_RUCC2003,376310,931,9.00,2.48,1.00,1.79,OR,2003
PL_UIC2003,376310,931,12.00,2.67,1.00,2.39,OR,2003
PL_UR_CAT4,376310,931,4.00,1.88,1.00,0.93,OR,2003
PL_UR_CAT5,376310,931,5.00,1.89,1.00,0.97,OR,2003
PRCCS1,232924,144317,231.00,120.67,1.00,61.53,OR,2003
PRCCS2,136158,241083,231.00,118.85,1.00,66.03,OR,2003
PRCCS3,78939,298302,231.00,118.79,1.00,69.95,OR,2003
PRCCS4,44942,332299,231.00,123.42,1.00,74.06,OR,2003
PRCCS5,27682,349559,231.00,124.69,1.00,77.41,OR,2003
PRCCS6,14075,363166,231.00,137.01,1.00,78.61,OR,2003
PRDAY1,232931,144310,149.00,0.81,-4.00,2.34,OR,2003
PRDAY2,136159,241082,126.00,0.96,-4.00,2.81,OR,2003
PRDAY3,78939,298302,126.00,1.21,-4.00,3.31,OR,2003
PRDAY4,44941,332300,205.00,1.61,-4.00,4.16,OR,2003
PRDAY5,27682,349559,126.00,2.10,-4.00,5.11,OR,2003
PRDAY6,14075,363166,126.00,2.81,-3.00,6.28,OR,2003
TOTCHG,362981,14260,956006.00,13856.39,38.00,24458.14,OR,2003
