field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,374260,1,119.00,46.85,0.00,28.10,OR,2009
AGEDAY,49228,325033,364.00,12.21,0.00,49.93,OR,2009
AGEMONTH,57891,316370,131.00,9.25,0.00,25.47,OR,2009
AMONTH,374261,0,12.00,6.47,1.00,3.43,OR,2009
ATYPE,374061,200,5.00,2.17,1.00,1.07,OR,2009
AWEEKEND,374261,0,1.00,0.20,0.00,0.40,OR,2009
BWT,43936,330325,9000.00,3349.86,242.00,585.35,OR,2009
DIED,374261,0,1.00,0.02,0.00,0.14,OR,2009
DISPUB04,374261,0,70.00,3.59,1.00,9.98,OR,2009
DISPUNIFORM,374261,0,99.00,2.17,1.00,3.16,OR,2009
DNR,306,373955,1.00,1.00,1.00,0.00,OR,2009
DQTR,374261,0,4.00,2.49,1.00,1.11,OR,2009
DRG,374261,0,999.00,545.04,1.00,264.00,OR,2009
DRG24,374261,0,579.00,319.90,1.00,159.17,OR,2009
DRGVER,374261,0,27.00,26.25,26.00,0.43,OR,2009
DRG_NoPOA,374261,0,999.00,544.77,1.00,263.86,OR,2009
DXCCS1,374261,0,670.00,180.71,1.00,125.05,OR,2009
DXCCS2,346750,27511,670.00,171.24,1.00,146.94,OR,2009
DXCCS3,309841,64420,670.00,172.08,1.00,157.17,OR,2009
DXCCS4,276136,98125,670.00,173.91,1.00,164.46,OR,2009
DXCCS5,244168,130093,670.00,175.34,1.00,168.62,OR,2009
DXCCS6,214543,159718,670.00,177.26,1.00,171.85,OR,2009
DXCCS7,188242,186019,670.00,178.88,1.00,172.96,OR,2009
DXCCS8,164364,209897,670.00,181.32,1.00,174.56,OR,2009
DXCCS9,143020,231241,670.00,182.16,1.00,174.19,OR,2009
DXCCS10,122202,252059,670.00,183.04,1.00,174.53,OR,2009
DXCCS11,97663,276598,670.00,184.05,1.00,174.00,OR,2009
DXCCS12,84136,290125,670.00,186.26,1.00,174.54,OR,2009
DXCCS13,72084,302177,670.00,188.37,1.00,174.93,OR,2009
DXCCS14,60004,314257,670.00,188.14,1.00,172.82,OR,2009
DXCCS15,50709,323552,670.00,189.96,1.00,172.85,OR,2009
DXCCS16,42425,331836,670.00,189.11,1.00,171.44,OR,2009
DXCCS17,35449,338812,670.00,191.07,1.00,171.74,OR,2009
DXCCS18,29696,344565,670.00,191.22,1.00,171.56,OR,2009
DXCCS19,24423,349838,670.00,190.99,1.00,170.02,OR,2009
DXCCS20,20336,353925,670.00,195.14,1.00,171.54,OR,2009
DXCCS21,16723,357538,670.00,195.47,1.00,170.81,OR,2009
DXCCS22,13694,360567,670.00,196.51,1.00,171.39,OR,2009
DXCCS23,11130,363131,670.00,194.62,1.00,170.14,OR,2009
DXCCS24,8975,365286,670.00,195.09,1.00,167.55,OR,2009
DXCCS25,6553,367708,670.00,195.00,1.00,166.61,OR,2009
E_CCS1,56372,317889,2621.00,2519.07,662.00,416.81,OR,2009
E_CCS2,21363,352898,2621.00,2553.44,662.00,352.26,OR,2009
E_CCS3,4564,369697,2621.00,2511.12,662.00,444.27,OR,2009
E_CCS4,1085,373176,2621.00,2512.20,662.00,443.90,OR,2009
E_CCS5,191,374070,2621.00,2546.87,662.00,368.62,OR,2009
E_CCS6,42,374219,2621.00,2526.38,662.00,421.95,OR,2009
E_CCS7,5,374256,2621.00,2619.80,2617.00,1.64,OR,2009
FEMALE,374184,77,1.00,0.59,0.00,0.49,OR,2009
HCUP_ED,374261,0,4.00,0.56,0.00,0.87,OR,2009
HCUP_OS,374261,0,1.00,0.01,0.00,0.11,OR,2009
HOSPBRTH,374261,0,1.00,0.12,0.00,0.32,OR,2009
LOS,374257,4,293.00,3.96,0.00,5.48,OR,2009
LOS_X,374261,0,459.00,3.96,0.00,5.65,OR,2009
MDC,374261,0,25.00,10.02,0.00,5.45,OR,2009
MDC24,374261,0,25.00,10.03,0.00,5.45,OR,2009
MEDINCSTQ,369069,5192,4.00,2.41,1.00,1.11,OR,2009
NCHRONIC,374261,0,22.00,3.67,0.00,3.46,OR,2009
NDX,374261,0,25.00,7.90,1.00,5.75,OR,2009
NECODE,374261,0,7.00,0.22,0.00,0.60,OR,2009
NEOMAT,374261,0,2.00,0.38,0.00,0.69,OR,2009
NPR,374261,0,25.00,1.66,0.00,2.17,OR,2009
ORPROC,374261,0,1.00,0.34,0.00,0.47,OR,2009
PAY1,374261,0,6.00,2.30,1.00,1.22,OR,2009
PAY2,110401,263860,6.00,2.68,1.00,1.27,OR,2009
PL_CBSA,373616,645,2.00,1.71,0.00,0.55,OR,2009
PL_MSA1993,373616,645,1.00,0.71,0.00,0.45,OR,2009
PL_NCHS2006,373616,645,6.00,2.98,1.00,1.54,OR,2009
PL_RUCA10_2005,362631,11630,10.00,2.46,1.00,2.35,OR,2009
PL_RUCA2005,362631,11630,10.60,2.49,1.00,2.42,OR,2009
PL_RUCA4_2005,362631,11630,4.00,1.42,1.00,0.78,OR,2009
PL_RUCC2003,373616,645,9.00,2.38,1.00,1.74,OR,2009
PL_UIC2003,373616,645,12.00,2.54,1.00,2.31,OR,2009
PL_UR_CAT4,373616,645,4.00,1.83,1.00,0.91,OR,2009
PRCCS1,240790,133471,231.00,124.95,1.00,62.61,OR,2009
PRCCS2,144975,229286,231.00,122.70,1.00,68.33,OR,2009
