field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,1026878,21,120.00,46.96,0.00,27.56,NC,2001
AGEDAY,126945,899954,364.00,14.71,0.00,53.97,NC,2001
AGEMONTH,151364,875535,131.00,9.63,0.00,25.68,NC,2001
AMONTH,1026899,0,12.00,6.41,1.00,3.46,NC,2001
ASOURCE,1019091,7808,5.00,3.37,1.00,1.93,NC,2001
ATYPE,1026183,716,4.00,2.00,1.00,0.98,NC,2001
AWEEKEND,1026897,2,1.00,0.19,0.00,0.39,NC,2001
BWT,9887,1017012,8999.00,3196.49,255.00,674.31,NC,2001
DIED,1025721,1178,1.00,0.03,0.00,0.16,NC,2001
DISPUB92,1025721,1178,42.00,2.07,1.00,3.22,NC,2001
DISPUNIFORM,1025721,1178,99.00,2.19,1.00,3.32,NC,2001
DQTR,1026899,0,4.00,2.48,1.00,1.12,NC,2001
DRG,1026899,0,523.00,263.85,1.00,143.53,NC,2001
DRG18,1026899,0,511.00,261.65,1.00,142.44,NC,2001
DRGVER,1026899,0,19.00,18.24,18.00,0.43,NC,2001
DXCCS1,1026899,0,259.00,146.48,1.00,64.03,NC,2001
DXCCS2,951404,75495,2621.00,142.63,1.00,227.71,NC,2001
DXCCS3,817505,209394,2621.00,155.25,1.00,300.14,NC,2001
DXCCS4,695561,331338,2621.00,166.34,1.00,351.48,NC,2001
DXCCS5,583260,443639,2621.00,179.11,1.00,396.78,NC,2001
DXCCS6,478303,548596,2621.00,193.53,1.00,438.95,NC,2001
DXCCS7,387527,639372,2621.00,208.36,1.00,476.85,NC,2001
DXCCS8,309108,717791,2621.00,229.65,1.00,523.97,NC,2001
DXCCS9,237492,789407,2621.00,269.51,1.00,601.06,NC,2001
DXCCS10,45779,981120,2621.00,2607.37,2.00,126.09,NC,2001
DXCCS11,67,1026832,2621.00,333.19,2.00,655.53,NC,2001
DXCCS12,30,1026869,259.00,127.97,3.00,76.34,NC,2001
DXCCS13,19,1026880,2607.00,277.16,19.00,567.37,NC,2001
DXCCS14,13,1026886,2607.00,328.77,24.00,688.01,NC,2001
DXCCS15,7,1026892,224.00,116.00,49.00,65.02,NC,2001
DXCCS16,3,1026896,155.00,85.33,3.00,76.79,NC,2001
LOS,1026897,2,334.00,4.76,0.00,6.60,NC,2001
LOS_X,1026899,0,334.00,4.76,-8.00,6.60,NC,2001
MDC,1026899,0,25.00,9.68,1.00,5.64,NC,2001
MDC18,1026899,0,25.00,9.68,1.00,5.64,NC,2001
NDX,1026899,0,17.00,5.39,1.00,2.81,NC,2001
NEOMAT,1026899,0,3.00,0.34,0.00,0.67,NC,2001
NPR,1026899,0,11.00,1.38,0.00,1.61,NC,2001
PAY1,1026888,11,6.00,2.24,1.00,1.26,NC,2001
PAY2,401513,625386,6.00,2.49,1.00,1.40,NC,2001
PRCCS1,625968,400931,231.00,119.66,1.00,61.44,NC,2001
PRCCS2,363070,663829,231.00,119.97,1.00,65.05,NC,2001
PRCCS3,207219,819680,231.00,114.81,1.00,67.17,NC,2001
PRCCS4,112554,914345,231.00,117.66,1.00,70.39,NC,2001
PRCCS5,68033,958866,231.00,113.52,1.00,73.43,NC,2001
PRCCS6,41239,985660,231.00,128.38,1.00,78.56,NC,2001
PRCCS7,24,1026875,222.00,97.04,4.00,65.16,NC,2001
PRCCS8,14,1026885,218.00,112.36,9.00,74.84,NC,2001
PRCCS9,6,1026893,223.00,147.33,54.00,81.22,NC,2001
PRCCS10,2,1026897,54.00,54.00,54.00,0.00,NC,2001
PRDAY2,363058,663841,225.00,1.60,-4.00,3.75,NC,2001
PRDAY3,207209,819690,238.00,2.03,-4.00,4.61,NC,2001
PRDAY4,112547,914352,243.00,2.71,-4.00,5.87,NC,2001
PRDAY5,68029,958870,231.00,3.52,-3.00,7.28,NC,2001
PRDAY6,41236,985663,233.00,4.50,-3.00,8.72,NC,2001
PRDAY7,23,1026876,53.00,11.17,0.00,12.42,NC,2001
PRDAY8,13,1026886,77.00,11.46,0.00,20.43,NC,2001
PRDAY9,5,1026894,30.00,13.80,2.00,12.62,NC,2001
TOTCHG,1026624,275,499249.00,11066.93,25.00,19049.24,NC,2001
TOTCHG_X,1026722,177,499248.86,11065.86,1.01,19048.64,NC,2001
YEAR,1026899,0,2001.00,2001.00,2001.00,0.00,NC,2001
