field,count,count_null,max,mean,min,stddev_samp,state,year
AGE,409886,98,123.00,49.86,0.00,27.77,AR,2011
AGEDAY,42896,367088,364.00,12.05,0.00,48.70,AR,2011
AGEMONTH,51812,358172,131.00,11.24,0.00,28.62,AR,2011
AHOUR,409984,0,2300.00,1230.20,0.00,607.90,AR,2011
AMONTH,409980,4,12.00,6.46,1.00,3.44,AR,2011
APGAR1,36045,373939,10.00,7.94,0.00,1.31,AR,2011
APGAR5,37248,372736,10.00,8.83,0.00,0.83,AR,2011
ASOURCE,65999,343985,5.00,4.29,1.00,1.31,AR,2011
ATYPE,409525,459,5.00,2.16,1.00,1.04,AR,2011
AWEEKEND,409909,75,1.00,0.18,0.00,0.38,AR,2011
BWT,38618,371366,9072.00,3200.76,230.00,615.92,AR,2011
DHOUR,398504,11480,2300.00,1334.27,0.00,387.88,AR,2011
DIED,409889,95,1.00,0.02,0.00,0.14,AR,2011
DISPUB04,409889,95,70.00,6.00,1.00,14.66,AR,2011
DISPUNIFORM,409889,95,99.00,2.61,1.00,4.93,AR,2011
DQTR,409984,0,4.00,2.49,1.00,1.12,AR,2011
DRG,409984,0,999.00,547.30,1.00,279.03,AR,2011
DRG24,409984,0,579.00,316.59,1.00,162.70,AR,2011
DRGVER,409984,0,29.00,28.25,28.00,0.43,AR,2011
DRG_NoPOA,409984,0,999.00,547.07,1.00,278.91,AR,2011
DXCCS1,409902,82,670.00,196.11,1.00,154.46,AR,2011
DXCCS2,393063,16921,670.00,179.41,1.00,167.19,AR,2011
DXCCS3,354353,55631,670.00,178.45,1.00,168.81,AR,2011
DXCCS4,318283,91701,670.00,174.73,1.00,169.16,AR,2011
DXCCS5,284115,125869,670.00,173.73,1.00,169.77,AR,2011
DXCCS6,251802,158182,670.00,174.66,1.00,169.98,AR,2011
DXCCS7,217153,192831,670.00,173.54,1.00,167.85,AR,2011
DXCCS8,189443,220541,670.00,175.41,1.00,168.06,AR,2011
DXCCS9,163788,246196,670.00,177.83,1.00,167.89,AR,2011
DXCCS10,139658,270326,670.00,179.33,1.00,167.87,AR,2011
DXCCS11,116565,293419,670.00,180.61,1.00,166.66,AR,2011
DXCCS12,98063,311921,670.00,181.93,1.00,165.83,AR,2011
DXCCS13,82146,327838,670.00,183.70,1.00,165.81,AR,2011
DXCCS14,68251,341733,670.00,184.98,1.00,165.05,AR,2011
DXCCS15,56517,353467,670.00,183.54,1.00,160.93,AR,2011
DXCCS16,45597,364387,670.00,185.39,1.00,161.43,AR,2011
DXCCS17,37277,372707,670.00,185.43,1.00,159.57,AR,2011
DXCCS18,29554,380430,670.00,185.35,1.00,158.46,AR,2011
DaysToEvent,379976,30008,18986.00,15789.65,12046.00,1742.19,AR,2011
E_CCS1,64078,345906,2621.00,2536.49,662.00,378.37,AR,2011
E_CCS2,33509,376475,2621.00,2551.40,662.00,351.56,AR,2011
E_CCS3,7275,402709,2621.00,2541.06,662.00,379.48,AR,2011
E_CCS4,1746,408238,2621.00,2544.97,662.00,370.41,AR,2011
E_CCS5,307,409677,2621.00,2535.12,662.00,394.54,AR,2011
E_CCS6,146,409838,2621.00,2523.92,662.00,419.29,AR,2011
E_CCS7,34,409950,2621.00,2616.74,2601.00,5.38,AR,2011
E_CCS8,7,409977,2621.00,2618.14,2613.00,3.80,AR,2011
FEMALE,409945,39,1.00,0.59,0.00,0.49,AR,2011
HCUP_ED,409984,0,4.00,0.41,0.00,0.50,AR,2011
HCUP_OS,409984,0,1.00,0.07,0.00,0.26,AR,2011
HCUP_SURGERY_BROAD,409984,0,1.00,0.34,0.00,0.47,AR,2011
HCUP_SURGERY_NARROW,409984,0,1.00,0.28,0.00,0.45,AR,2011
HOSPBRTH,409984,0,1.00,0.09,0.00,0.29,AR,2011
LOS,409856,128,359.00,5.08,0.00,8.76,AR,2011
LOS_X,409980,4,1606.00,5.16,-1.00,11.55,AR,2011
MDC,409984,0,25.00,10.33,0.00,6.09,AR,2011
MDC24,409984,0,25.00,10.34,0.00,6.09,AR,2011
MDC_NoPOA,409984,0,25.00,10.34,0.00,6.09,AR,2011
MDNUM1_R,375524,34460,16328.00,11341.91,5467.00,2320.06,AR,2011
MDNUM2_R,158435,251549,16592.00,11682.27,5467.00,2311.95,AR,2011
MDNUM3_R,151293,258691,16995.00,12525.27,7868.00,2628.37,AR,2011
MDNUM4_R,20012,389972,17096.00,14090.42,7868.00,2401.32,AR,2011
MEDINCSTQ,400992,8992,4.00,2.36,1.00,1.13,AR,2011
MRN_R,409656,328,2017873.00,1545210.70,10.00,581628.45,AR,2011
NCHRONIC,409984,0,17.00,3.85,0.00,3.16,AR,2011
NDX,409984,0,18.00,7.94,0.00,4.96,AR,2011
NECODE,409984,0,8.00,0.26,0.00,0.68,AR,2011
NEOMAT,409984,0,3.00,0.29,0.00,0.63,AR,2011
NPR,409984,0,8.00,1.34,0.00,1.83,AR,2011
ORPROC,409984,0,1.00,0.28,0.00,0.45,AR,2011
OS_TIME,409984,0,2595.00,1.17,0.00,8.53,AR,2011
PAY1,393683,16301,6.00,2.14,1.00,1.32,AR,2011
PAY2,191130,218854,6.00,2.86,1.00,1.16,AR,2011
PAY3,30427,379557,6.00,3.55,1.00,0.99,AR,2011
PL_CBSA,409665,319,2.00,1.36,0.00,0.81,AR,2011
PL_MSA1993,409665,319,1.00,0.49,0.00,0.50,AR,2011
PL_NCHS2006,409665,319,6.00,4.17,1.00,1.25,AR,2011
PL_RUCA10_2005,398064,11920,10.00,3.79,1.00,3.03,AR,2011
PL_RUCA2005,398064,11920,10.60,3.85,1.00,3.12,AR,2011
PL_RUCA4_2005,398064,11920,4.00,1.84,1.00,1.02,AR,2011
PL_RUCC2003,409665,319,9.00,3.94,1.00,2.24,AR,2011
PL_UIC2003,409665,319,12.00,4.17,1.00,2.85,AR,2011
PL_UR_CAT4,409665,319,4.00,2.62,1.00,0.83,AR,2011
PNUM_R,380078,29906,1228982.00,767993.69,6.00,406404.55,AR,2011
PRCCS1,222522,187462,231.00,120.48,1.00,61.45,AR,2011
PRCCS2,129525,280459,231.00,119.28,1.00,68.72,AR,2011
PRCCS3,75483,334501,231.00,112.40,1.00,69.91,AR,2011
PRCCS4,44477,365507,231.00,111.96,1.00,70.69,AR,2011
PRCCS5,28723,381261,231.00,109.93,1.00,71.95,AR,2011
PRCCS6,20194,389790,231.00,105.02,1.00,72.02,AR,2011
PRCCS7,11220,398764,231.00,103.59,1.00,74.72,AR,2011
PRCCS8,6143,403841,231.00,126.49,1.00,79.49,AR,2011
PRDAY1,222220,187764,167.00,1.25,-4.00,2.95,AR,2011
PRDAY2,130043,279941,154.00,1.47,-4.00,3.66,AR,2011
PRDAY3,76512,333472,365.00,1.87,-4.00,4.52,AR,2011
PRDAY4,46643,363341,133.00,2.29,-4.00,5.09,AR,2011
PRDAY5,30437,379547,152.00,2.70,-4.00,6.03,AR,2011
PRDAY6,21471,388513,246.00,3.05,-4.00,6.90,AR,2011
PRDAY7,12033,397951,159.00,3.25,-4.00,7.32,AR,2011
PRDAY8,6722,403262,99.00,4.36,-3.00,8.37,AR,2011
