field,count,count_null,max,mean,min,stddev_samp,state,year
HOSPID,136644,0,15028.00,15013.70,15001.00,6.80,HI,2004
AGEDAY,20598,116046,363.00,12.71,0.00,50.57,HI,2004
AGEMONTH,24315,112329,131.00,8.60,0.00,23.81,HI,2004
AMONTH,136644,0,12.00,6.47,1.00,3.46,HI,2004
ASOURCE,133974,2670,5.00,3.06,1.00,1.91,HI,2004
ATYPE,136462,182,4.00,2.00,1.00,1.05,HI,2004
AWEEKEND,136644,0,1.00,0.21,0.00,0.41,HI,2004
BWT,18743,117901,7674.00,3242.35,304.00,593.04,HI,2004
DIED,136624,20,1.00,0.03,0.00,0.16,HI,2004
DISPUB92,136624,20,71.00,2.82,1.00,8.18,HI,2004
DISPUNIFORM,136624,20,20.00,1.98,1.00,3.24,HI,2004
DQTR,136644,0,4.00,2.49,1.00,1.12,HI,2004
DRG,136644,0,543.00,281.94,1.00,142.71,HI,2004
DRG18,136644,0,511.00,269.58,1.00,139.15,HI,2004
DRGVER,136644,0,22.00,21.25,21.00,0.43,HI,2004
DXCCS1,136642,2,259.00,150.04,1.00,64.53,HI,2004
DXCCS2,123918,12726,259.00,125.48,1.00,69.76,HI,2004
DXCCS3,101753,34891,259.00,119.41,1.00,67.85,HI,2004
DXCCS4,82966,53678,259.00,116.13,1.00,66.86,HI,2004
DXCCS5,66494,70150,259.00,114.46,1.00,66.24,HI,2004
DXCCS6,52570,84074,259.00,114.01,1.00,66.21,HI,2004
DXCCS7,40823,95821,259.00,112.86,1.00,66.59,HI,2004
DXCCS8,31320,105324,259.00,113.57,1.00,67.24,HI,2004
DXCCS9,23759,112885,259.00,113.35,1.00,67.73,HI,2004
DXCCS10,17267,119377,259.00,112.12,1.00,68.34,HI,2004
DXCCS11,12903,123741,259.00,112.32,1.00,68.39,HI,2004
DXCCS12,9620,127024,259.00,113.00,1.00,69.42,HI,2004
DXCCS13,7150,129494,259.00,112.72,1.00,70.19,HI,2004
DXCCS14,5380,131264,259.00,113.11,1.00,70.45,HI,2004
DXCCS15,4055,132589,259.00,114.79,1.00,72.10,HI,2004
DXCCS16,3017,133627,259.00,113.37,1.00,70.92,HI,2004
DXCCS17,2268,134376,259.00,114.69,1.00,72.34,HI,2004
DXCCS18,1718,134926,259.00,113.76,1.00,73.21,HI,2004
DXCCS19,1256,135388,259.00,117.59,2.00,74.70,HI,2004
DXCCS20,817,135827,259.00,113.91,2.00,77.10,HI,2004
E_CCS1,14453,122191,2621.00,2611.50,2601.00,6.41,HI,2004
E_CCS2,6999,129645,2621.00,2611.91,2601.00,6.59,HI,2004
E_CCS3,2937,133707,2621.00,2619.53,2601.00,3.70,HI,2004
E_CCS4,236,136408,2621.00,2617.53,2601.00,4.25,HI,2004
E_CCS5,33,136611,2621.00,2617.64,2613.00,2.69,HI,2004
E_CCS6,5,136639,2617.00,2616.20,2613.00,1.79,HI,2004
FEMALE,136641,3,1.00,0.56,0.00,0.50,HI,2004
LOS,136632,12,362.00,4.90,0.00,9.05,HI,2004
LOS_X,136644,0,1317.00,4.97,0.00,12.14,HI,2004
MDC,136644,0,25.00,9.88,1.00,5.39,HI,2004
MDC18,136644,0,25.00,9.88,1.00,5.39,HI,2004
MOMNUM_R,18059,118585,17812.00,8905.93,2.00,5139.59,HI,2004
MRN_R,136644,0,495267.00,265928.00,10.00,99405.45,HI,2004
NDX,136644,0,20.00,5.31,1.00,3.72,HI,2004
NECODE,136644,0,6.00,0.18,0.00,0.59,HI,2004
NEOMAT,136644,0,3.00,0.43,0.00,0.72,HI,2004
NPR,136644,0,20.00,1.57,0.00,2.01,HI,2004
PAY1,136475,169,6.00,2.61,1.00,1.49,HI,2004
PL_CBSA,134415,2229,2.00,1.72,0.00,0.45,HI,2004
PL_MSA1993,134415,2229,1.00,0.72,0.00,0.45,HI,2004
PL_RUCA,134803,1841,10.50,2.55,1.00,2.47,HI,2004
PL_RUCA10,134803,1841,10.00,2.53,1.00,2.40,HI,2004
PL_RUCA4,134803,1841,4.00,1.43,1.00,0.81,HI,2004
PL_RUCC2003,134416,2228,9.00,2.83,1.00,1.37,HI,2004
PL_UIC2003,134416,2228,12.00,3.67,1.00,2.71,HI,2004
PL_UR_CAT4,134416,2228,4.00,2.27,1.00,0.48,HI,2004
PRDAY14,329,136315,269.00,18.75,-2.00,31.74,HI,2004
PRDAY15,245,136399,305.00,22.25,-1.00,37.51,HI,2004
PRDAY16,185,136459,230.00,23.54,-3.00,35.93,HI,2004
PRDAY17,151,136493,230.00,25.10,-1.00,39.67,HI,2004
PRDAY18,113,136531,221.00,22.97,-1.00,38.11,HI,2004
PRDAY19,85,136559,260.00,24.35,-1.00,39.69,HI,2004
PRDAY20,63,136581,273.00,32.79,-1.00,53.52,HI,2004
PSTCO2,134961,1683,69010.00,15435.05,1003.00,4599.94,HI,2004
